# z_reio	Omega_Lambda	YHe	A_s	sigma8	100*theta_s	H0	rs_d	Omega_m	f_drmd	z_dec_drmd
18.356903076171875	0.7040318221670652	0.2462651353317636	1.964369522118973e-09	0.3233821180136774	1.019673918463349	72.93352405978804	135.7664846786344	0.29588551789178114	0.15641258101284577	1276.4021953150311
17.113128662109375	0.7555493190528508	0.24611182655078515	1.870920885142247e-09	0.2051130360885283	1.0180941524352627	76.19218776236161	140.1524060107145	0.24437630316139333	0.14273742405906523	160.12212419466198
19.186553955078125	0.7224652076073971	0.24601536331292925	2.0323896361043332e-09	0.17677888748314313	1.018526715015979	73.52762045538893	138.2080919578239	0.2774542284209506	0.14931288878884405	58.55172862058979
18.549224853515625	0.7342851371154068	0.24601294849343425	2.03089482628323e-09	0.21517025994440073	1.0134851521552948	70.77286202555251	145.3807689260931	0.26563548958604666	0.07810137577339078	65.18285816798137
22.00469970703125	0.7317860620786594	0.24622153030679722	2.2729181982171084e-09	0.21230164031258136	1.0195102969040089	74.70774022971028	137.88551253419283	0.2681359589593999	0.14873462920564515	210.57197319228766
19.697540283203125	0.741156954304944	0.2462490635214704	2.0471144426078824e-09	0.18670216523308655	1.021691687048539	78.24113016976477	133.79993307368235	0.25876703160495346	0.1978826159379971	138.8149587312491
18.764007568359375	0.695449788988159	0.24644039373912177	2.062891883786662e-09	0.2956342785494937	1.0220384075784694	72.84149487595178	134.5957009546907	0.3044674028048671	0.15586408789116507	1156.781459741253
20.43524169921875	0.7257323486193401	0.246347680500488	2.0102109177212694e-09	0.2236855510824881	1.0219201959236464	78.89734880484369	129.62809751795848	0.2741889812642677	0.23368936438233767	322.52865169106207
19.308685302734375	0.7195294282938138	0.24664769642093426	2.0933354471216926e-09	0.26024165647610936	1.0234505650603418	79.29340862149158	127.84136594364315	0.2803921340049775	0.23852585422586536	630.5678447479694
19.158477783203125	0.7329606415922938	0.24633125716201154	2.062507499101193e-09	0.19877419662380733	1.0194451410397072	75.98483368083446	135.7182820146158	0.2669616663660222	0.17124699496675413	148.00619682905318
21.71832275390625	0.7317978649906511	0.24627482968961337	2.2614312429290497e-09	0.20630219399509384	1.01788546646652	73.846004740993	139.2383728259879	0.2681239455850414	0.1331520861078966	139.26640745153145
20.187469482421875	0.7264139306433088	0.2463350328761405	2.0782018040469727e-09	0.2691819148590313	1.0194307090299894	74.28993154480426	137.47915652398538	0.27350745350414385	0.14640835296438545	625.4983376830031
19.063018798828125	0.7408557723675837	0.24602241146442455	1.9572178308542857e-09	0.28316181103447596	1.0164223756083652	74.59312807193915	139.7153139932697	0.2590663721936667	0.145218498222792	443.80146006809065
20.67950439453125	0.7321297025959275	0.24604430393967272	2.1410146466287986e-09	0.21610913727949785	1.0176856562920913	72.90179206948515	141.2456979305064	0.2677915610665867	0.11867620211543572	111.8369429036298
17.986297607421875	0.7079253699239643	0.24595611453519503	1.9774444899629288e-09	0.25473507308340343	1.0176238090690246	69.74579238060028	142.67867092880022	0.29199155609148353	0.09121120658634459	332.3213035383642
17.654998779296875	0.7339148623690019	0.2462050956153701	1.922250285117373e-09	0.24856874333900356	1.0198373252085902	76.05992736221562	135.90593046526988	0.266007377041107	0.1733489382557764	493.33043551349436
18.553436279296875	0.7310350825989291	0.2466568235386498	2.0060269750598124e-09	0.15644979581436036	1.0219532461270948	79.63247902225689	129.24721655136702	0.26888807064650794	0.2303138528651882	87.03363125396568
