# omega_b	omega_cdm	h	ln10^{10}A_s	n_s	tau_reio	delta_Neff_drmd	f_idm_drmd	log10z_stop	log10_G_over_aH_drmd
0.02458557617689245	0.13216063984524623	0.7293352405978804	2.9777564329471757	0.9980564599743025	0.19508579231580533	1.3811835304556497	0.5165397538521349	4.3457385057168265	7.810502935702275
0.024197839132348492	0.11702456555252266	0.7619218776236162	2.9290158545935996	0.9920064119311304	0.18233079750115003	1.2403201315673615	0.4742242920862224	3.235305412835684	5.277453731717502
0.02391303026188293	0.12544321770901118	0.7352762045538892	3.011797354379935	0.9861209624492807	0.20704973253195963	1.3074866036552626	0.4712305207235458	3.230480753162258	13.262773831410364
0.02390516886112718	0.10850214611377375	0.7077286202555252	3.0110615900482105	0.982602369044088	0.20917537826280355	0.6310813123895425	0.42621900121011275	3.0954058905165396	9.010675168051925
0.024479211037916226	0.12452993997125293	0.7470774022971028	3.123649648750995	1.0177375195609097	0.25862099705185326	1.3015382357464358	0.5264017986084253	3.7628604747189245	12.489581535579497
0.024546574232695337	0.13321804245846322	0.7824113016976477	3.0190163055886368	1.0203921195041514	0.21460589710954706	1.837720740962024	0.5120434123547183	3.372884631173876	8.011518011922625
0.0250105677555435	0.1358921494419299	0.7284149487595178	3.026693918432421	1.02276274203245	0.20222050893739524	1.3754458214687606	0.57269033483196	4.520020802844754	12.711678429546556
0.024784313524524176	0.14524847863915294	0.7889734880484369	3.0008247437495092	1.0015339351939876	0.22027410973929384	2.2716629604965304	0.5200975826192404	3.929144190587251	11.917546159318205
0.025552533009415335	0.1500983333956557	0.7929340862149158	3.0413437945770427	1.0170620916462394	0.20587819292172463	2.3334048714879145	0.5438099451609556	4.2629098260268705	12.994380713517545
0.02474480628001325	0.12874658029791194	0.7598483368083445	3.026507568141986	0.9825592918045162	0.2107596069174641	1.539244625439661	0.49856274092012676	3.4476331746833444	8.841145327798792
0.02460901671304309	0.12096106654657325	0.73846004740993	3.118582999164079	1.0105586390440129	0.25805858979255053	1.1442340553314172	0.5034205948253802	3.4748782713246795	9.922662269966878
0.024753883956351867	0.12555057768139796	0.7428993154480426	3.034088095511578	1.0146232332765859	0.22985554414131423	1.2776900160139084	0.5207951411962065	4.224516052301811	12.006435726417855
0.023935844376531068	0.11956804027240205	0.7459312807193915	2.9741090837748554	0.9896265752370481	0.20927118357265448	1.2655421924158985	0.44741817233068193	3.6191189342361185	4.501682754098821
0.024004527103046985	0.11767374904261722	0.7290179206948516	3.063864943600517	0.9858845334059715	0.2376782233218946	1.0030854825455926	0.46964200281206686	2.900805487241306	3.7856707947859105
0.02372725237331975	0.11766719040517531	0.6974579238060028	2.9843904424445182	1.0094200092416463	0.19245533842613113	0.7476443240665906	0.4927137704781722	3.6446270650322146	6.2533529020328045
