# omega_b	omega_cdm	h	ln10^{10}A_s	n_s	tau_reio	delta_Neff_drmd	f_idm_drmd	log10z_stop	log10_G_over_aH_drmd
0.0179875	0.1100611	0.9354842	2.949029	0.9901376	0.09439416	0.3187126	0.4638819	4.176826	10.74643
0.01532878	0.1263619	0.8525124	2.927336	1.107729	0.02432012	0.6756947	0.03772927	4.074786	10.95543
0.02420129	0.1286054	0.8762866	3.454832	1.042631	0.07678619	0.06802155	0.2081558	2.952796	5.81691
0.014653199	0.1016763	0.9341017	3.308399	1.009371	0.1805424	0.122336	0.2172129	3.107802	3.488409
0.01665638	0.08482868	0.8883215	2.875911	1.037645	0.05060489	0.02162749	0.5713862	4.145477	10.30332
0.01830978	0.1265983	0.5443741	2.530236	1.143183	0.08022776	0.1228955	0.3538132	3.953198	4.272619
0.01590047	0.086552	0.9842484	2.746333	1.134164	0.08981789	2.190491	0.2094203	4.842975	4.269452
0.0182222	0.1064508	0.8326446	2.617113	1.145023	0.09924118	0.001930389	0.2251017	2.567614	12.08254
0.0165517	0.09803534	0.9863194	2.554674	1.121278	0.04079748	0.9147822	0.3990617	4.289412	13.4177
0.017473029	0.08650837	0.9066205	2.541646	1.141478	0.05393453	0.9693697	0.4178341	4.881664	10.86535
0.01715687	0.08797666	0.9050987	2.558753	1.132641	0.0571494	1.203664	0.4187675	4.386339	10.47566
0.01742862	0.09164577	0.9234128	2.647022	1.117266	0.09282958	1.244615	0.4202675	4.362216	9.999854
0.01807593	0.09213895	0.8662855	2.627511	1.116301	0.08045473	1.19288	0.2710263	4.287857	10.18873
0.017899768	0.09096494	0.901596	2.614251	1.102211	0.07712983	1.273451	0.2006945	4.822757	10.9204
0.017302228	0.09244468	0.8872903	2.672104	1.094811	0.09953557	1.222477	0.1288672	4.918315	9.23574
0.01885359	0.09735292	0.8745985	3.136817	0.9406683	0.06059495	0.7461111	0.4082213	4.120851	8.876264
0.01634989	0.1034298	0.8058665	3.433403	1.171661	0.1113977	0.4240599	0.5553911	3.356868	5.09507
0.015247479	0.1138026	0.9692561	3.285007	1.03181	0.1196501	0.3405861	0.9974703	4.00578	3.50186
0.01945391	0.1478142	0.6041007	2.542982	1.141945	0.04125303	1.415634	0.2208529	3.273249	10.01676
0.01726117	0.1228429	0.5524414	2.542097	0.8016836	0.06514056	0.03405034	0.4949298	2.565935	6.168861
0.02257227	0.1224215	0.5526529	2.922334	0.8860574	0.1612791	0.1462619	0.3275695	4.111652	9.897946
0.02053194	0.1188759	0.7977046	2.865066	0.8916791	0.1265921	0.8605818	0.1942289	4.232994	5.845699
0.015523179	0.1177569	0.6278095	2.641087	1.197414	0.1814707	0.3193718	0.4901131	3.83179	9.309439
0.0207745	0.1182335	0.6959095	2.403502	1.049576	0.05720465	1.281482	0.2596976	3.53937	2.741425
0.015896618	0.1097823	0.7628962	2.605068	1.05376	0.07364232	1.528926	0.1938919	4.911796	3.10792
0.02421499	0.1227389	0.8445063	3.017668	1.148653	0.1744398	1.600437	0.4054633	3.911427	5.625839
0.0184102	0.1010176	0.5170249	2.663375	0.8247605	0.1529953	0.1822974	0.1310554	4.619544	5.636506
0.021811571	0.1348259	0.6974632	2.909737	0.9482642	0.02959659	0.2536435	0.4792718	4.328847	3.669032
0.022684509	0.08135172	0.9943258	3.186303	1.054685	0.05965188	0.777056	0.6832942	3.662051	6.449159
0.0160662	0.1131311	0.8254097	3.006711	0.9968918	0.160719	0.3404424	0.3600823	3.940456	12.72824
0.017168108	0.147509	0.8282562	3.019793	1.085237	0.04225249	1.262094	0.2454356	3.093413	6.155491
0.02016056	0.1495952	0.9295709	3.280152	1.147352	0.04784689	0.2873572	0.5177105	4.36206	4.084283
0.015591249	0.09802632	0.9689201	3.275627	1.063745	0.1753541	0.2524717	0.1002903	3.072393	4.890601
0.01553131	0.08527282	0.9101576	2.801414	1.065202	0.02647985	0.07335126	0.5328079	4.179961	9.543351
0.02298221	0.1144739	0.569253	2.641397	1.101695	0.1169501	0.06223147	0.2104693	3.601002	3.340397
0.01412884	0.1141064	0.9212118	2.604195	1.136865	0.05971684	2.202802	0.1159111	4.947354	4.624298
0.0188639	0.1087745	0.8141592	2.549417	1.183489	0.1089785	0.1655233	0.1013655	2.14262	12.65261
0.01688502	0.09355474	0.9818726	2.501969	1.121732	0.02776484	0.9911827	0.3929453	4.229693	12.68314
0.01737126	0.08572551	0.9102345	2.524766	1.143829	0.04937882	1.021678	0.4332131	4.893619	10.95647
0.01728529	0.08747072	0.9090973	2.560677	1.137966	0.05837295	1.184455	0.4114704	4.351518	10.34004
0.01755902	0.09236949	0.9032468	2.611576	1.11403	0.07016527	1.293189	0.3762162	4.375721	9.959139
0.01811227	0.09487522	0.8980257	2.62027	1.110785	0.07399199	1.297491	0.2481401	4.300868	11.10706
0.01736477	0.0939341	0.9145255	2.623136	1.100475	0.08104083	1.393729	0.2108399	4.795602	10.39531
0.01754256	0.09085948	0.8918361	2.666503	1.106185	0.09702144	1.21155	0.1314848	4.814318	8.926495
0.01934186	0.110103	0.96432	3.106507	0.9423908	0.01701981	0.649826	0.4270365	4.633372	5.1987
0.01474277	0.1167925	0.8264313	3.199548	1.16743	0.1193647	0.8935374	0.4263137	4.680237	11.27119
0.01879663	0.1464963	0.8370075	3.138373	1.017811	0.08528374	0.5143883	0.3730959	3.401159	11.33289
0.02013485	0.1226462	0.6661033	2.451883	1.095352	0.03354661	1.088879	0.142499	4.325183	10.61128
0.01943369	0.1200505	0.5717425	2.718355	0.8582842	0.08971982	0.1019341	0.3865962	3.863974	8.54481
0.0213691	0.1130241	0.5721949	2.807919	0.8250681	0.1634489	0.1207652	0.4469602	3.832651	7.200029
0.02109067	0.1213251	0.5852167	2.465944	0.8786923	0.02807505	0.6285835	0.0508443	3.327552	3.786354
0.01960727	0.1464491	0.6087508	2.652365	1.082324	0.07144456	0.09632717	0.4847518	3.714254	10.12402
0.01644862	0.1055685	0.9277326	2.908757	1.143362	0.06636894	1.033013	0.09947835	3.686338	12.03256
0.02254832	0.1486441	0.7449033	2.458359	1.044726	0.01218239	1.707783	0.2350454	4.106055	2.846219
0.01826923	0.1354057	0.6412556	2.708267	0.9646821	0.11343	0.6202728	0.2222074	4.967404	2.741425
0.01951782	0.1105664	0.8276219	3.050386	0.9051686	0.103457	0.6224898	0.08806421	3.653358	9.297628
0.015465569	0.1173348	0.7686521	3.023418	1.070151	0.09922539	0.5084759	0.4251786	3.014484	10.71262
0.01587524	0.1085759	0.9912568	3.169805	0.9867558	0.056806	0.7759334	0.6347905	2.547529	9.983476
0.01652492	0.09782344	0.8887706	2.898084	1.181096	0.1060112	1.188851	0.2948042	3.885258	5.578564
0.01664408	0.1314905	0.7578669	2.818122	1.088605	0.01676407	0.2780864	0.1568015	2.93342	12.42768
0.019716408	0.1398811	0.766137	3.322316	1.179959	0.06881714	0.503096	0.226082	4.633054	7.017048
0.02244157	0.1487357	0.828288	3.022195	1.181631	0.05638673	0.08503542	0.2089279	3.250733	9.479591
0.016193138	0.1387169	0.9356497	2.982742	0.9524868	0.03368161	0.3110733	0.5388682	2.956262	5.060702
0.015282109	0.1036899	0.694219	2.510476	1.09462	0.07865328	0.06329335	0.5196669	4.190562	11.74493
0.015881	0.08725589	0.9560482	2.6419	1.115956	0.07372102	1.024961	0.3121054	2.816227	4.993568
0.02314307	0.1111548	0.8182347	2.570239	1.141293	0.06766456	0.1903546	0.182043	3.366896	9.905884
0.016572699	0.09600391	0.9861832	2.546829	1.122819	0.04262202	0.8745018	0.4089062	4.323214	13.34086
0.01722928	0.08736936	0.9154176	2.529438	1.141103	0.04683717	0.9368972	0.4499762	4.890692	10.98101
0.01740438	0.08593423	0.911528	2.563137	1.140364	0.06241704	1.209653	0.4000243	4.370559	10.70984
0.01755177	0.09320582	0.9070208	2.620701	1.115803	0.07440534	1.228546	0.3753222	4.34982	9.947748
0.0180697	0.09548738	0.8951262	2.627561	1.109097	0.07750619	1.268283	0.2537305	4.35621	10.9574
0.01723706	0.09373406	0.9135043	2.611192	1.100061	0.07240082	1.377105	0.2101136	4.78692	10.27287
0.01750413	0.09073873	0.8927571	2.663932	1.106741	0.09514849	1.189091	0.1473479	4.812888	8.963324
0.02109379	0.1001245	0.8782941	3.05947	0.8723448	0.0572833	0.643672	0.1924555	3.842806	4.753074
0.01856982	0.1343645	0.7509355	3.285138	1.158805	0.09071038	0.2653262	0.09195172	4.234204	6.835607
0.01983814	0.1493115	0.9204466	3.173724	0.9904428	0.07363498	0.4477047	0.3543906	3.453408	9.47066
0.01945391	0.1478142	0.6041007	2.542982	1.141945	0.04125303	1.415634	0.2208529	3.273249	10.01676
0.01770696	0.1184633	0.5957716	2.570797	0.8788547	0.08357237	0.2812132	0.4171083	2.822535	9.789076
0.016570069	0.1482132	0.510222	2.813016	0.8820386	0.1354852	0.02686487	0.5029701	4.219288	4.904311
0.01994947	0.10739	0.7501084	2.833416	0.8709023	0.107899	0.8256273	0.2532112	3.446107	3.795794
0.01662467	0.1114479	0.8097803	2.788758	0.948935	0.0391367	1.302912	0.1591076	4.487252	5.473251
0.02462126	0.1281234	0.6958929	2.705625	0.9661309	0.03843947	0.2148596	0.1869062	3.002525	4.815717
0.018627388	0.1225718	0.8178363	2.888229	1.035396	0.1764987	1.355685	0.1849086	4.880945	4.798847
0.02293046	0.1120745	0.7588636	2.894663	1.097348	0.1817498	0.2994139	0.2518743	2.682102	7.767676
0.01629338	0.1158746	0.5013738	2.779566	0.8136737	0.1495917	0.05990339	0.3760148	4.832474	7.983758
0.02008049	0.1188994	0.781458	2.71852	0.9216716	0.05832588	0.275841	0.4523244	4.736266	3.152853
0.02187396	0.1271051	0.8745988	3.178082	0.8443254	0.0190619	0.3893132	0.1625843	4.585897	8.827815
0.01601952	0.107596	0.8964274	2.918936	1.139185	0.06867737	1.348097	0.4450455	3.170424	6.571113
0.0151687395	0.1217271	0.7562814	2.990304	1.197659	0.1503835	0.2347549	0.3193258	4.414138	8.328497
0.02103485	0.136636	0.9746751	3.336284	1.125862	0.04540277	0.7826313	0.2415856	4.687218	6.747021
0.01564557	0.1098928	0.8515364	3.208157	1.173278	0.1846321	0.07471563	0.08173033	3.381721	5.090332
0.01685786	0.09147788	0.9291973	2.922694	1.102877	0.0301784	0.3806776	0.4383707	4.521224	11.80422
0.01560619	0.09764428	0.7146751	2.47052	1.191637	0.1108385	0.6990054	0.4772802	4.778628	12.93465
0.014596639	0.1165447	0.8120673	2.653484	1.100082	0.06693925	1.802642	0.09969503	4.676166	4.729166
0.01743366	0.1258537	0.7575734	2.633668	1.135113	0.1222642	0.4992808	0.051719	2.940436	12.8828
0.016572699	0.09600391	0.9861832	2.546829	1.122819	0.04262202	0.8745018	0.4089062	4.323214	13.34086
0.01712064	0.08684574	0.9115821	2.527378	1.140545	0.04958154	0.9576477	0.4482832	4.941632	11.04747
0.01748346	0.08494206	0.912865	2.557246	1.142577	0.05997818	1.210887	0.3827327	4.359083	10.91097
0.01754531	0.09206854	0.9003628	2.617128	1.115337	0.07420119	1.239728	0.3460309	4.305708	10.04019
0.018121408	0.09357974	0.8963001	2.61866	1.112792	0.07744395	1.272724	0.2601972	4.350763	10.95475
0.01732477	0.09452232	0.9047727	2.610201	1.097438	0.06629121	1.349953	0.2108587	4.851635	10.34005
0.01750658	0.08928888	0.8911906	2.674208	1.11001	0.09931871	1.193703	0.1416403	4.779494	9.129636
0.02181272	0.09901692	0.9486208	3.2108	0.9878338	0.04282681	0.6178581	0.3322597	4.089418	7.415013
0.014739489	0.1347124	0.6850535	3.291306	1.183617	0.1059673	0.3923569	0.3302739	4.303441	5.632074
0.01983814	0.1493115	0.9204466	3.173724	0.9904428	0.07363498	0.4477047	0.3543906	3.453408	9.47066
0.01831941	0.1419795	0.675663	2.585384	1.132345	0.04308946	1.470697	0.1586449	3.277032	7.922605
0.01991312	0.1228396	0.5407811	2.700771	0.8354846	0.1009104	0.1241579	0.2529704	2.578294	9.562167
0.016570069	0.1482132	0.510222	2.813016	0.8820386	0.1354852	0.02686487	0.5029701	4.219288	4.904311
0.02136159	0.09295116	0.785097	2.763087	0.926391	0.08715747	1.195877	0.07050216	4.391786	3.979497
0.015523179	0.1177569	0.6278095	2.641087	1.197414	0.1814707	0.3193718	0.4901131	3.83179	9.309439
0.02148887	0.1248163	0.6176442	2.421944	0.9903316	0.05511756	1.437877	0.2323136	3.486116	5.066313
0.015896618	0.1097823	0.7628962	2.605068	1.05376	0.07364232	1.528926	0.1938919	4.911796	3.10792
0.01935515	0.1452834	0.7948873	3.041842	1.192843	0.1845191	1.327745	0.5974667	4.441559	4.454591
0.0184102	0.1010176	0.5170249	2.663375	0.8247605	0.1529953	0.1822974	0.1310554	4.619544	5.636506
0.021811571	0.1348259	0.6974632	2.909737	0.9482642	0.02959659	0.2536435	0.4792718	4.328847	3.669032
0.019596279	0.08555775	0.9850937	2.978031	0.9746865	0.04235391	0.919273	0.3956123	2.471903	11.03968
0.01809359	0.1018074	0.8899262	2.793433	1.060668	0.06744094	0.904892	0.3054922	3.192114	3.874366
0.01441885	0.1327198	0.728988	2.889182	1.190342	0.1224006	0.2051752	0.04149107	4.540256	10.504
0.02351961	0.1260058	0.8714999	3.535609	1.120379	0.1068966	0.3545037	0.1428394	4.477846	9.035807
0.01811905	0.1346848	0.8214398	3.10563	1.054787	0.09551948	0.5550051	0.3758099	3.584255	3.065796
0.01499436	0.1198926	0.990877	3.030526	0.9623839	0.07608517	0.09867813	0.692693	3.761112	5.685168
0.018929418	0.1115095	0.900123	2.915353	0.9981774	0.03239721	0.3119233	0.02306181	4.359651	8.287682
0.02110933	0.08823618	0.812747	2.5653	1.077345	0.03433544	0.8676026	0.27345	4.093123	4.638956
0.01447019	0.1291024	0.8481628	2.545717	1.176334	0.03499693	1.231383	0.225627	3.015984	7.45507
0.01660524	0.09501992	0.9347146	2.567429	1.137697	0.04114782	1.107241	0.455321	4.298693	13.39269
0.01664874	0.09530119	0.9826174	2.577638	1.121905	0.05504911	0.9733574	0.4023218	4.536205	11.92293
0.017056009	0.08873254	0.8897591	2.567429	1.139506	0.06761861	1.229837	0.4169649	4.675844	10.37571
0.01778123	0.08825636	0.9317977	2.57787	1.127481	0.06541605	1.091805	0.4298357	4.165489	10.83394
0.01806391	0.0921495	0.8780853	2.617332	1.11483	0.07680366	1.133414	0.2997724	4.315034	10.27662
0.017926378	0.09121792	0.9016663	2.632696	1.103563	0.08536074	1.308903	0.1898988	4.83833	10.93703
0.01732502	0.09278282	0.8884991	2.668402	1.094879	0.09592809	1.305492	0.1319117	4.873585	8.877674
0.01885359	0.09735292	0.8745985	3.136817	0.9406683	0.06059495	0.7461111	0.4082213	4.120851	8.876264
0.016822768	0.109612	0.7313503	3.215924	1.158744	0.03397257	0.3448201	0.3714563	3.031589	7.077918
0.015247479	0.1138026	0.9692561	3.285007	1.03181	0.1196501	0.3405861	0.9974703	4.00578	3.50186
0.01841706	0.129899	0.722197	2.475239	1.164847	0.03214822	1.26003	0.0568351	3.424372	11.67001
0.01991312	0.1228396	0.5407811	2.700771	0.8354846	0.1009104	0.1241579	0.2529704	2.578294	9.562167
0.01804052	0.1371231	0.5591868	2.987256	0.8183503	0.1641765	0.01252983	0.4414386	4.488411	7.816107
0.01730909	0.1167522	0.826815	2.8427	0.9557457	0.1001883	1.766763	0.1756926	4.833315	3.478322
0.02025738	0.1060958	0.8329421	2.820967	0.8864242	0.06494275	0.405934	0.2161294	4.293825	5.911136
0.01957118	0.1348612	0.6437657	2.469086	0.9892348	0.02889103	1.331658	0.5424071	3.222549	4.101708
0.01827025	0.1317098	0.8628494	2.821558	1.095038	0.1739851	2.053245	0.1899672	4.814102	5.791418
0.023439059	0.122211	0.7832192	2.84379	1.099035	0.1619946	0.1779471	0.2849247	2.417504	5.207992
0.0184102	0.1010176	0.5170249	2.663375	0.8247605	0.1529953	0.1822974	0.1310554	4.619544	5.636506
0.02469053	0.1239879	0.7225431	2.805856	0.9079221	0.01748394	0.3060125	0.3833471	3.272974	4.142326
0.01618157	0.1130369	0.9565055	3.186233	0.8628242	0.02301576	0.5403501	0.4050522	4.775856	6.633468
0.0160662	0.1131311	0.8254097	3.006711	0.9968918	0.160719	0.3404424	0.3600823	3.940456	12.72824
0.01668677	0.1488426	0.8178772	2.977426	1.038128	0.03565168	1.543438	0.1151213	4.115659	8.480403
0.02420129	0.1286054	0.8762866	3.454832	1.042631	0.07678619	0.06802155	0.2081558	2.952796	5.81691
0.014653199	0.1016763	0.9341017	3.308399	1.009371	0.1805424	0.122336	0.2172129	3.107802	3.488409
0.01665638	0.08482868	0.8883215	2.875911	1.037645	0.05060489	0.02162749	0.5713862	4.145477	10.30332
0.020987209	0.1123283	0.5547637	2.429592	1.170919	0.04622759	0.2907276	0.09284688	4.647537	6.849744
0.016595	0.08768584	0.9358801	2.7164	1.141772	0.0450014	1.87618	0.4226125	4.987924	2.681175
0.0145822	0.1037235	0.9122534	2.718751	1.127204	0.09990785	0.715157	0.3603206	2.190917	10.09759
0.01632317	0.09646273	0.9260886	2.551677	1.132219	0.0320866	1.100356	0.4616956	4.325057	13.14715
0.01710702	0.08957717	0.9453154	2.565231	1.138044	0.05944515	0.9431919	0.4413511	4.588141	11.23825
0.01721144	0.08881264	0.8969537	2.576417	1.139112	0.06890384	1.277807	0.4355292	4.64421	10.39759
0.0178394	0.08886557	0.9389772	2.582548	1.126557	0.06603785	1.161704	0.4443691	4.259769	10.6824
0.01751075	0.09436319	0.8940375	2.635152	1.119005	0.08377964	1.199027	0.3002811	4.433664	10.70795
0.01836408	0.09230524	0.8931952	2.613209	1.119029	0.07679383	1.289065	0.2485409	4.326729	10.975
0.01732477	0.09452232	0.9047727	2.610201	1.097438	0.06629121	1.349953	0.2108587	4.851635	10.34005
0.01737225	0.08940854	0.8744122	2.633483	1.115411	0.08288416	1.065442	0.1712417	4.721485	9.046756
0.01613272	0.08585124	0.9387676	3.30318	1.114468	0.03318018	0.6167469	0.4534304	3.715859	7.207464
0.015247479	0.1138026	0.9692561	3.285007	1.03181	0.1196501	0.3405861	0.9974703	4.00578	3.50186
0.01841706	0.129899	0.722197	2.475239	1.164847	0.03214822	1.26003	0.0568351	3.424372	11.67001
0.01856189	0.1254593	0.5711274	2.823512	0.862011	0.09839093	0.06243402	0.3093945	2.792395	6.596106
0.02257227	0.1224215	0.5526529	2.922334	0.8860574	0.1612791	0.1462619	0.3275695	4.111652	9.897946
0.01622616	0.0991747	0.8025437	2.588667	0.9588117	0.04885001	1.480357	0.2291457	4.526771	4.035027
0.01611096	0.1392673	0.5422455	2.617948	1.113852	0.1711264	0.2193508	0.3654283	4.273285	10.24164
0.021037158	0.1215825	0.6970538	2.570155	0.9857323	0.04811935	1.228694	0.4678813	3.325568	4.279827
0.01789161	0.1243551	0.887913	2.845191	1.11886	0.1759443	2.047371	0.4302701	4.303302	5.456024
0.01863321	0.1406152	0.799348	2.957978	1.163434	0.1957797	1.301059	0.4755165	4.943189	5.140592
0.01615288	0.09670196	0.5465949	2.76737	1.010344	0.09371905	0.2293248	0.5701066	4.199549	3.851166
0.02311242	0.1302912	0.7306105	2.860882	0.8874107	0.03747081	0.2477971	0.3380714	3.253232	9.458678
0.01853491	0.1421714	0.883506	3.225546	0.9048786	0.01144806	0.5398263	0.1494662	4.62211	10.08094
0.018262459	0.1089192	0.9242873	2.876733	1.197238	0.02316623	1.373025	0.4335396	3.283025	6.613734
0.01460432	0.1328731	0.7884017	2.777109	1.165552	0.09551921	0.1260244	0.1313199	3.989588	12.53987
0.023946809	0.1198736	0.9954212	3.470486	1.091606	0.1008292	0.5649543	0.2553234	4.331727	8.451583
0.023500308	0.1478886	0.7876964	2.96267	1.105262	0.06001828	0.2255005	0.1786355	3.791252	3.281476
0.01401702	0.1424313	0.8904015	3.121329	0.9245553	0.0709699	0.005295881	0.6183345	3.110891	7.351008
0.018929418	0.1115095	0.900123	2.915353	0.9981774	0.03239721	0.3119233	0.02306181	4.359651	8.287682
0.01877036	0.09450384	0.8230258	2.662858	1.078452	0.07796635	1.199837	0.5588471	4.833136	2.052002
0.017531378	0.1144404	0.9062586	2.591008	1.148103	0.06687893	0.9608585	0.183294	2.65115	9.166685
0.01629415	0.09704088	0.931517	2.533624	1.128116	0.02149869	1.0707	0.4591917	4.362337	13.17683
0.016728621	0.09480993	0.9715264	2.597651	1.122939	0.06596645	0.9205545	0.3799276	4.60693	11.93993
0.01737367	0.08915908	0.8988837	2.577641	1.137995	0.06984562	1.335134	0.4351268	4.620345	10.46628
0.01767385	0.08945412	0.9253194	2.5747	1.119336	0.06190783	1.237015	0.4496797	4.22954	10.72459
0.01794599	0.09355981	0.8719961	2.61386	1.110466	0.07362015	1.123725	0.2762954	4.279441	10.20651
0.01800759	0.08986772	0.9028454	2.618527	1.105486	0.07950832	1.401212	0.1884277	4.834582	11.03692
0.01739968	0.09214911	0.8840844	2.66164	1.095893	0.09378592	1.263434	0.1455562	4.83382	9.016429
0.01739146	0.1156629	0.874214	3.079002	0.8529687	0.05522627	0.5306211	0.3397801	4.036213	8.285001
0.016822768	0.109612	0.7313503	3.215924	1.158744	0.03397257	0.3448201	0.3714563	3.031589	7.077918
0.017786719	0.1147919	0.8809669	3.142397	1.078989	0.05189443	0.2430264	0.9294231	3.84687	3.793089
0.02133029	0.1288989	0.6878781	2.620595	1.121779	0.06889881	1.205835	0.3848741	3.295402	6.62591
0.01675815	0.1142072	0.590398	2.681639	0.9299986	0.09723548	0.3572047	0.4771362	2.322142	4.992358
0.01827058	0.148342	0.5093832	2.836186	0.9298576	0.1698021	0.08576382	0.5770908	4.884978	9.340113
0.01969133	0.1088783	0.755002	2.824152	1.00385	0.1293458	1.243495	0.5133882	4.003258	2.009064
0.0184673	0.1374752	0.8135559	2.885687	0.8703712	0.09214648	1.341811	0.4827038	3.334396	3.994522
0.01729781	0.1211412	0.7341445	2.632173	0.9991788	0.1220968	1.367231	0.3624857	4.128785	8.376728
0.018494219	0.09811165	0.8781274	2.778343	1.138334	0.06933839	1.817663	0.1982191	4.979216	5.731783
0.01863321	0.1406152	0.799348	2.957978	1.163434	0.1957797	1.301059	0.4755165	4.943189	5.140592
0.01658859	0.09986864	0.5295519	2.794244	1.034097	0.09341667	0.1635251	0.4019168	3.962277	6.058713
0.023457339	0.1283057	0.7628947	2.904161	0.923869	0.05880119	0.4352863	0.2283739	3.469276	11.54631
0.020097999	0.103674	0.9442719	3.111949	0.8554645	0.0197974	0.2804155	0.3074249	4.930995	9.082644
0.014149379	0.1162241	0.9692303	3.049135	0.990319	0.1547075	0.4065902	0.4260861	4.279076	12.98777
0.01532878	0.1263619	0.8525124	2.927336	1.107729	0.02432012	0.6756947	0.03772927	4.074786	10.95543
0.0214559	0.1358319	0.8486003	3.452259	1.091597	0.05574983	0.03603568	0.1445529	3.743295	6.680463
0.014653199	0.1016763	0.9341017	3.308399	1.009371	0.1805424	0.122336	0.2172129	3.107802	3.488409
0.015498249	0.08899447	0.904173	2.87358	1.002238	0.02607359	0.3323796	0.5315247	3.826502	9.024622
0.01830978	0.1265983	0.5443741	2.530236	1.143183	0.08022776	0.1228955	0.3538132	3.953198	4.272619
0.0183599	0.09498019	0.9792026	2.712356	1.12422	0.01757593	2.419358	0.04107744	4.419887	4.038151
0.01424351	0.1184525	0.8290758	2.819501	1.100331	0.1461955	0.4732952	0.5740997	2.072353	9.525262
0.016305659	0.09728922	0.9374576	2.537723	1.129535	0.02259645	1.127356	0.4240839	4.327036	13.18471
0.016639909	0.09480032	0.96679	2.584739	1.119036	0.06020007	0.9007623	0.3795765	4.614253	12.00056
0.01737367	0.08915908	0.8988837	2.577641	1.137995	0.06984562	1.335134	0.4351268	4.620345	10.46628
0.01767385	0.08945412	0.9253194	2.5747	1.119336	0.06190783	1.237015	0.4496797	4.22954	10.72459
0.017604649	0.09291253	0.8928042	2.626723	1.117436	0.08182046	1.20303	0.2889643	4.514235	10.69654
0.01836408	0.09230524	0.8931952	2.613209	1.119029	0.07679383	1.289065	0.2485409	4.326729	10.975
0.01740985	0.09324373	0.9038177	2.608778	1.098968	0.06586575	1.356965	0.2092772	4.850717	10.23267
0.017408561	0.08902871	0.8772741	2.631795	1.117291	0.08443599	1.02375	0.1810445	4.768438	8.955069
0.015265729	0.08814011	0.9037263	3.282787	1.128941	0.02883058	0.668204	0.5731134	3.736495	7.062982
0.015342619	0.1288815	0.9128719	3.080604	1.064154	0.05942627	0.2724877	0.9956091	3.544279	3.195551
0.01734964	0.116333	0.8490725	2.810533	1.083048	0.09225178	0.7861236	0.5053942	3.822694	5.033807
0.01956145	0.113523	0.6093437	2.758242	0.8349023	0.1054124	0.000394419	0.1174516	3.051057	11.06441
0.02176417	0.1144046	0.5458606	2.894101	0.8959062	0.1704058	0.2699797	0.3306321	4.078335	10.64403
0.01666218	0.1211531	0.7703127	2.927634	0.8674812	0.1311013	0.5772896	0.4126531	4.218448	7.372074
0.01592392	0.1442782	0.5837671	2.609997	1.132327	0.132568	0.2978418	0.339714	4.646282	11.84762
0.02758429	0.1157716	0.7433607	2.686381	0.9485957	0.04720127	0.3401271	0.1799143	2.416521	4.507922
0.015896618	0.1097823	0.7628962	2.605068	1.05376	0.07364232	1.528926	0.1938919	4.911796	3.10792
