1  2e+29	1.589415e+00	1.200644e-01	9.992571e-01	2.968501e+00	9.978404e-01	1.138324e-01	8.734423e-01	3.796265e-01	4.251269e+00	1.148365e+01	1.081732e+00	1.688219e+01	8.854091e-01	2.440120e-01	2.034310e+00	4.746655e-01	1.107421e+00	9.655744e+01	1.447083e+02	1.307193e-01	5.259008e-02	6.628579e+01	
2  2e+29	1.798750e+00	1.100611e-01	9.354842e-01	2.949029e+00	9.901376e-01	9.439416e-02	3.187126e-01	4.638819e-01	4.176826e+00	1.074643e+01	1.095275e+00	1.434575e+01	9.001196e-01	2.442425e-01	2.080728e+00	4.565525e-01	1.099820e+00	9.415810e+01	1.490230e+02	1.145126e-01	5.489219e-03	8.280784e+01	
2  2e+29	1.491079e+00	1.248694e-01	9.562173e-01	3.043702e+00	1.014134e+00	1.405016e-01	4.925406e-01	4.647983e-01	4.236503e+00	1.065457e+01	1.091512e+00	1.863830e+01	8.696322e-01	2.436460e-01	2.186754e+00	4.845487e-01	1.113428e+00	9.574787e+01	1.463830e+02	1.401929e-01	1.741971e-02	7.395755e+01	
22  2e+29	1.414938e+00	1.162241e-01	9.692303e-01	3.049135e+00	9.903190e-01	1.547075e-01	4.065902e-01	4.260861e-01	4.279076e+00	1.298777e+01	1.084284e+00	1.995385e+01	8.921385e-01	2.435063e-01	2.202822e+00	5.457055e-01	1.113133e+00	9.705514e+01	1.486340e+02	1.158239e-01	1.269608e-02	7.716585e+01	
5  2e+29	1.676544e+00	1.095346e-01	9.161823e-01	2.998842e+00	9.577617e-01	1.293513e-01	2.974550e-01	3.219177e-01	4.148664e+00	1.393948e+01	1.091417e+00	1.777279e+01	8.782546e-01	2.440402e-01	2.141968e+00	5.411415e-01	1.096740e+00	9.160074e+01	1.493192e+02	1.332299e-01	1.521088e-02	6.649599e+01	
32  2e+29	1.653945e+00	1.108858e-01	8.748841e-01	3.032454e+00	9.284122e-01	1.294508e-01	7.650909e-02	2.680872e-01	3.909914e+00	1.383824e+01	1.098179e+00	1.675876e+01	8.625216e-01	2.438436e-01	2.186546e+00	6.489800e-01	1.095693e+00	8.876189e+01	1.504666e+02	1.479543e-01	2.407730e-04	6.138143e+01	
2  2e+29	1.606620e+00	1.131311e-01	8.254097e-01	3.006711e+00	9.968918e-01	1.607190e-01	3.404424e-01	3.600823e-01	3.940456e+00	1.272824e+01	1.089962e+00	2.126679e+01	8.139846e-01	2.437174e-01	2.147259e+00	4.036043e-01	1.079518e+00	8.304685e+01	1.503275e+02	1.984609e-01	1.746686e-02	7.094456e+01	
1  2e+29	1.606620e+00	1.131311e-01	8.254097e-01	3.006711e+00	9.968918e-01	1.607190e-01	3.404424e-01	3.600823e-01	3.940456e+00	1.272824e+01	1.067967e+00	2.126679e+01	8.139846e-01	2.437174e-01	2.147259e+00	4.036043e-01	1.079518e+00	8.304685e+01	1.503275e+02	1.984609e-01	1.746686e-02	7.094456e+01	
1  2e+29	2.060289e+00	1.158249e-01	8.011724e-01	2.964159e+00	9.850919e-01	1.250688e-01	3.640540e-01	2.014969e-01	3.207536e+00	9.526002e+00	1.079261e+00	1.552268e+01	7.908697e-01	2.448771e-01	2.003059e+00	4.879512e-01	1.067091e+00	8.055554e+01	1.470214e+02	2.174852e-01	3.604260e-02	3.779561e+01	
3  2e+29	2.234622e+00	1.030787e-01	8.789752e-01	2.902314e+00	1.047435e+00	1.116870e-01	1.698540e-01	2.473191e-01	4.104016e+00	1.058896e+01	1.076031e+00	1.379011e+01	8.730309e-01	2.454727e-01	1.907347e+00	5.173939e-01	1.077810e+00	8.803830e+01	1.490392e+02	1.362586e-01	9.628262e-03	3.661509e+01	
7  2e+29	2.038009e+00	9.570354e-02	9.657145e-01	3.013290e+00	1.073508e+00	1.311134e-01	2.276313e-01	6.677355e-01	3.898217e+00	1.322982e+01	1.093514e+00	2.008551e+01	9.789472e-01	2.446676e-01	2.098833e+00	3.725755e-01	1.097359e+00	9.946844e+01	1.518307e+02	7.035941e-02	-8.075707e-03	9.532523e+01	
8  2e+29	1.752851e+00	1.123235e-01	9.511492e-01	2.996303e+00	1.105345e+00	1.288559e-01	6.774658e-02	8.523217e-01	3.597590e+00	1.185414e+01	1.090522e+00	1.513080e+01	9.421208e-01	2.436149e-01	2.067581e+00	4.926031e-01	1.117624e+00	9.927708e+01	1.511786e+02	1.154407e-01	-5.896547e-02	9.228129e+01	
2  2e+29	1.616574e+00	1.184973e-01	9.458025e-01	2.975431e+00	1.138244e+00	1.236496e-01	2.576440e-02	9.177968e-01	3.783467e+00	1.233492e+01	1.090482e+00	1.236349e+01	9.255144e-01	2.431035e-01	2.035472e+00	5.363651e-01	1.124449e+00	9.877615e+01	1.511362e+02	1.345109e-01	-7.758586e-02	8.996275e+01	
24  2e+29	1.616574e+00	1.184973e-01	9.458025e-01	2.975431e+00	1.138244e+00	1.236496e-01	2.576440e-02	9.177968e-01	3.783467e+00	1.233492e+01	1.076631e+00	1.236349e+01	9.255144e-01	2.431035e-01	2.035472e+00	5.363651e-01	1.124449e+00	9.877615e+01	1.511362e+02	1.345109e-01	-7.758586e-02	8.996275e+01	
5  2e+29	1.610164e+00	1.211461e-01	9.549082e-01	3.056892e+00	1.168532e+00	1.261680e-01	6.613163e-01	7.624737e-01	3.533381e+00	1.171269e+01	1.090618e+00	2.104936e+01	8.856714e-01	2.436407e-01	2.009533e+00	2.326539e-01	1.106725e+00	9.707170e+01	1.464059e+02	1.635892e-01	1.402025e-02	7.926644e+01	
2  2e+29	1.479049e+00	1.273243e-01	8.776332e-01	3.148696e+00	1.079418e+00	1.326595e-01	8.105772e-01	4.779703e-01	4.046413e+00	1.046518e+01	1.093318e+00	1.816045e+01	7.999122e-01	2.433475e-01	2.174966e+00	3.236783e-01	1.090904e+00	8.576284e+01	1.460769e+02	2.200683e-01	5.088324e-02	6.334058e+01	
1  2e+29	1.774659e+00	1.175411e-01	9.204896e-01	3.101980e+00	1.161047e+00	1.336397e-01	2.935921e-01	3.387143e-01	3.373873e+00	8.113719e+00	1.090453e+00	1.558124e+01	8.640088e-01	2.441207e-01	2.110143e+00	5.211154e-01	1.108573e+00	9.204196e+01	1.478676e+02	1.541384e-01	7.861428e-03	2.283794e+01	
1  2e+29	1.995456e+00	1.053603e-01	9.469828e-01	3.090970e+00	1.185989e+00	1.545990e-01	1.435562e-01	7.807008e-02	2.918961e+00	7.606562e+00	1.081109e+00	1.593606e+01	9.062880e-01	2.450052e-01	2.013223e+00	1.005978e+00	1.106032e+00	9.640449e+01	1.489890e+02	1.003728e-01	5.545881e-03	3.204012e+01	
6  2e+29	1.995456e+00	1.053603e-01	9.469828e-01	3.090970e+00	1.185989e+00	1.545990e-01	1.435562e-01	7.807008e-02	2.918961e+00	7.606562e+00	1.092723e+00	1.593606e+01	9.062880e-01	2.450052e-01	2.013223e+00	1.005978e+00	1.106032e+00	9.640449e+01	1.489890e+02	1.003728e-01	5.545881e-03	3.204012e+01	
7  2e+29	1.844381e+00	1.113073e-01	9.227640e-01	3.142629e+00	1.186759e+00	1.920649e-01	4.256673e-01	2.243664e-01	4.063593e+00	7.487894e+00	1.088074e+00	1.826846e+01	8.669035e-01	2.444864e-01	2.150942e+00	6.808341e-01	1.097907e+00	9.125150e+01	1.480247e+02	1.431235e-01	2.976397e-02	1.772230e+01	
4  2e+29	1.594133e+00	1.222205e-01	8.763320e-01	3.158908e+00	1.185790e+00	1.759216e-01	4.680483e-01	1.749412e-01	3.979024e+00	6.550623e+00	1.092593e+00	1.836646e+01	8.208364e-01	2.437603e-01	2.178681e+00	7.896857e-01	1.098505e+00	8.643192e+01	1.474507e+02	1.901966e-01	3.633435e-02	1.762160e+01	
5  2e+29	1.788671e+00	1.173863e-01	8.305074e-01	3.000505e+00	1.189659e+00	1.597446e-01	3.295083e-01	1.332962e-01	4.034416e+00	9.484560e+00	1.079593e+00	1.798000e+01	8.016332e-01	2.443150e-01	1.945577e+00	7.786876e-01	1.082899e+00	8.211513e+01	1.479029e+02	2.095059e-01	2.517524e-02	6.206794e+00	
2  2e+29	1.788671e+00	1.173863e-01	8.305074e-01	3.000505e+00	1.189659e+00	1.597446e-01	3.295083e-01	1.332962e-01	4.034416e+00	9.484560e+00	1.080995e+00	1.798000e+01	8.016332e-01	2.443150e-01	1.945577e+00	7.786876e-01	1.082899e+00	8.211513e+01	1.479029e+02	2.095059e-01	2.517524e-02	6.206794e+00	
2  2e+29	1.505139e+00	1.338815e-01	7.496529e-01	3.025815e+00	1.157807e+00	1.672918e-01	5.726370e-02	3.838196e-01	3.835221e+00	7.557479e+00	1.082502e+00	1.889402e+01	7.309215e-01	2.432221e-01	2.038367e+00	4.728296e-01	1.090258e+00	7.643104e+01	1.492737e+02	2.766242e-01	-1.878611e-02	1.773956e+01	
1  2e+29	1.516874e+00	1.217271e-01	7.562814e-01	2.990304e+00	1.197659e+00	1.503835e-01	2.347549e-01	3.193258e-01	4.414138e+00	8.328497e+00	1.082043e+00	1.710093e+01	7.485629e-01	2.432991e-01	1.946963e+00	4.470995e-01	1.077165e+00	7.415229e+01	1.506257e+02	2.625723e-01	4.663967e-03	1.528596e+01	
2  2e+29	1.441885e+00	1.327198e-01	7.289880e-01	2.889182e+00	1.190342e+00	1.224006e-01	2.051752e-01	4.149107e-02	4.540256e+00	1.050400e+01	1.071193e+00	2.202668e+01	7.085193e-01	2.433858e-01	1.980999e+00	1.072402e+00	1.078083e+00	7.346923e+01	1.481946e+02	2.948831e-01	9.783711e-03	1.403371e+01	
3  2e+29	1.460432e+00	1.328731e-01	7.884017e-01	2.777109e+00	1.165552e+00	9.551921e-02	1.260244e-01	1.313199e-01	3.989588e+00	1.253987e+01	1.057280e+00	1.532033e+01	7.497440e-01	2.435939e-01	1.706197e+00	7.911673e-01	1.096794e+00	8.151815e+01	1.477780e+02	2.427610e-01	2.875671e-03	5.451546e+00	
1  2e+29	1.641546e+00	1.232066e-01	8.805448e-01	2.792479e+00	1.124269e+00	9.620988e-02	1.868408e-02	3.141210e-01	3.705891e+00	9.693669e+00	1.050812e+00	1.265619e+01	8.396673e-01	2.440340e-01	1.846777e+00	5.941646e-01	1.111058e+00	9.154304e+01	1.482075e+02	1.622950e-01	-1.851330e-02	2.509993e+01	
6  2e+29	1.641546e+00	1.232066e-01	8.805448e-01	2.792479e+00	1.124269e+00	9.620988e-02	1.868408e-02	3.141210e-01	3.705891e+00	9.693669e+00	9.975489e-01	1.265619e+01	8.396673e-01	2.440340e-01	1.846777e+00	5.941646e-01	1.111058e+00	9.154304e+01	1.482075e+02	1.622950e-01	-1.851330e-02	2.509993e+01	
1  2e+29	1.757420e+00	1.180303e-01	8.947845e-01	2.828468e+00	1.183361e+00	7.434565e-02	1.584950e-01	2.223012e-01	3.708766e+00	1.168673e+01	1.022714e+00	8.116706e+00	8.433807e-01	2.443056e-01	1.695877e+00	6.542279e-01	1.106658e+00	9.052568e+01	1.479712e+02	1.569474e-01	-5.366243e-04	7.119313e+00	
3  2e+29	1.886643e+00	1.295035e-01	8.238033e-01	2.899813e+00	1.138492e+00	4.429788e-02	2.099883e-01	3.018574e-02	3.347311e+00	1.290896e+01	1.055507e+00	9.375496e+00	7.779478e-01	2.445987e-01	1.834316e+00	1.017011e+00	1.093433e+00	8.285768e+01	1.449558e+02	2.212801e-01	2.048549e-02	2.614014e+01	
1  2e+29	1.664408e+00	1.314905e-01	7.578669e-01	2.818122e+00	1.088605e+00	1.676407e-02	2.780864e-01	1.568015e-01	2.933420e+00	1.242768e+01	1.044009e+00	6.008023e+00	7.236998e-01	2.436189e-01	1.631511e+00	5.375538e-01	1.080353e+00	7.427259e+01	1.466410e+02	2.784158e-01	2.804577e-02	-1.611460e+00	
2  2e+29	1.664408e+00	1.314905e-01	7.578669e-01	2.818122e+00	1.088605e+00	1.676407e-02	2.780864e-01	1.568015e-01	2.933420e+00	1.242768e+01	1.092332e+00	6.008023e+00	7.236998e-01	2.436189e-01	1.631511e+00	5.375538e-01	1.080353e+00	7.427259e+01	1.466410e+02	2.784158e-01	2.804577e-02	-1.611460e+00	
1  2e+29	1.505611e+00	1.283010e-01	7.347981e-01	2.916516e+00	1.094203e+00	5.228073e-02	1.684751e-01	1.370086e-01	3.515303e+00	9.388076e+00	1.090066e+00	1.027352e+01	7.215617e-01	2.430911e-01	1.800885e+00	6.682541e-01	1.077452e+00	7.169051e+01	1.494649e+02	2.916805e-01	1.544181e-02	5.372189e+00	
19  2e+29	1.532878e+00	1.263619e-01	8.525124e-01	2.927336e+00	1.107729e+00	2.432012e-02	6.756947e-01	3.772927e-02	4.074786e+00	1.095543e+01	1.094158e+00	9.311949e+00	7.906392e-01	2.435109e-01	1.748482e+00	1.005805e+00	1.087805e+00	8.285266e+01	1.459775e+02	2.197158e-01	6.989934e-02	3.231013e+01	
1  2e+29	1.532878e+00	1.263619e-01	8.525124e-01	2.927336e+00	1.107729e+00	2.432012e-02	6.756947e-01	3.772927e-02	4.074786e+00	1.095543e+01	1.059641e+00	9.311949e+00	7.906392e-01	2.435109e-01	1.748482e+00	1.005805e+00	1.087805e+00	8.285266e+01	1.459775e+02	2.197158e-01	6.989934e-02	3.231013e+01	
3  2e+29	1.611555e+00	1.283440e-01	8.825138e-01	3.059705e+00	1.117631e+00	8.327858e-02	9.784949e-01	3.223778e-01	3.505233e+00	1.195453e+01	1.074631e+00	1.254246e+01	7.938134e-01	2.436576e-01	1.998318e+00	3.883680e-01	1.088124e+00	8.500839e+01	1.444461e+02	2.223068e-01	7.573356e-02	2.297413e+01	
15  2e+29	1.812443e+00	1.402913e-01	8.955581e-01	3.204291e+00	1.107908e+00	1.109930e-01	1.504213e+00	1.141724e-01	2.701579e+00	1.089319e+01	1.095661e+00	1.405649e+01	7.862452e-01	2.441271e-01	2.293794e+00	7.367225e-01	1.083033e+00	8.526337e+01	1.394318e+02	2.289791e-01	1.355156e-01	6.240290e+00	
1  2e+29	1.672735e+00	1.390009e-01	8.906971e-01	3.166647e+00	1.145691e+00	8.298485e-02	1.830235e+00	2.936851e-01	2.207016e+00	9.864523e+00	1.098939e+00	1.622840e+01	7.729630e-01	2.435601e-01	2.294793e+00	3.606933e-01	1.072319e+00	8.374552e+01	1.396021e+02	2.457043e-01	1.545253e-01	2.106949e+01	
5  2e+29	1.562064e+00	1.397784e-01	8.871311e-01	3.156242e+00	1.187645e+00	8.069782e-02	2.150435e+00	1.919237e-01	2.220922e+00	9.482546e+00	1.095596e+00	1.540811e+01	7.473924e-01	2.430754e-01	2.232999e+00	5.355099e-01	1.064962e+00	8.102301e+01	1.401098e+02	2.576094e-01	1.709689e-01	4.287228e+00	
2  2e+29	1.663163e+00	1.419211e-01	8.311476e-01	3.020671e+00	1.140772e+00	3.911991e-02	1.419611e+00	1.721520e-01	2.646871e+00	6.827017e+00	1.080662e+00	8.795956e+00	7.292739e-01	2.434539e-01	1.881257e+00	5.467579e-01	1.072369e+00	7.848370e+01	1.407939e+02	2.753770e-01	1.288470e-01	-4.380284e+00	
3  2e+29	1.716811e+00	1.475090e-01	8.282562e-01	3.019793e+00	1.085237e+00	4.225249e-02	1.262094e+00	2.454356e-01	3.093413e+00	6.155491e+00	1.076032e+00	8.986015e+00	7.256780e-01	2.437694e-01	1.963870e+00	4.342783e-01	1.079832e+00	7.941393e+01	1.394721e+02	2.838259e-01	1.165996e-01	1.212669e+01	
3  2e+29	1.668677e+00	1.488426e-01	8.178772e-01	2.977426e+00	1.038128e+00	3.565168e-02	1.543438e+00	1.151213e-01	4.115659e+00	8.480403e+00	1.064265e+00	7.843312e+00	7.100875e-01	2.436737e-01	1.772220e+00	7.361079e-01	1.068916e+00	7.637634e+01	1.386529e+02	3.041070e-01	1.468385e-01	1.292476e+01	
5  2e+29	1.668677e+00	1.488426e-01	8.178772e-01	2.977426e+00	1.038128e+00	3.565168e-02	1.543438e+00	1.151213e-01	4.115659e+00	8.480403e+00	9.649785e-01	7.843312e+00	7.100875e-01	2.436737e-01	1.772220e+00	7.361079e-01	1.068916e+00	7.637634e+01	1.386529e+02	3.041070e-01	1.468385e-01	1.292476e+01	
2  2e+29	1.707529e+00	1.245193e-01	8.700165e-01	3.077551e+00	1.058620e+00	5.560427e-02	1.469955e+00	1.656882e-01	4.022374e+00	1.052710e+01	9.791059e-01	8.908144e+00	7.798116e-01	2.436378e-01	1.902682e+00	6.585933e-01	1.063533e+00	8.256902e+01	1.434745e+02	2.373996e-01	1.304988e-01	2.568227e+01	
4  2e+29	1.570945e+00	1.339266e-01	8.754405e-01	3.175441e+00	1.034016e+00	9.224514e-02	1.728973e+00	2.160559e-01	4.984219e+00	1.252815e+01	9.834486e-01	1.169107e+01	7.563323e-01	2.434264e-01	2.134164e+00	6.305396e-01	1.067676e+00	8.165714e+01	1.417339e+02	2.629357e-01	1.448343e-01	3.555786e+01	
11  2e+29	1.570945e+00	1.339266e-01	8.754405e-01	3.175441e+00	1.034016e+00	9.224514e-02	1.728973e+00	2.160559e-01	4.984219e+00	1.252815e+01	9.988873e-01	1.169107e+01	7.563323e-01	2.434264e-01	2.134164e+00	6.305396e-01	1.067676e+00	8.165714e+01	1.417339e+02	2.629357e-01	1.448343e-01	3.555786e+01	
7  2e+29	1.570945e+00	1.339266e-01	8.754405e-01	3.175441e+00	1.034016e+00	9.224514e-02	1.728973e+00	2.160559e-01	4.984219e+00	1.252815e+01	9.926516e-01	1.169107e+01	7.563323e-01	2.434264e-01	2.134164e+00	6.305396e-01	1.067676e+00	8.165714e+01	1.417339e+02	2.629357e-01	1.448343e-01	3.555786e+01	
