7  123.497	2.213093e+00	1.162083e-01	6.929440e+01	3.080576e+00	9.599631e-01	8.385834e-02	9.902889e-01	9.970243e+00	7.132681e-01	2.452068e-01	2.173173e+00	8.075454e-01	1.044340e+00	
2  123.487	2.213093e+00	1.162083e-01	6.929440e+01	3.080576e+00	9.599631e-01	8.385834e-02	9.903147e-01	9.970243e+00	7.132681e-01	2.452068e-01	2.173173e+00	8.075454e-01	1.044340e+00	
1  123.31	2.223424e+00	1.162191e-01	6.930125e+01	3.086469e+00	9.598102e-01	8.883476e-02	9.882625e-01	1.036839e+01	7.130811e-01	2.452523e-01	2.185038e+00	8.095568e-01	1.044131e+00	
4  121.888	2.229956e+00	1.163571e-01	6.934584e+01	3.093191e+00	9.650513e-01	9.057138e-02	9.898515e-01	1.049040e+01	7.128773e-01	2.452770e-01	2.200296e+00	8.144379e-01	1.044274e+00	
7  121.856	2.229956e+00	1.163571e-01	6.934584e+01	3.093191e+00	9.650513e-01	9.057138e-02	9.899439e-01	1.049040e+01	7.128773e-01	2.452770e-01	2.200296e+00	8.144379e-01	1.044274e+00	
3  121.784	2.229956e+00	1.163571e-01	6.934584e+01	3.093191e+00	9.650513e-01	9.057138e-02	9.914221e-01	1.049040e+01	7.128773e-01	2.452770e-01	2.200296e+00	8.144379e-01	1.044274e+00	
1  121.093	2.227928e+00	1.162733e-01	6.931018e+01	3.100913e+00	9.640173e-01	9.268322e-02	9.931025e-01	1.070220e+01	7.127937e-01	2.452717e-01	2.216970e+00	8.169750e-01	1.044131e+00	
1  121.223	2.224820e+00	1.170807e-01	6.898787e+01	3.096047e+00	9.668506e-01	8.971587e-02	9.930593e-01	1.065702e+01	7.088725e-01	2.452770e-01	2.207213e+00	8.172596e-01	1.043912e+00	
1  121.426	2.223891e+00	1.167986e-01	6.899687e+01	3.114087e+00	9.701409e-01	9.818013e-02	9.942405e-01	1.138864e+01	7.093655e-01	2.452734e-01	2.246420e+00	8.250875e-01	1.043743e+00	
1  120.721	2.225787e+00	1.163426e-01	6.910246e+01	3.092158e+00	9.703828e-01	9.042714e-02	9.918760e-01	1.064023e+01	7.112907e-01	2.452736e-01	2.198223e+00	8.138333e-01	1.043571e+00	
1  120.698	2.225787e+00	1.163426e-01	6.910246e+01	3.092158e+00	9.703828e-01	9.042714e-02	9.920057e-01	1.064023e+01	7.112907e-01	2.452736e-01	2.198223e+00	8.138333e-01	1.043571e+00	
6  122.987	2.223073e+00	1.164435e-01	6.935570e+01	3.116697e+00	9.709398e-01	1.028655e-01	9.915229e-01	1.158319e+01	7.126666e-01	2.452483e-01	2.250741e+00	8.276420e-01	1.044645e+00	
1  123.076	2.223073e+00	1.164435e-01	6.935570e+01	3.116697e+00	9.709398e-01	1.028655e-01	9.918196e-01	1.158319e+01	7.126666e-01	2.452483e-01	2.250741e+00	8.276420e-01	1.044645e+00	
1  123.508	2.229771e+00	1.166816e-01	6.934899e+01	3.119054e+00	9.676451e-01	1.038704e-01	9.912504e-01	1.165285e+01	7.119728e-01	2.452787e-01	2.255790e+00	8.284062e-01	1.044679e+00	
2  120.408	2.228810e+00	1.162435e-01	6.930281e+01	3.108074e+00	9.703396e-01	9.647261e-02	9.939197e-01	1.104315e+01	7.127045e-01	2.452756e-01	2.232740e+00	8.216963e-01	1.044097e+00	
3  120.652	2.223647e+00	1.161165e-01	6.929783e+01	3.121438e+00	9.748315e-01	1.027611e-01	9.949225e-01	1.161142e+01	7.128993e-01	2.452542e-01	2.262036e+00	8.286939e-01	1.044132e+00	
1  120.903	2.223647e+00	1.161165e-01	6.929783e+01	3.121438e+00	9.748315e-01	1.027611e-01	9.956032e-01	1.161142e+01	7.128993e-01	2.452542e-01	2.262036e+00	8.286939e-01	1.044132e+00	
1  121.9	2.217214e+00	1.167963e-01	6.906368e+01	3.132713e+00	9.713861e-01	1.058674e-01	9.969587e-01	1.204363e+01	7.097613e-01	2.452416e-01	2.287738e+00	8.348854e-01	1.044183e+00	
5  121.234	2.230030e+00	1.170426e-01	6.901824e+01	3.126771e+00	9.687553e-01	1.027588e-01	9.963551e-01	1.175756e+01	7.087577e-01	2.452994e-01	2.274688e+00	8.313444e-01	1.043919e+00	
1  121.698	2.230030e+00	1.170426e-01	6.901824e+01	3.126771e+00	9.687553e-01	1.027588e-01	9.951098e-01	1.175756e+01	7.087577e-01	2.452994e-01	2.274688e+00	8.313444e-01	1.043919e+00	
1  120.902	2.232186e+00	1.171666e-01	6.908694e+01	3.107923e+00	9.708332e-01	9.497135e-02	9.935439e-01	1.104664e+01	7.091039e-01	2.453026e-01	2.233176e+00	8.244125e-01	1.044202e+00	
5  120.718	2.230760e+00	1.170054e-01	6.915989e+01	3.083158e+00	9.699540e-01	8.117339e-02	9.949636e-01	9.809562e+00	7.101907e-01	2.452895e-01	2.181001e+00	8.127985e-01	1.044255e+00	
1  120.684	2.230760e+00	1.170054e-01	6.915989e+01	3.083158e+00	9.699540e-01	8.117339e-02	9.952478e-01	9.809562e+00	7.101907e-01	2.452895e-01	2.181001e+00	8.127985e-01	1.044255e+00	
3  122.357	2.226484e+00	1.176015e-01	6.892920e+01	3.099519e+00	9.675906e-01	9.291104e-02	9.912282e-01	1.096483e+01	7.072591e-01	2.452874e-01	2.214454e+00	8.211333e-01	1.044190e+00	
11  123.202	2.227265e+00	1.177119e-01	6.890527e+01	3.125216e+00	9.646946e-01	1.007826e-01	9.953343e-01	1.166270e+01	7.065871e-01	2.452943e-01	2.271744e+00	8.320699e-01	1.044219e+00	
