3  103.508	2.236745e+00	1.207311e-01	6.981294e-01	3.032435e+00	9.759345e-01	6.019647e-02	2.267501e-01	2.868968e-01	2.587142e+00	9.997541e-01	8.308831e+00	7.049899e-01	2.453868e-01	2.074683e+00	8.056955e-01	1.042027e+00	6.981338e+01	1.457901e+02	2.950043e-01	2.953123e-02	2.803951e-14	
1  103.577	2.234177e+00	1.227789e-01	6.866687e-01	2.989672e+00	9.618978e-01	3.561911e-02	1.873843e-01	1.157164e-01	2.728992e+00	9.981002e-01	5.686644e+00	6.906402e-01	2.453772e-01	1.988291e+00	7.924294e-01	1.042214e+00	6.866717e+01	1.454833e+02	3.092521e-01	2.456928e-02	1.620948e-14	
1  102.952	2.263745e+00	1.329431e-01	7.030991e-01	3.028177e+00	9.639650e-01	5.273321e-02	6.133060e-01	3.214477e-01	2.577084e+00	1.000526e+00	7.703527e+00	6.839719e-01	2.455029e-01	2.065571e+00	8.274030e-01	1.042147e+00	7.030235e+01	1.407320e+02	3.159479e-01	7.602165e-02	1.176458e-13	
3  103.522	2.268593e+00	1.326196e-01	7.228924e-01	3.044201e+00	9.653747e-01	6.390277e-02	7.523612e-01	1.556501e-01	3.146339e+00	1.001331e+00	8.838806e+00	7.015221e-01	2.455241e-01	2.099102e+00	8.302944e-01	1.042856e+00	7.227531e+01	1.401554e+02	2.984394e-01	9.170846e-02	3.564731e-15	
1  102.644	2.262611e+00	1.269169e-01	7.148868e-01	3.017592e+00	9.667990e-01	5.125075e-02	5.342961e-01	1.222233e-01	2.919451e+00	1.001259e+00	7.458071e+00	7.060555e-01	2.454977e-01	2.044241e+00	8.076406e-01	1.042208e+00	7.148113e+01	1.425259e+02	2.938996e-01	6.687947e-02	8.668080e-14	
10  103.588	2.262611e+00	1.269169e-01	7.148868e-01	3.017592e+00	9.667990e-01	5.125075e-02	5.342961e-01	1.222233e-01	2.919451e+00	1.002220e+00	7.458071e+00	7.060555e-01	2.454977e-01	2.044241e+00	8.076406e-01	1.042208e+00	7.148113e+01	1.425259e+02	2.938996e-01	6.687947e-02	8.668080e-14	
6  101.988	2.262611e+00	1.269169e-01	7.148868e-01	3.017592e+00	9.667990e-01	5.125075e-02	5.342961e-01	1.222233e-01	2.919451e+00	9.978515e-01	7.458071e+00	7.060555e-01	2.454977e-01	2.044241e+00	8.076406e-01	1.042208e+00	7.148113e+01	1.425259e+02	2.938996e-01	6.687947e-02	8.668080e-14	
3  102.607	2.279547e+00	1.297531e-01	7.123096e-01	3.031896e+00	9.618676e-01	5.222105e-02	6.034434e-01	3.187325e-01	3.066416e+00	1.001765e+00	7.564905e+00	6.980125e-01	2.455681e-01	2.073591e+00	8.177248e-01	1.041570e+00	7.122804e+01	1.413565e+02	3.019413e-01	7.486541e-02	9.627082e-14	
1  104.138	2.294492e+00	1.237530e-01	7.396121e-01	3.004899e+00	9.755313e-01	4.827563e-02	6.217126e-01	3.927598e-01	3.686332e+00	1.000415e+00	7.043436e+00	7.306494e-01	2.456298e-01	2.018524e+00	7.912031e-01	1.042249e+00	7.396223e+01	1.425566e+02	2.692648e-01	7.697717e-02	2.647340e-14	
1  104.533	2.294492e+00	1.237530e-01	7.396121e-01	3.004899e+00	9.755313e-01	4.827563e-02	6.217126e-01	3.927598e-01	3.686332e+00	9.997731e-01	7.043436e+00	7.306494e-01	2.456298e-01	2.018524e+00	7.912031e-01	1.042249e+00	7.396223e+01	1.425566e+02	2.692648e-01	7.697717e-02	2.647340e-14	
