11  103.656	2.313377e+00	1.257572e-01	7.307089e-01	3.092845e+00	9.793305e-01	8.523406e-02	5.703364e-01	5.806908e-03	3.600861e+00	6.247015e+00	1.003670e+00	1.052469e+01	7.196236e-01	2.457204e-01	2.204066e+00	8.253973e-01	1.042925e+00	7.309759e+01	1.420793e+02	2.803811e-01	7.099672e-02	3.559819e+02	
11  103.721	2.313377e+00	1.257572e-01	7.307089e-01	3.092845e+00	9.793305e-01	8.523406e-02	5.703364e-01	5.806908e-03	3.600861e+00	6.247015e+00	1.004497e+00	1.052469e+01	7.196236e-01	2.457204e-01	2.204066e+00	8.253973e-01	1.042925e+00	7.309759e+01	1.420793e+02	2.803811e-01	7.099672e-02	3.559819e+02	
11  103.656	2.313377e+00	1.257572e-01	7.307089e-01	3.092845e+00	9.793305e-01	8.523406e-02	5.703364e-01	5.806908e-03	3.600861e+00	6.247015e+00	1.003661e+00	1.052469e+01	7.196236e-01	2.457204e-01	2.204066e+00	8.253973e-01	1.042925e+00	7.309759e+01	1.420793e+02	2.803811e-01	7.099672e-02	3.559819e+02	
11  103.739	2.313377e+00	1.257572e-01	7.307089e-01	3.092845e+00	9.793305e-01	8.523406e-02	5.703364e-01	5.806908e-03	3.600861e+00	6.247015e+00	1.004572e+00	1.052469e+01	7.196236e-01	2.457204e-01	2.204066e+00	8.253973e-01	1.042925e+00	7.309759e+01	1.420793e+02	2.803811e-01	7.099672e-02	3.559819e+02	
22  103.748	2.313377e+00	1.257572e-01	7.307089e-01	3.092845e+00	9.793305e-01	8.523406e-02	5.703364e-01	5.806908e-03	3.600861e+00	6.247015e+00	1.003135e+00	1.052469e+01	7.196236e-01	2.457204e-01	2.204066e+00	8.253973e-01	1.042925e+00	7.309759e+01	1.420793e+02	2.803811e-01	7.099672e-02	3.559819e+02	
11  103.649	2.313377e+00	1.257572e-01	7.307089e-01	3.092845e+00	9.793305e-01	8.523406e-02	5.703364e-01	5.806908e-03	3.600861e+00	6.247015e+00	1.003831e+00	1.052469e+01	7.196236e-01	2.457204e-01	2.204066e+00	8.253973e-01	1.042925e+00	7.309759e+01	1.420793e+02	2.803811e-01	7.099672e-02	3.559819e+02	
1  103.649	2.313377e+00	1.257572e-01	7.307089e-01	3.092845e+00	9.793305e-01	8.523406e-02	5.703364e-01	5.806908e-03	3.600861e+00	6.247015e+00	1.003800e+00	1.052469e+01	7.196236e-01	2.457204e-01	2.204066e+00	8.253973e-01	1.042925e+00	7.309759e+01	1.420793e+02	2.803811e-01	7.099672e-02	3.559819e+02	
10  104.231	2.300784e+00	1.259403e-01	7.317249e-01	3.080235e+00	9.759796e-01	7.941871e-02	5.692156e-01	4.326056e-03	3.637390e+00	6.498589e+00	1.003210e+00	1.004660e+01	7.203759e-01	2.456651e-01	2.176389e+00	8.236956e-01	1.043801e+00	7.320452e+01	1.421844e+02	2.795608e-01	7.088109e-02	3.573939e+02	
11  104.265	2.300784e+00	1.259403e-01	7.317249e-01	3.080235e+00	9.759796e-01	7.941871e-02	5.692156e-01	4.326056e-03	3.637390e+00	6.498589e+00	1.002820e+00	1.004660e+01	7.203759e-01	2.456651e-01	2.176389e+00	8.236956e-01	1.043801e+00	7.320452e+01	1.421844e+02	2.795608e-01	7.088109e-02	3.573939e+02	
1  104.914	2.300784e+00	1.259403e-01	7.317249e-01	3.080235e+00	9.759796e-01	7.941871e-02	5.692156e-01	4.326056e-03	3.637390e+00	6.498589e+00	1.001303e+00	1.004660e+01	7.203759e-01	2.456651e-01	2.176389e+00	8.236956e-01	1.043801e+00	7.320452e+01	1.421844e+02	2.795608e-01	7.088109e-02	3.573939e+02	
10  103.328	2.294589e+00	1.257209e-01	7.288624e-01	3.067815e+00	9.770292e-01	7.620357e-02	5.552650e-01	8.587906e-03	3.699203e+00	6.476733e+00	9.990729e-01	9.771940e+00	7.186232e-01	2.456358e-01	2.149478e+00	8.119993e-01	1.043419e+00	7.290464e+01	1.423723e+02	2.813470e-01	6.924609e-02	3.947808e+02	
8  103.368	2.294589e+00	1.257209e-01	7.288624e-01	3.067815e+00	9.770292e-01	7.620357e-02	5.552650e-01	8.587906e-03	3.699203e+00	6.476733e+00	9.989426e-01	9.771940e+00	7.186232e-01	2.456358e-01	2.149478e+00	8.119993e-01	1.043419e+00	7.290464e+01	1.423723e+02	2.813470e-01	6.924609e-02	3.947808e+02	
1  103.563	2.300001e+00	1.241399e-01	7.292297e-01	3.074446e+00	9.830367e-01	8.156149e-02	5.045365e-01	7.123974e-03	3.704034e+00	6.541790e+00	9.991324e-01	1.019808e+01	7.218830e-01	2.456615e-01	2.163499e+00	8.152835e-01	1.043445e+00	7.294053e+01	1.429342e+02	2.781418e-01	6.329357e-02	3.950128e+02	
2  104.641	2.311603e+00	1.247120e-01	7.291316e-01	3.052460e+00	9.816021e-01	7.054499e-02	5.203707e-01	4.759167e-03	3.674951e+00	6.842630e+00	9.981533e-01	9.185462e+00	7.204613e-01	2.457011e-01	2.116811e+00	8.099439e-01	1.043173e+00	7.292690e+01	1.426116e+02	2.794758e-01	6.518698e-02	3.575148e+02	
