4  31090.6	2.282402e+00	1.332556e-01	6.940364e-01	3.076765e+00	9.895137e-01	5.498552e-02	2.681948e-01	5.303270e-02	-2.141162e+00	2.946226e+00	2.095019e-02	2.997356e+00	1.001960e+00	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	7.489655e+01	8.098420e-01	5.631450e-01	2.742815e-01	2.227253e-09	4.478366e+00	
5  27887.6	2.270723e+00	1.330781e-01	6.960103e-01	3.065079e+00	9.922575e-01	5.351750e-02	2.605957e-01	6.617649e-02	-2.201300e+00	2.812938e+00	1.326445e-01	3.101513e+00	9.987101e-01	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	7.428450e+01	7.496372e-01	5.766486e-01	2.748525e-01	2.208153e-09	5.038316e+00	
1  22194.8	2.246534e+00	1.351884e-01	6.963630e-01	3.067684e+00	9.875655e-01	5.249709e-02	2.103594e-01	1.351767e-01	-2.216065e+00	2.687290e+00	3.488522e-01	3.165056e+00	9.987850e-01	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	7.238443e+01	6.254227e-01	5.938705e-01	2.765093e-01	2.218601e-09	6.461010e+00	
2  21368.1	2.236833e+00	1.367025e-01	6.900179e-01	3.085317e+00	9.831719e-01	6.070970e-02	1.131603e-01	8.394041e-02	-1.929767e+00	2.668621e+00	3.768701e-01	2.891236e+00	9.975773e-01	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	7.124512e+01	6.534150e-01	6.003673e-01	2.743247e-01	2.248606e-09	7.844498e+00	
3  21335.3	2.236833e+00	1.367025e-01	6.900179e-01	3.085317e+00	9.831719e-01	6.070970e-02	1.131603e-01	8.394041e-02	-1.929767e+00	2.668621e+00	3.768701e-01	2.891236e+00	9.987107e-01	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	7.124512e+01	6.534150e-01	6.003673e-01	2.743247e-01	2.248606e-09	7.844498e+00	
1  21335.2	2.236833e+00	1.367025e-01	6.900179e-01	3.085317e+00	9.831719e-01	6.070970e-02	1.131603e-01	8.394041e-02	-1.929767e+00	2.668621e+00	3.768701e-01	2.891236e+00	9.987107e-01	-1.910000e+01	2.928517e+00	1.360955e+00	-4.367550e-01	1.576191e+00	-5.896948e-01	-3.128352e+00	1.931065e-01	7.124512e+01	6.534150e-01	6.003673e-01	2.743247e-01	2.248606e-09	7.844498e+00	
1  21335.3	2.236833e+00	1.367025e-01	6.900179e-01	3.085317e+00	9.831719e-01	6.070970e-02	1.131603e-01	8.394041e-02	-1.929767e+00	2.668621e+00	3.768701e-01	2.891236e+00	9.987107e-01	-1.910000e+01	2.852234e+00	1.684953e+00	-4.258632e-01	1.576661e+00	-6.013298e-01	-3.130461e+00	1.913283e-01	7.124512e+01	6.534150e-01	6.003673e-01	2.743247e-01	2.248606e-09	7.844498e+00	
2  21335.6	2.236833e+00	1.367025e-01	6.900179e-01	3.085317e+00	9.831719e-01	6.070970e-02	1.131603e-01	8.394041e-02	-1.929767e+00	2.668621e+00	3.768701e-01	2.891236e+00	9.987107e-01	-1.910000e+01	2.692256e+00	1.636646e+00	-4.262639e-01	1.560436e+00	-6.198119e-01	-3.142235e+00	1.805214e-01	7.124512e+01	6.534150e-01	6.003673e-01	2.743247e-01	2.248606e-09	7.844498e+00	
1  21335.7	2.236833e+00	1.367025e-01	6.900179e-01	3.085317e+00	9.831719e-01	6.070970e-02	1.131603e-01	8.394041e-02	-1.929767e+00	2.668621e+00	3.768701e-01	2.891236e+00	9.987107e-01	-1.910000e+01	2.626175e+00	1.565362e+00	-4.154508e-01	1.555134e+00	-6.202283e-01	-3.161199e+00	1.796667e-01	7.124512e+01	6.534150e-01	6.003673e-01	2.743247e-01	2.248606e-09	7.844498e+00	
9  21335.5	2.236833e+00	1.367025e-01	6.900179e-01	3.085317e+00	9.831719e-01	6.070970e-02	1.131603e-01	8.394041e-02	-1.929767e+00	2.668621e+00	3.768701e-01	2.891236e+00	9.987107e-01	-1.910000e+01	2.683574e+00	1.676807e+00	-4.113887e-01	1.569822e+00	-6.081885e-01	-3.148609e+00	1.721437e-01	7.124512e+01	6.534150e-01	6.003673e-01	2.743247e-01	2.248606e-09	7.844498e+00	
3  19604.9	2.248698e+00	1.355720e-01	6.846899e-01	3.107349e+00	9.875724e-01	7.239691e-02	1.664230e-01	1.009291e-01	-1.984328e+00	2.520927e+00	4.356649e-01	2.594882e+00	9.993522e-01	-1.910000e+01	2.683574e+00	1.676807e+00	-4.113887e-01	1.569822e+00	-6.081885e-01	-3.148609e+00	1.721437e-01	6.963374e+01	6.408703e-01	6.175069e-01	2.705988e-01	2.277816e-09	9.666202e+00	
2  19026.5	2.246642e+00	1.353346e-01	6.833415e-01	3.099274e+00	9.896241e-01	6.765095e-02	1.541685e-01	6.764651e-02	-1.877580e+00	2.409184e+00	5.710802e-01	2.594098e+00	1.000481e+00	-1.910000e+01	2.683574e+00	1.676807e+00	-4.113887e-01	1.569822e+00	-6.081885e-01	-3.148609e+00	1.721437e-01	6.897218e+01	6.080442e-01	6.166471e-01	2.694945e-01	2.250849e-09	9.433107e+00	
1  18951.4	2.246642e+00	1.353346e-01	6.833415e-01	3.099274e+00	9.896241e-01	6.765095e-02	1.541685e-01	6.764651e-02	-1.877580e+00	2.409184e+00	5.710802e-01	2.594098e+00	1.000481e+00	-1.911442e+01	2.683574e+00	1.676807e+00	-4.113887e-01	1.569822e+00	-6.081885e-01	-3.148609e+00	1.721437e-01	6.897218e+01	6.080442e-01	6.166471e-01	2.694945e-01	2.250849e-09	9.433107e+00	
