# z_reio	Omega_Lambda	YHe	A_s	sigma8	100*theta_s
7.8679962158203125	0.6748110424050335	0.24531630381288322	2.1341189826225774e-09	0.82555584503912	1.0431062183557247
7.8679962158203125	0.6748110424050335	0.24531630381288322	2.1341189826225774e-09	0.82555584503912	1.0431062183557247
7.1766204833984375	0.6786465911846082	0.24519894915213694	2.098966135358679e-09	0.8094210965785429	1.0419532396523357
8.023117065429688	0.6876452318805558	0.24534474065397457	2.110318548626305e-09	0.8132622890887694	1.0425154846589642
7.2299652099609375	0.6830202883723353	0.24531449580381975	2.1046157460055345e-09	0.812634915016769	1.041597179218312
11.080963134765625	0.6765756686681362	0.2451991015304992	2.2900322650444538e-09	0.8531897749078313	1.0428775059756457
11.000946044921875	0.6757365519268268	0.24524479504295493	2.2925526865136683e-09	0.8548591075549522	1.0428479138523348
10.341156005859375	0.678818434016933	0.24515823389011918	2.257759403225887e-09	0.8463894218769155	1.0426553250993387
5.7938690185546875	0.6668230509614391	0.24538881436546078	2.0482338946042716e-09	0.8144275766493846	1.0426433871842282
6.9681549072265625	0.6708878730290997	0.24533138777769153	2.0971848693641694e-09	0.8189946440146244	1.0428483641863389
6.9358673095703125	0.685761960253604	0.2452433089363658	2.09536949343853e-09	0.8057925941166127	1.0420272569252775
7.0292205810546875	0.6991516068045798	0.2454015078316171	2.109255216060112e-09	0.7995777653199514	1.0411821570841497
7.2299652099609375	0.6830202883723353	0.24531449580381975	2.1046157460055345e-09	0.812634915016769	1.041597179218312
10.304656982421875	0.6848788765846171	0.2452433192689131	2.218257343024447e-09	0.8397061914510857	1.043357331829882
10.543304443359375	0.6771822366635799	0.24522392321642414	2.2850591426429925e-09	0.8521112753845403	1.042651356599263
10.457672119140625	0.6879715089761911	0.2452555437759441	2.267867373824489e-09	0.8423879456470975	1.042536897685939
11.186248779296875	0.6781904235098641	0.2451912271273512	2.299217636456772e-09	0.8534022941390381	1.0428009403966247
5.7938690185546875	0.6668230509614391	0.24538881436546078	2.0482338946042716e-09	0.8144275766493846	1.0426433871842282
7.0018463134765625	0.681764776035735	0.24533616381597254	2.0887731979502607e-09	0.8111100128811125	1.043241856990039
7.0292205810546875	0.6991516068045798	0.2454015078316171	2.109255216060112e-09	0.7995777653199514	1.0411821570841497
8.023117065429688	0.6876452318805558	0.24534474065397457	2.110318548626305e-09	0.8132622890887694	1.0425154846589642
7.9564361572265625	0.6779025469088794	0.24533486275618074	2.137160132838889e-09	0.8214063983132833	1.0418675012488223
7.1787261962890625	0.6913435600274691	0.24538881436546078	2.114217794563776e-09	0.8163560420204872	1.0431049614255568
10.341156005859375	0.678818434016933	0.24515823389011918	2.257759403225887e-09	0.8463894218769155	1.0426553250993387
10.758087158203125	0.6871645993252151	0.24522514773927498	2.284791806362781e-09	0.8451293426014803	1.0424632193850634
9.070358276367188	0.699932141110009	0.24528060593330864	2.1421433795265098e-09	0.8175187857068161	1.0420311198730232
8.838729858398438	0.6782572122850762	0.24521250642904122	2.1383636927640043e-09	0.8267141266816305	1.0412426605919147
7.9283599853515625	0.6742564105337674	0.2452186569890387	2.133032992468363e-09	0.8287890557587296	1.041866761618215
6.2592315673828125	0.6630444716969259	0.24521325504184183	2.042854116969999e-09	0.810225465452797	1.041276883680735
8.555862426757812	0.6789758420130705	0.24549993947686236	2.120593297846643e-09	0.8212807293739576	1.0429872891825478
8.018905639648438	0.6851133721107945	0.24556310630820496	2.107600100433382e-09	0.814860958561475	1.0428777142109338
7.8757171630859375	0.6849351223827778	0.24555091132445092	2.1117223771824016e-09	0.8148928351945839	1.042739689094882
11.073944091796875	0.7177929286480547	0.24549095860673995	2.2332678290129367e-09	0.8185156658041379	1.042149874583127
9.560989379882812	0.7163973480646268	0.24547560186457854	2.1856666981240534e-09	0.8090463096879863	1.0425755569631117
8.677993774414062	0.676575343040113	0.24523892444122253	2.1561277553210095e-09	0.8311045196865735	1.0412413664268272
8.625350952148438	0.679430752467039	0.24519057200876673	2.129759168732221e-09	0.8252645734234514	1.0416416163460216
7.4791412353515625	0.6717945493808152	0.24519207704154986	2.116688643642789e-09	0.8249852179326542	1.0415661885805083
5.5117034912109375	0.6854291128762435	0.24525064388838533	2.0330658140726337e-09	0.7971909035381499	1.042079638878065
8.849258422851562	0.690736928185941	0.24553236080443966	2.1737176555353656e-09	0.8252980711295352	1.0437634580579647
8.167709350585938	0.6885515066195169	0.24559472088217496	2.126824254926704e-09	0.8170574599329488	1.0430048980990947
