1  12347.8	2.298494e+00	1.325202e-01	1.039876e+00	3.070833e+00	9.939330e-01	5.348028e-02	1.284227e-01	1.834392e-01	-2.027889e+00	2.966272e+00	1.001462e+00	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	5.767184e+01	8.071283e-01	5.328152e-01	2.443965e-01	2.179584e-09	7.743299e+00	
3  12127.2	2.286068e+00	1.315228e-01	1.039513e+00	3.073561e+00	9.995906e-01	5.868461e-02	1.324553e-01	1.134272e-01	-1.999473e+00	2.942332e+00	9.999534e-01	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	5.896180e+01	8.545724e-01	5.626145e-01	2.440065e-01	2.187274e-09	8.266974e+00	
8  11448.4	2.276380e+00	1.327167e-01	1.039996e+00	3.053404e+00	9.939878e-01	5.157764e-02	1.154489e-01	4.021195e-02	-2.132212e+00	3.118328e+00	9.955722e-01	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	6.274837e+01	8.881099e-01	6.104861e-01	2.466300e-01	2.133976e-09	7.529906e+00	
1  11448.5	2.276380e+00	1.327167e-01	1.039996e+00	3.053404e+00	9.939878e-01	5.157764e-02	1.154489e-01	4.021195e-02	-2.132212e+00	3.118328e+00	9.955722e-01	-1.910000e+01	2.942282e+00	9.511465e-01	-4.078012e-01	1.571030e+00	-5.969590e-01	-3.097423e+00	1.952171e-01	6.274837e+01	8.881099e-01	6.104861e-01	2.466300e-01	2.133976e-09	7.529906e+00	
5  11448.5	2.276380e+00	1.327167e-01	1.039996e+00	3.053404e+00	9.939878e-01	5.157764e-02	1.154489e-01	4.021195e-02	-2.132212e+00	3.118328e+00	9.955722e-01	-1.910000e+01	3.003404e+00	6.531986e-01	-4.090382e-01	1.559492e+00	-5.889698e-01	-3.070620e+00	1.883648e-01	6.274837e+01	8.881099e-01	6.104861e-01	2.466300e-01	2.133976e-09	7.529906e+00	
1  11448.3	2.276380e+00	1.327167e-01	1.039996e+00	3.053404e+00	9.939878e-01	5.157764e-02	1.154489e-01	4.021195e-02	-2.132212e+00	3.118328e+00	9.955722e-01	-1.910000e+01	3.046374e+00	9.892626e-01	-4.151673e-01	1.552821e+00	-5.955595e-01	-3.085391e+00	1.832670e-01	6.274837e+01	8.881099e-01	6.104861e-01	2.466300e-01	2.133976e-09	7.529906e+00	
12  11219.9	2.286046e+00	1.323446e-01	1.040220e+00	3.059803e+00	9.954542e-01	5.123002e-02	8.958532e-02	5.775857e-02	-2.001818e+00	3.294952e+00	9.990140e-01	-1.910000e+01	3.046374e+00	9.892626e-01	-4.151673e-01	1.552821e+00	-5.955595e-01	-3.085391e+00	1.832670e-01	6.472387e+01	8.731718e-01	6.304895e-01	2.490896e-01	2.147690e-09	7.538972e+00	
2  11219.8	2.286046e+00	1.323446e-01	1.040220e+00	3.059803e+00	9.954542e-01	5.123002e-02	8.958532e-02	5.775857e-02	-2.001818e+00	3.294952e+00	9.990140e-01	-1.910000e+01	3.173956e+00	5.812647e-01	-4.324259e-01	1.553668e+00	-6.078147e-01	-3.097640e+00	1.801201e-01	6.472387e+01	8.731718e-01	6.304895e-01	2.490896e-01	2.147690e-09	7.538972e+00	
1  11219.7	2.286046e+00	1.323446e-01	1.040220e+00	3.059803e+00	9.954542e-01	5.123002e-02	8.958532e-02	5.775857e-02	-2.001818e+00	3.294952e+00	9.990140e-01	-1.910000e+01	3.193855e+00	9.282829e-01	-4.322676e-01	1.557264e+00	-5.869537e-01	-3.111663e+00	1.881464e-01	6.472387e+01	8.731718e-01	6.304895e-01	2.490896e-01	2.147690e-09	7.538972e+00	
1  11219.6	2.286046e+00	1.323446e-01	1.040220e+00	3.059803e+00	9.954542e-01	5.123002e-02	8.958532e-02	5.775857e-02	-2.001818e+00	3.294952e+00	9.990140e-01	-1.910000e+01	3.175624e+00	2.371024e+00	-4.308120e-01	1.541285e+00	-5.842085e-01	-3.145478e+00	1.839618e-01	6.472387e+01	8.731718e-01	6.304895e-01	2.490896e-01	2.147690e-09	7.538972e+00	
2  11219.6	2.286046e+00	1.323446e-01	1.040220e+00	3.059803e+00	9.954542e-01	5.123002e-02	8.958532e-02	5.775857e-02	-2.001818e+00	3.294952e+00	9.990140e-01	-1.910000e+01	3.127136e+00	2.231690e+00	-4.326322e-01	1.531909e+00	-5.961461e-01	-3.139986e+00	1.833866e-01	6.472387e+01	8.731718e-01	6.304895e-01	2.490896e-01	2.147690e-09	7.538972e+00	
2  11219.7	2.286046e+00	1.323446e-01	1.040220e+00	3.059803e+00	9.954542e-01	5.123002e-02	8.958532e-02	5.775857e-02	-2.001818e+00	3.294952e+00	9.990140e-01	-1.910000e+01	3.118488e+00	2.318982e+00	-4.226821e-01	1.515197e+00	-5.896620e-01	-3.107363e+00	1.894314e-01	6.472387e+01	8.731718e-01	6.304895e-01	2.490896e-01	2.147690e-09	7.538972e+00	
6  10795.5	2.304717e+00	1.300291e-01	1.040687e+00	3.055832e+00	1.003492e+00	5.199650e-02	1.224540e-01	3.155088e-02	-2.094070e+00	3.443046e+00	9.990940e-01	-1.910000e+01	3.118488e+00	2.318982e+00	-4.226821e-01	1.515197e+00	-5.896620e-01	-3.107363e+00	1.894314e-01	6.848793e+01	8.793199e-01	6.729977e-01	2.511881e-01	2.134880e-09	7.552829e+00	
3  10689.4	2.307025e+00	1.292535e-01	1.040696e+00	3.044013e+00	1.005878e+00	4.625479e-02	1.775844e-01	1.046962e-01	-2.103840e+00	3.692586e+00	9.999381e-01	-1.910000e+01	3.118488e+00	2.318982e+00	-4.226821e-01	1.515197e+00	-5.896620e-01	-3.107363e+00	1.894314e-01	6.947588e+01	8.024130e-01	6.768389e-01	2.544539e-01	2.107307e-09	6.987631e+00	
1  10676.2	2.307025e+00	1.292535e-01	1.040696e+00	3.044013e+00	1.005878e+00	4.625479e-02	1.775844e-01	1.046962e-01	-2.103840e+00	3.692586e+00	1.001216e+00	-1.910000e+01	3.118488e+00	2.318982e+00	-4.226821e-01	1.515197e+00	-5.896620e-01	-3.107363e+00	1.894314e-01	6.947588e+01	8.024130e-01	6.768389e-01	2.544539e-01	2.107307e-09	6.987631e+00	
1  10633	2.307025e+00	1.292535e-01	1.040696e+00	3.044013e+00	1.005878e+00	4.625479e-02	1.775844e-01	1.046962e-01	-2.103840e+00	3.692586e+00	1.001216e+00	-1.911540e+01	3.118488e+00	2.318982e+00	-4.226821e-01	1.515197e+00	-5.896620e-01	-3.107363e+00	1.894314e-01	6.947588e+01	8.024130e-01	6.768389e-01	2.544539e-01	2.107307e-09	6.987631e+00	
1  10633.1	2.307025e+00	1.292535e-01	1.040696e+00	3.044013e+00	1.005878e+00	4.625479e-02	1.775844e-01	1.046962e-01	-2.103840e+00	3.692586e+00	1.001216e+00	-1.911540e+01	3.232617e+00	9.858445e-01	-4.195595e-01	1.508464e+00	-5.983559e-01	-3.084163e+00	1.842675e-01	6.947588e+01	8.024130e-01	6.768389e-01	2.544539e-01	2.107307e-09	6.987631e+00	
1  10632.8	2.307025e+00	1.292535e-01	1.040696e+00	3.044013e+00	1.005878e+00	4.625479e-02	1.775844e-01	1.046962e-01	-2.103840e+00	3.692586e+00	1.001216e+00	-1.911540e+01	3.297105e+00	2.377804e+00	-4.226172e-01	1.516664e+00	-5.917646e-01	-3.106682e+00	1.797982e-01	6.947588e+01	8.024130e-01	6.768389e-01	2.544539e-01	2.107307e-09	6.987631e+00	
1  10632.9	2.307025e+00	1.292535e-01	1.040696e+00	3.044013e+00	1.005878e+00	4.625479e-02	1.775844e-01	1.046962e-01	-2.103840e+00	3.692586e+00	1.001216e+00	-1.911540e+01	3.271196e+00	1.490950e+00	-4.265285e-01	1.493334e+00	-5.829892e-01	-3.111458e+00	1.720432e-01	6.947588e+01	8.024130e-01	6.768389e-01	2.544539e-01	2.107307e-09	6.987631e+00	
1  10632.9	2.307025e+00	1.292535e-01	1.040696e+00	3.044013e+00	1.005878e+00	4.625479e-02	1.775844e-01	1.046962e-01	-2.103840e+00	3.692586e+00	1.001216e+00	-1.911540e+01	3.300867e+00	2.090372e+00	-4.340145e-01	1.504986e+00	-5.796133e-01	-3.120210e+00	1.908755e-01	6.947588e+01	8.024130e-01	6.768389e-01	2.544539e-01	2.107307e-09	6.987631e+00	
1  10633	2.307025e+00	1.292535e-01	1.040696e+00	3.044013e+00	1.005878e+00	4.625479e-02	1.775844e-01	1.046962e-01	-2.103840e+00	3.692586e+00	1.001216e+00	-1.911540e+01	3.396244e+00	7.335635e-01	-4.498210e-01	1.495093e+00	-5.745160e-01	-3.122599e+00	1.835406e-01	6.947588e+01	8.024130e-01	6.768389e-01	2.544539e-01	2.107307e-09	6.987631e+00	
1  10632.8	2.307025e+00	1.292535e-01	1.040696e+00	3.044013e+00	1.005878e+00	4.625479e-02	1.775844e-01	1.046962e-01	-2.103840e+00	3.692586e+00	1.001216e+00	-1.911540e+01	3.310143e+00	2.638970e+00	-4.529435e-01	1.530546e+00	-5.928538e-01	-3.118274e+00	1.732451e-01	6.947588e+01	8.024130e-01	6.768389e-01	2.544539e-01	2.107307e-09	6.987631e+00	
9  10632.7	2.307025e+00	1.292535e-01	1.040696e+00	3.044013e+00	1.005878e+00	4.625479e-02	1.775844e-01	1.046962e-01	-2.103840e+00	3.692586e+00	1.001216e+00	-1.911540e+01	3.379176e+00	3.394155e+00	-4.590498e-01	1.534444e+00	-5.938371e-01	-3.157033e+00	1.735586e-01	6.947588e+01	8.024130e-01	6.768389e-01	2.544539e-01	2.107307e-09	6.987631e+00	
2  10442.7	2.336147e+00	1.286902e-01	1.040655e+00	3.052460e+00	1.002789e+00	4.712663e-02	1.769110e-01	2.628614e-02	-2.196600e+00	3.657782e+00	1.003895e+00	-1.911540e+01	3.379176e+00	3.394155e+00	-4.590498e-01	1.534444e+00	-5.938371e-01	-3.157033e+00	1.735586e-01	7.214090e+01	8.655192e-01	7.058774e-01	2.541308e-01	2.124473e-09	6.965778e+00	
2  10413.7	2.336147e+00	1.286902e-01	1.040655e+00	3.052460e+00	1.002789e+00	4.712663e-02	1.769110e-01	2.628614e-02	-2.196600e+00	3.657782e+00	1.007530e+00	-1.911540e+01	3.379176e+00	3.394155e+00	-4.590498e-01	1.534444e+00	-5.938371e-01	-3.157033e+00	1.735586e-01	7.214090e+01	8.655192e-01	7.058774e-01	2.541308e-01	2.124473e-09	6.965778e+00	
1  10413.8	2.336147e+00	1.286902e-01	1.040655e+00	3.052460e+00	1.002789e+00	4.712663e-02	1.769110e-01	2.628614e-02	-2.196600e+00	3.657782e+00	1.007530e+00	-1.911540e+01	3.327131e+00	3.602073e+00	-4.692763e-01	1.530266e+00	-5.937194e-01	-3.152078e+00	1.835421e-01	7.214090e+01	8.655192e-01	7.058774e-01	2.541308e-01	2.124473e-09	6.965778e+00	
1  10414	2.336147e+00	1.286902e-01	1.040655e+00	3.052460e+00	1.002789e+00	4.712663e-02	1.769110e-01	2.628614e-02	-2.196600e+00	3.657782e+00	1.007530e+00	-1.911540e+01	3.238575e+00	4.578014e+00	-4.674872e-01	1.516407e+00	-5.977874e-01	-3.184733e+00	1.833532e-01	7.214090e+01	8.655192e-01	7.058774e-01	2.541308e-01	2.124473e-09	6.965778e+00	
1  10414.1	2.336147e+00	1.286902e-01	1.040655e+00	3.052460e+00	1.002789e+00	4.712663e-02	1.769110e-01	2.628614e-02	-2.196600e+00	3.657782e+00	1.007530e+00	-1.911540e+01	3.145081e+00	4.603055e+00	-4.649314e-01	1.509981e+00	-6.045808e-01	-3.193456e+00	1.791389e-01	7.214090e+01	8.655192e-01	7.058774e-01	2.541308e-01	2.124473e-09	6.965778e+00	
1  10414	2.336147e+00	1.286902e-01	1.040655e+00	3.052460e+00	1.002789e+00	4.712663e-02	1.769110e-01	2.628614e-02	-2.196600e+00	3.657782e+00	1.007530e+00	-1.911540e+01	3.105706e+00	3.908861e+00	-4.677305e-01	1.533786e+00	-6.101260e-01	-3.186865e+00	1.662261e-01	7.214090e+01	8.655192e-01	7.058774e-01	2.541308e-01	2.124473e-09	6.965778e+00	
1  10414.1	2.336147e+00	1.286902e-01	1.040655e+00	3.052460e+00	1.002789e+00	4.712663e-02	1.769110e-01	2.628614e-02	-2.196600e+00	3.657782e+00	1.007530e+00	-1.911540e+01	3.040383e+00	4.121781e+00	-4.691309e-01	1.527804e+00	-6.079722e-01	-3.174740e+00	1.722709e-01	7.214090e+01	8.655192e-01	7.058774e-01	2.541308e-01	2.124473e-09	6.965778e+00	
1  10414.1	2.336147e+00	1.286902e-01	1.040655e+00	3.052460e+00	1.002789e+00	4.712663e-02	1.769110e-01	2.628614e-02	-2.196600e+00	3.657782e+00	1.007530e+00	-1.911540e+01	2.934529e+00	3.328015e+00	-4.741055e-01	1.514202e+00	-6.175155e-01	-3.178926e+00	1.650894e-01	7.214090e+01	8.655192e-01	7.058774e-01	2.541308e-01	2.124473e-09	6.965778e+00	
4  10414.2	2.336147e+00	1.286902e-01	1.040655e+00	3.052460e+00	1.002789e+00	4.712663e-02	1.769110e-01	2.628614e-02	-2.196600e+00	3.657782e+00	1.007530e+00	-1.911540e+01	2.994280e+00	4.658022e+00	-4.789832e-01	1.497943e+00	-6.138903e-01	-3.190821e+00	1.566388e-01	7.214090e+01	8.655192e-01	7.058774e-01	2.541308e-01	2.124473e-09	6.965778e+00	
1  10351.5	2.337269e+00	1.286214e-01	1.040707e+00	3.043372e+00	1.003200e+00	4.527899e-02	2.697918e-01	9.509352e-02	-2.184149e+00	3.936706e+00	1.005149e+00	-1.911540e+01	2.994280e+00	4.658022e+00	-4.789832e-01	1.497943e+00	-6.138903e-01	-3.190821e+00	1.566388e-01	7.310082e+01	7.929289e-01	7.083550e-01	2.576366e-01	2.102895e-09	6.828228e+00	
1  10265.4	2.326158e+00	1.284224e-01	1.040861e+00	3.050589e+00	1.008345e+00	4.801277e-02	2.195610e-01	1.775405e-02	-2.069495e+00	4.098596e+00	1.006824e+00	-1.911540e+01	2.994280e+00	4.658022e+00	-4.789832e-01	1.497943e+00	-6.138903e-01	-3.190821e+00	1.566388e-01	7.771634e+01	8.621773e-01	7.473004e-01	2.595507e-01	2.118858e-09	7.160552e+00	
5  10264.1	2.306950e+00	1.283488e-01	1.040939e+00	3.051273e+00	1.010465e+00	4.845295e-02	1.407329e-01	5.579940e-02	-2.083003e+00	4.237580e+00	1.007444e+00	-1.911540e+01	2.994280e+00	4.658022e+00	-4.789832e-01	1.497943e+00	-6.138903e-01	-3.190821e+00	1.566388e-01	7.768465e+01	8.241141e-01	7.446586e-01	2.611687e-01	2.119756e-09	7.280637e+00	
2  10247.8	2.306950e+00	1.283488e-01	1.040939e+00	3.051273e+00	1.010465e+00	4.845295e-02	1.407329e-01	5.579940e-02	-2.083003e+00	4.237580e+00	1.009550e+00	-1.911540e+01	2.994280e+00	4.658022e+00	-4.789832e-01	1.497943e+00	-6.138903e-01	-3.190821e+00	1.566388e-01	7.768465e+01	8.241141e-01	7.446586e-01	2.611687e-01	2.119756e-09	7.280637e+00	
