2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	19	21	23	25	28	31	34	38	42	47	52	58	64	71	79	88	98	109	122	136	152	170	190	212	237	265	296	331	370	409	448	487	526	565	604	643	682	721	760	799	838	877	916	955	994	1033	1072	1111	1150	1189	1228	1267	1306	1345	1384	1423	1462	1501	1540	1579	1618	1657	1696	1735	1774	1813	1852	1891	1930	1969	2008	2047	2086	2125	2164	2203	2242	2281	2320	2359	2398	2437	2476
3.1335845570961696e-13	3.260376413011511e-13	2.9835725889858687e-13	2.538296423214935e-13	2.051601379765869e-13	1.603456811328497e-13	1.2341990273288596e-13	9.593273313046705e-14	7.776424008077047e-14	6.770547848380279e-14	6.396414042822214e-14	6.457806081096306e-14	6.780001360927795e-14	7.231352874881916e-14	7.719885507485019e-14	8.192543312170211e-14	9.05850837219027e-14	9.92784730154878e-14	1.0939432323114755e-13	1.2086097807183485e-13	1.3704406036550583e-13	1.4807927188815352e-13	1.538230460020393e-13	1.5537484201659637e-13	1.4701550776232925e-13	1.1886937989023861e-13	7.195695919410131e-14	-1.2995908907243985e-14	-1.3192853878013678e-13	-3.150869013537107e-13	-5.790554162380371e-13	-9.434473289441107e-13	-1.4149497224264072e-12	-1.989085657354681e-12	-2.691862905903633e-12	-3.3999518276810993e-12	-4.031483424834704e-12	-4.365423926473096e-12	-4.114636469328362e-12	-2.9970087518777114e-12	-7.606541945958739e-13	2.4885637050991752e-12	6.027259521636831e-12	8.549877178441858e-12	8.366518500826243e-12	5.291024445187953e-12	1.085765939852451e-12	-2.054797551041801e-12	-2.8076773773360406e-12	-1.439975515320045e-12	4.67172143355601e-13	1.0755312205840065e-12	-5.427256098556389e-13	-3.822462872930119e-12	-7.033157926473516e-12	-8.288557482029426e-12	-6.635803873864181e-12	-2.6045985411178234e-12	2.0699804962412617e-12	5.360824648946059e-12	5.9769216390491385e-12	3.9563886162338455e-12	5.411392435333632e-13	-2.541115461841773e-12	-3.970266459059704e-12	-3.4255562746859275e-12	-1.612952191531426e-12	2.2932315836426146e-13	1.0320554137783995e-12	4.231546677829183e-13	-1.1629622632852067e-12	-2.80071541606625e-12	-3.6015522416399564e-12	-3.162515515593831e-12	-1.7207345383078336e-12	2.6678940835703587e-14	1.3086967332952503e-12	1.6534759933594143e-12	1.0714630892046419e-12	-1.741212023871884e-14	-1.0369760052272835e-12	-1.5466693896371457e-12	-1.4219584801917303e-12	-8.597373546068571e-13	-2.280300879792251e-13	1.3865056488142506e-13	9.563129668753972e-14	-2.7229179323313603e-13	-7.286543954564979e-13	-1.0230278709420982e-12	-1.0141456348530226e-12	-7.222168307631519e-13	-2.9643438671678975e-13	7.332252860270259e-14	2.4946810703138994e-13	2.0044962691729125e-13	-2.866011510243756e-15	-2.367482006314949e-13	-3.8918926775349885e-13
2.7530065783930373e-13	4.5166416324825756e-13	5.659456648161356e-13	6.233666174970099e-13	6.375627556492589e-13	6.217194382793731e-13	5.851675563844723e-13	5.340183890954177e-13	4.723228125275594e-13	4.0288125556706114e-13	3.285139815451239e-13	2.526886001064731e-13	1.7929166018134894e-13	1.1240495585368375e-13	5.57675089533268e-14	1.2142500497312126e-14	-3.120141108377013e-14	-1.9708841233348965e-14	2.8130657906290886e-14	8.81170418978148e-14	1.5754959626346159e-13	1.7498642845631848e-13	1.4608493173614495e-13	8.443879832418895e-14	5.240148736185617e-14	6.287721160049776e-14	5.5255093226788715e-14	-3.818419546006899e-14	-1.7190208855690695e-13	-3.2521688558674697e-13	-5.720906665601527e-13	-9.418305360927276e-13	-1.3504492691793083e-12	-1.8446370428090556e-12	-2.417036031700768e-12	-2.922351074895997e-12	-3.314757866813716e-12	-3.2951324435462138e-12	-2.579298552189898e-12	-9.398805909923577e-13	1.7723799003022948e-12	5.196407854648177e-12	8.257836118805997e-12	9.346421742962494e-12	6.9526194551651605e-12	2.097891024285055e-12	-2.4253333852661023e-12	-4.190903329521196e-12	-2.6989276789923553e-12	3.6437235075469213e-13	2.3190056872234593e-12	1.3063323355516775e-12	-2.4694739303587618e-12	-6.860405839860116e-12	-9.136816936680878e-12	-7.700246988098947e-12	-3.0714100042528043e-12	2.4231928309908595e-12	6.023403434349638e-12	6.0979283176265e-12	2.9762415904364386e-12	-1.3824248816979967e-12	-4.6027671788300726e-12	-5.2242005844178154e-12	-3.3888313563831486e-12	-5.664493483148732e-13	1.4255953593070914e-12	1.4806093487966735e-12	-2.622472621239413e-13	-2.637803398270625e-12	-4.2199526405459625e-12	-4.1433522277460524e-12	-2.5178491390667836e-12	-2.6687768434806286e-13	1.4566599389588658e-12	1.903866179949611e-12	1.0660304266669542e-12	-4.2256995734236173e-13	-1.703858729189956e-12	-2.1704191481936474e-12	-1.7381435172919083e-12	-8.030866519999223e-13	4.510800427314321e-14	3.6447962934496454e-13	6.96735267753253e-14	-5.799776093937897e-13	-1.1709983843946216e-12	-1.3770018776122157e-12	-1.1170176509152805e-12	-5.611043467441155e-13	-4.788089338676261e-15	2.9996019663297503e-13	2.63739129823276e-13	-2.2858395087640858e-14	-3.645727471384678e-13	-5.774885433010051e-13	-5.784356900243176e-13	-4.075347772387711e-13	-1.8292782520511602e-13
5.159742560156812e-13	7.856840870626659e-13	9.806195259044794e-13	1.1042947875626002e-12	1.1667575442421565e-12	1.1810085292405862e-12	1.1600402544079992e-12	1.1153808209881911e-12	1.0556653723115005e-12	9.875750390536896e-13	9.163039152718048e-13	8.451113486400646e-13	7.759599355646579e-13	7.10192495235941e-13	6.487495653548235e-13	5.924163041740335e-13	4.972423977664785e-13	4.280144156251617e-13	3.872923950850783e-13	3.7420919728778713e-13	3.983322563913064e-13	4.5223635110807635e-13	5.075305030226344e-13	5.444809076885555e-13	5.193232252831685e-13	4.103525277068115e-13	2.483725180152526e-13	2.3486700743429213e-14	-2.370264461576781e-13	-6.37255345627817e-13	-1.2520997798390086e-12	-2.0748021391737297e-12	-3.0551181139015115e-12	-4.17978143676137e-12	-5.41574959887551e-12	-6.347226982182628e-12	-6.670617854808242e-12	-5.76212801001731e-12	-3.0940661515933084e-12	1.5587428413565425e-12	7.915577975886472e-12	1.411818943607621e-11	1.683424811668351e-11	1.2440025861558057e-11	3.602766458534192e-14	-1.3361152204878521e-11	-1.9933762207507426e-11	-1.6536785613129354e-11	-6.814991823670055e-12	1.4677922044033276e-12	1.8349533075054106e-12	-6.60920655354496e-12	-1.8834171120824135e-11	-2.7436939142495152e-11	-2.7476308493507524e-11	-1.9348834454881397e-11	-8.091267917221562e-12	6.859500178406607e-14	1.4564793201852786e-12	-3.315551738309271e-12	-1.0371048965114338e-11	-1.531373667027593e-11	-1.578789444470197e-11	-1.2406134021216286e-11	-7.803471034064708e-12	-4.723285723168489e-12	-4.4438671112503156e-12	-6.363679415046927e-12	-8.745196960559752e-12	-9.938667561544955e-12	-9.286936404816464e-12	-7.272293487877369e-12	-4.998924308222033e-12	-3.455730357519878e-12	-3.02068889318205e-12	-3.416961124502906e-12	-4.0305220912555955e-12	-4.323489143715104e-12	-4.094909762458161e-12	-3.4894627976048e-12	-2.8183465241375273e-12	-2.3431911354684845e-12	-2.149623710914495e-12	-2.152423674315737e-12	-2.1911573835255545e-12	-2.1368863568216463e-12	-1.9510721049484316e-12	-1.67988434648407e-12	-1.4062582027004827e-12	-1.1961696880520925e-12	-1.0693561415151167e-12	-1.0033868198137987e-12	-9.589545074931711e-13	-9.052566504094636e-13	-8.315577991013526e-13	-7.444188253204004e-13	-6.581547590286399e-13	-5.853139938175355e-13	-5.305390202211652e-13
1.665477079738637e-13	2.440546990917879e-13	2.710433895657375e-13	2.6273594237153555e-13	2.3234618425535697e-13	1.8990860948906252e-13	1.4293462090194055e-13	9.771855187963028e-14	5.95185637125001e-14	3.187875412327335e-14	1.6085857118212566e-14	1.131782563677025e-14	1.5050937831659757e-14	2.385079605295879e-14	3.436118465018008e-14	4.3919889357919065e-14	5.374340879797134e-14	4.9495068229676103e-14	3.7466670819343e-14	2.6795901843838694e-14	2.515966892233508e-14	3.61033200341118e-14	4.338368855670241e-14	3.754788788170885e-14	2.7359892404607317e-14	1.7172173700457174e-14	-7.34960059969457e-15	-4.7180056970047005e-14	-9.029082742637895e-14	-1.5430569671490043e-13	-2.4578892655705254e-13	-3.7421902957059277e-13	-5.515943478341158e-13	-7.716506551044725e-13	-1.0581460711416702e-12	-1.3789920365950973e-12	-1.72487725622956e-12	-2.0311423329934198e-12	-2.1904771584432346e-12	-2.0551416759951167e-12	-1.4222584993756497e-12	-8.607563360440583e-14	2.03082129952722e-12	4.7976142025002905e-12	7.531135867843291e-12	8.975850062330649e-12	8.528296159910574e-12	6.175059587836429e-12	2.53026657664783e-12	-1.359885995554041e-12	-4.368866079173845e-12	-5.668768185795046e-12	-4.998886819196572e-12	-2.7361310915894204e-12	2.5272440045278957e-13	2.9153919343283065e-12	4.367287613710308e-12	4.171823187255383e-12	2.4581442215135624e-12	-1.5388339962688506e-13	-2.784882440164473e-12	-4.597296448211942e-12	-5.063256298462274e-12	-4.1141686733388784e-12	-2.1320278162003696e-12	2.0282153604383935e-13	2.148384498069332e-12	3.138580924301041e-12	2.9483099733837315e-12	1.735504747960698e-12	-4.065638788982303e-14	-1.7877185585288244e-12	-2.9752785257906245e-12	-3.29370699861649e-12	-2.7287723856529877e-12	-1.5379386537096658e-12	-1.4498893984190173e-13	1.0065189383069143e-12	1.5907990332611615e-12	1.4878418996594269e-12	7.994331645610293e-13	-2.048075798847757e-13	-1.1865270029125551e-12	-1.8480241023900035e-12	-2.0184681340798353e-12	-1.6915905472579508e-12	-1.0103973628930252e-12	-2.0871013799795789e-13	4.687265606993413e-13	8.402094528361154e-13	8.33949844178852e-13	4.969879513195702e-13	-3.181562091984043e-14	-5.729645423983206e-13	-9.639894268336414e-13	-1.1053743845107767e-12	-9.82463408652753e-13	-6.596959757576975e-13	-2.5229756289340314e-13
6.740744599640509e-13	1.1104937018556595e-12	1.4277582381432553e-12	1.6255745764972516e-12	1.7211222030765455e-12	1.7376055548199244e-12	1.6969892353429343e-12	1.6183885008991749e-12	1.5170284609373766e-12	1.4039537466013033e-12	1.2869349002420752e-12	1.1704688728007492e-12	1.056223935280376e-12	9.447569797662607e-13	8.364164604406925e-13	7.311465253464592e-13	5.298994969640481e-13	3.456716476446196e-13	1.8857052931148638e-13	7.121691532894196e-14	-1.2228040088154644e-14	1.5353199015218023e-14	1.1858580253512592e-13	2.825137162696475e-13	3.80134346568221e-13	3.4706970569298947e-13	1.7758522848320869e-13	-8.396006101438425e-14	-2.968929471703454e-13	-4.69511089607114e-13	-7.064375880210528e-13	-1.1457536167557486e-12	-1.7091541963743477e-12	-2.2655138496326974e-12	-2.8968209922146515e-12	-3.4465426617617897e-12	-3.6104771565006365e-12	-3.1261837532877296e-12	-1.689088618193171e-12	8.526084589239014e-13	4.393149049059571e-12	8.145490918367885e-12	1.0434689098810995e-11	9.20740110350256e-12	3.3591228513071138e-12	-4.237403131142945e-12	-9.419220394192407e-12	-9.558856299486327e-12	-5.224544891327215e-12	2.535053488380585e-13	2.976303735583835e-12	9.411279016116966e-13	-4.7911441043491065e-12	-1.0879518552490683e-11	-1.3828564165803142e-11	-1.2068880484703287e-11	-6.746172162744875e-12	-8.65207485481905e-13	2.552230612421241e-12	2.1307302478171947e-12	-1.3026202091998071e-12	-5.452425628045027e-12	-7.999591079262427e-12	-7.85479095587861e-12	-5.5509714536177275e-12	-2.688115391629688e-12	-8.880418777126408e-13	-9.094794919272172e-13	-2.3842993646212347e-12	-4.209534994805209e-12	-5.2676193478689474e-12	-5.029564193274116e-12	-3.734817457706424e-12	-2.1291518494223508e-12	-9.825604482772125e-13	-6.865817436675452e-13	-1.1293656946550049e-12	-1.8571584273087718e-12	-2.3784273464157562e-12	-2.4217526262748236e-12	-2.02444951076508e-12	-1.4441996432193396e-12	-9.769165732094675e-13	-7.939933457046605e-13	-8.809150894711042e-13	-1.0876889860900103e-12	-1.2379762674954566e-12	-1.2254402497996097e-12	-1.0511478373379968e-12	-7.984320301417812e-13	-5.730270014897794e-13	-4.4575145430260285e-13	-4.2498151278661797e-13	-4.668170329518183e-13	-5.102339964197458e-13	-5.125455561455754e-13	-4.654231380275324e-13	-3.8854323352758444e-13	-3.115135472525813e-13
7.294307605522315e-13	5.888571570725174e-13	3.7272427887417274e-13	2.2730148661972102e-13	1.5201121239975733e-13	1.1910906101397344e-13	1.0730201166585166e-13	1.0628029708327494e-13	1.1120201129499903e-13	1.193929320031462e-13	1.2923324119490916e-13	1.3993314255208524e-13	1.5105233199102668e-13	1.6206384566229016e-13	1.7268711181477496e-13	1.8285892546101246e-13	2.015999515437406e-13	2.1788403711181607e-13	2.312442782692002e-13	2.4133966981939945e-13	2.490927755240006e-13	2.4547871091671334e-13	2.303268836652436e-13	1.9026566999359204e-13	1.2545228811463984e-13	7.274965391077881e-15	-1.5417230712761776e-13	-4.0671881347536184e-13	-7.237292445304729e-13	-1.172758175993588e-12	-1.7832524873887367e-12	-2.57825111039142e-12	-3.565049011527714e-12	-4.7247942376071915e-12	-6.1033243473256515e-12	-7.459941749962983e-12	-8.646848570716527e-12	-9.253843842729576e-12	-8.72822378903841e-12	-6.459983268998207e-12	-1.7312018671452424e-12	5.751597073571125e-12	1.5303355528537786e-11	2.5044688154868706e-11	3.101513053434483e-11	2.927989417621784e-11	1.983819917448938e-11	5.4404170633767515e-12	-9.43204377149976e-12	-2.0229756652622554e-11	-2.398269103369653e-11	-2.028301767223331e-11	-1.127958011496886e-11	-7.486443318017819e-13	7.352683660428722e-12	1.0283889456153062e-11	7.376831087966736e-12	8.359053260095217e-14	-8.72749233009047e-12	-1.590663782113669e-11	-1.9145238718923548e-11	-1.769040321407696e-11	-1.2446810768928883e-11	-5.495173985203852e-12	7.398342964793157e-13	4.346118803548286e-12	4.508239376335509e-12	1.6499755418751897e-12	-2.861139734489445e-12	-7.28832989101709e-12	-1.0151761426612033e-11	-1.0687828747408796e-11	-9.005885065675225e-12	-5.932478860450444e-12	-2.6370761993550695e-12	-1.9558961959437572e-13	7.52677485184713e-13	1.5363095922518463e-13	-1.5286686843461138e-12	-3.5407672026972284e-12	-5.1304988984337616e-12	-5.794314428916171e-12	-5.4056189462229535e-12	-4.199334704103173e-12	-2.6400654407964095e-12	-1.2362328396775813e-12	-3.689879341721679e-13	-1.8948615555048335e-13	-6.066468132654546e-13	-1.3549744900100717e-12	-2.1087355589995926e-12	-2.5964832333695052e-12	-2.6786526405442266e-12	-2.3698250010865996e-12	-1.8077328600299561e-12	-1.1888144953107444e-12	-6.957359841207693e-13	-4.4080511316662404e-13	-4.402186302999514e-13
5.275500203609909e-13	7.791057238641306e-13	9.4457037943986e-13	1.033443219449848e-12	1.0615759962507472e-12	1.0461426079344611e-12	1.0011991058910492e-12	9.370970276404769e-13	8.609900747148388e-13	7.773538419061818e-13	6.886492906486266e-13	5.96684116437485e-13	5.033916425042101e-13	4.111245331896848e-13	3.2261946547946724e-13	2.40623477558107e-13	1.0684825470334181e-13	2.648039416366534e-14	3.753507997249627e-15	2.994071326927459e-14	1.2080012152018248e-13	2.1444129532951285e-13	2.6619220925492286e-13	2.527742111431253e-13	1.7881526655316264e-13	8.703470278023657e-14	4.898698998626372e-14	2.3881659029788072e-14	-8.007970778636112e-14	-3.075574540507443e-13	-5.958953428616319e-13	-9.604693775007066e-13	-1.5045165803249412e-12	-2.139860378742058e-12	-2.86497430389792e-12	-3.5995383308962457e-12	-4.1552581738846976e-12	-4.359892131488705e-12	-3.839799143374952e-12	-2.225257848066344e-12	7.280518347627187e-13	4.790691751304473e-12	8.918678999625248e-12	1.1313323504606386e-11	9.818221078865718e-12	4.636939107062743e-12	-1.49997845604667e-12	-5.4411089814863415e-12	-5.490747251035166e-12	-2.379006036295977e-12	1.2635948706600853e-12	2.559964189214905e-12	1.4529356354380067e-13	-5.017620036538022e-12	-1.020724887881231e-11	-1.2518665963944874e-11	-1.0509017223163258e-11	-4.980832533757362e-12	1.4879455748636697e-12	5.94313817059931e-12	6.573604279195914e-12	3.5349993804276036e-12	-1.299565344400703e-12	-5.436545328679497e-12	-7.062313746330235e-12	-5.8553850314820075e-12	-2.9497306930658013e-12	-1.679308893206793e-13	9.93932442230017e-13	8.729934219039325e-14	-2.1944728117477673e-12	-4.5126572637577155e-12	-5.640012553129716e-12	-5.064337029379134e-12	-3.156724860395881e-12	-8.819020902093963e-13	7.435260267744912e-13	1.1398684123617174e-12	3.740208224799603e-13	-9.738160662499047e-13	-2.1638460697331695e-12	-2.669257493380863e-12	-2.382868481568319e-12	-1.5917320794748497e-12	-7.682838694837042e-13	-3.1007418086725105e-13	-3.633564255399987e-13	-7.968871711379586e-13	-1.3146978413074504e-12	-1.6258032141750594e-12	-1.5827828582387674e-12	-1.2272492489826682e-12	-7.385832603835936e-13	-3.2766021000100877e-13	-1.3476403348443887e-13	-1.7923346603595497e-13	-3.7388410025197405e-13	-5.853114783411846e-13	-7.030742754006986e-13
2.740933481027179e-12	3.6292903135159934e-12	3.4595419910826286e-12	2.8493846403032767e-12	2.1498787572715164e-12	1.547241036970309e-12	1.112253743768845e-12	8.442864622861069e-13	7.038555922851158e-13	6.408265938332804e-13	6.12130941538308e-13	5.894187598776347e-13	5.602004033530823e-13	5.24176551441382e-13	4.886511295017958e-13	4.628322818892282e-13	4.595669712760568e-13	5.092281128046292e-13	5.618599575512842e-13	5.849379773582496e-13	5.783283550083163e-13	5.607182425163215e-13	5.034886440050063e-13	3.5123949899918046e-13	1.5555416574323983e-13	-1.8896398868387576e-13	-6.51166102997647e-13	-1.3877534194086882e-12	-2.29659506090077e-12	-3.602466262086071e-12	-5.358985901826515e-12	-7.638085964656224e-12	-1.0447485206431538e-11	-1.3709717148431348e-11	-1.7504968436966772e-11	-2.1088011768296963e-11	-2.3921227412398553e-11	-2.4704156641537667e-11	-2.1754698490227918e-11	-1.333642558445074e-11	2.448959068479586e-12	2.5740916232922336e-11	5.329025364863386e-11	7.796169494693095e-11	8.71079689102334e-11	7.180432764637106e-11	3.618894326166736e-11	-7.534377460626562e-12	-4.4123283902030636e-11	-6.15582270894386e-11	-5.57279160040514e-11	-3.164741516042371e-11	-9.042393395058615e-13	2.3360087434505574e-11	3.17246270708675e-11	2.1875888183843655e-11	-1.0927421552310677e-12	-2.7340145565631146e-11	-4.6549793191987696e-11	-5.1984132221968765e-11	-4.2746603891572046e-11	-2.3553602892526815e-11	-2.370722287635782e-12	1.2941449452400726e-11	1.7573570965161276e-11	1.1220365287951391e-11	-2.3410526433048594e-12	-1.7152501261528922e-11	-2.756055938110163e-11	-3.02752058153296e-11	-2.5277386470674883e-11	-1.538286015841056e-11	-4.815844849417155e-12	2.5457367744534418e-12	4.550161504063149e-12	1.319672404975983e-12	-5.118484347096811e-12	-1.1849116022478497e-11	-1.626399513068842e-11	-1.696895733999341e-11	-1.4114676903311172e-11	-9.110642163581668e-12	-3.927695270223853e-12	-3.062527377533985e-13	8.295842871640315e-13	-4.2254115983311376e-13	-3.1403356759700763e-12	-6.036192946120591e-12	-7.974984445541082e-12	-8.352046327416401e-12	-7.21713514529332e-12	-5.14641938009186e-12	-2.952283625780607e-12	-1.358208303166176e-12	-7.567649973978656e-13	-1.1243037738511834e-12	-2.1009099262169464e-12	-3.178484897656484e-12	-3.905427801504883e-12
5.3654895788835e-13	8.685617362500938e-13	1.037228001642664e-12	1.0795225566298058e-12	1.040325806487175e-12	9.555665829048348e-13	8.492137007946886e-13	7.357915123428634e-13	6.241747537319803e-13	5.203951012497674e-13	4.284741342916875e-13	3.5136485902429996e-13	2.9129908239231316e-13	2.4920977808459586e-13	2.2452685039045987e-13	2.1544765315012825e-13	2.329693551405918e-13	2.7332942318923376e-13	3.108379872125774e-13	3.28896491559574e-13	3.1389563620037946e-13	2.664902409809499e-13	2.1588635179187764e-13	1.750087621453641e-13	1.5218565744567925e-13	8.259332301320623e-14	-6.52905755449145e-14	-3.077707606324198e-13	-6.008547287450183e-13	-1.0457242253772577e-12	-1.6722551420157191e-12	-2.466874466671685e-12	-3.4531317563468862e-12	-4.5844136597664604e-12	-5.846280525178397e-12	-6.949205885387046e-12	-7.588328170759764e-12	-7.1873585856236294e-12	-5.068964603431035e-12	-6.608532183934413e-13	6.4543566876986874e-12	1.549850494364879e-11	2.3931066402243624e-11	2.757513864218507e-11	2.1498808194007397e-11	6.4062427728214134e-12	-1.139104850495837e-11	-2.4063395651348388e-11	-2.636066921988374e-11	-1.8292212240931462e-11	-4.973363749374164e-12	6.1695058471424614e-12	9.249141781385539e-12	2.7765419607487933e-12	-9.866591244021191e-12	-2.241216077003498e-11	-2.8972023237722802e-11	-2.6858432826070705e-11	-1.760633890334832e-11	-5.87757624842914e-12	3.0094823657898863e-12	5.600181756513859e-12	1.6712732837993996e-12	-6.063256728409988e-12	-1.3567039931067568e-11	-1.7484743136758267e-11	-1.656119154643834e-11	-1.1897205868709205e-11	-6.094670162365941e-12	-1.8499563762175814e-12	-7.205439277817873e-13	-2.6073491201003145e-12	-6.066319224186602e-12	-9.176328788584484e-12	-1.0478248000135594e-11	-9.548310395545564e-12	-7.01232277308881e-12	-4.090317267336431e-12	-1.958814344350553e-12	-1.247762440688125e-12	-1.868245957426291e-12	-3.186007269106693e-12	-4.40022368633968e-12	-4.920870215025023e-12	-4.580081410209004e-12	-3.6177299834496865e-12	-2.4976706163617114e-12	-1.6581823424403043e-12	-1.329423848594376e-12	-1.4772134561577987e-12	-1.8720840293016705e-12	-2.2282989293826277e-12	-2.3386840144979572e-12	-2.1473125106811824e-12	-1.7410648326829852e-12	-1.2816111658123736e-12	-9.212535531989552e-13	-7.41929980587231e-13	-7.367037982296643e-13
