2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	19	21	23	25	27	30	33	36	40	44	49	54	60	67	75	83	92	103	115	128	143	160	179	200	223	249	278	311	348	387	426	465	504	543	582	621	660	699	738	777	816	855	894	933	972	1011	1050	1089	1128	1167	1206	1245	1284	1323	1362	1401	1440	1479	1518	1557	1596	1635	1674	1713	1752	1791	1830	1869	1908	1947	1986	2025	2064	2103	2142	2181	2220	2259	2298	2337	2376	2415	2454	2493
1.3656751869086722e-10	1.302283350185741e-10	1.2619171880565931e-10	1.2361899387223452e-10	1.220896151599341e-10	1.2132748091989438e-10	1.211770709550577e-10	1.2148361435824195e-10	1.2210495657010597e-10	1.230258326518179e-10	1.2410546557246124e-10	1.2530908444883396e-10	1.2666461774296636e-10	1.2808370655564383e-10	1.29603011379423e-10	1.3117352370020076e-10	1.3443594839449398e-10	1.37903232993451e-10	1.41457833427489e-10	1.4511869630108028e-10	1.4883625409604058e-10	1.546823005578989e-10	1.6069910861843243e-10	1.6689944753968146e-10	1.7543344503345498e-10	1.844127350987512e-10	1.9623255019397901e-10	2.0880245658522614e-10	2.25055332639917e-10	2.4581423779402363e-10	2.721150752553731e-10	3.013119740540935e-10	3.377156527848468e-10	3.8701008143485405e-10	4.458867367823815e-10	5.137239844454786e-10	5.934960890460412e-10	6.794865433401466e-10	7.607548344756237e-10	8.21196450075838e-10	8.422104741678348e-10	8.059058531976938e-10	7.025032070726941e-10	5.421958312645763e-10	3.7329992004169e-10	2.697262487422239e-10	2.6002209638080854e-10	3.1041568089198343e-10	3.6368188542515894e-10	3.7669249396210135e-10	3.427600207776956e-10	2.88566121117066e-10	2.5133454752733795e-10	2.531390506789973e-10	2.8824794271741667e-10	3.2927912735476e-10	3.45843298018194e-10	3.229219786302681e-10	2.681138902990437e-10	2.049567674336909e-10	1.581205857397167e-10	1.4004090574853746e-10	1.4634187608206643e-10	1.6120501237903845e-10	1.6808004239932818e-10	1.5888334512909548e-10	1.3682743157110432e-10	1.1242350550104074e-10	9.611399669383904e-11	9.225114343531929e-11	9.756123057487053e-11	1.041680764045734e-10	1.0469019821205339e-10	9.621445375981504e-11	8.116915942455027e-11	6.514140400224236e-11	5.3380624601204975e-11	4.8114603286394676e-11	4.7981479512495174e-11	4.947989166037871e-11	4.925884233687659e-11	4.584950085813228e-11	4.002816838397929e-11	3.3901034739887463e-11	2.945665430643777e-11	2.7478650621426525e-11	2.7329168059314542e-11	2.755406383464513e-11	2.6817162252652015e-11	2.4590738862736224e-11	2.1278372287911037e-11	1.7822993480366667e-11	1.5115199239255487e-11	1.3549488187994864e-11	1.2925500462734952e-11	1.2677776580210684e-11	1.2246678529173069e-11	1.1364720682355694e-11	1.0120606220168944e-11	8.819260596142178e-12
2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	19	21	23	25	27	30	33	36	40	44	49	54	60	67	75	83	92	103	115	128	143	160	179	200	223	249	278	311	348	387	426	465	504	543	582	621	660	699	738	777	816	855	894	933	972	1011	1050	1089	1128	1167	1206	1245	1284	1323	1362	1401	1440	1479	1518	1557	1596	1635	1674	1713	1752	1791	1830	1869	1908	1947	1986	2025	2064	2103	2142	2181	2220	2259	2298	2337	2376	2415	2454	2493
1.3348498006655466e-10	1.2697002712722643e-10	1.214590300140347e-10	1.1739868238329922e-10	1.146349911675285e-10	1.1289016153327058e-10	1.1195447806884607e-10	1.1165756297486722e-10	1.1182561662166691e-10	1.1236236665111653e-10	1.1319615606665278e-10	1.1422530672525626e-10	1.1540524135091234e-10	1.1675993574075387e-10	1.1822723831934327e-10	1.1975003091202696e-10	1.2306597718014698e-10	1.26594311922474e-10	1.3035295196031755e-10	1.3419726542601144e-10	1.3818770962048928e-10	1.4442035829809171e-10	1.509413546222944e-10	1.576922023969005e-10	1.6703620670707253e-10	1.769687411342639e-10	1.8998343907030216e-10	2.038638704789857e-10	2.2180301279468966e-10	2.4447543240688675e-10	2.729594628576774e-10	3.0420258938152714e-10	3.426167683595658e-10	3.9386114830697705e-10	4.5411422017917257e-10	5.225059546283251e-10	6.017713178816263e-10	6.859510551868776e-10	7.641134761727329e-10	8.205444843993908e-10	8.373557566529773e-10	7.974765521704997e-10	6.921854027816748e-10	5.322542213090145e-10	3.6584392528566673e-10	2.653206642458286e-10	2.575959893061038e-10	3.084298217026096e-10	3.6107423355677e-10	3.731842010731189e-10	3.386968351226036e-10	2.845151366832945e-10	2.47677900159122e-10	2.498673393783944e-10	2.849895275315389e-10	3.255915393838534e-10	3.41546302262074e-10	3.182870062561291e-10	2.637060129393707e-10	2.0131755639572863e-10	1.554917159903783e-10	1.3826611223134263e-10	1.449880596707606e-10	1.5980878278512913e-10	1.6637583477524063e-10	1.568995647565407e-10	1.3481548717120735e-10	1.1068331558846059e-10	9.481411616787248e-11	9.134551174871575e-11	9.683993173457926e-11	1.0339058440309303e-10	1.0371433905774173e-10	9.506452464413377e-11	8.000654469141056e-11	6.415534138836536e-11	5.269229725412866e-11	4.771882836790119e-11	4.776957724544047e-11	4.930673324281854e-11	4.9014597025714375e-11	4.550611589081301e-11	3.963759519388303e-11	3.354996510359899e-11	2.921268836749679e-11	2.7353789227599894e-11	2.728166059753491e-11	2.751903186257348e-11	2.6743437428591847e-11	2.446399038758031e-11	2.1121387618040935e-11	1.7679484480714094e-11	1.5024569347723353e-11	1.3526056634382963e-11	1.2953548512800605e-11	1.272419805266841e-11	1.2281652678933835e-11	1.1375177949036689e-11	1.011101704606729e-11	8.804710148565332e-12
2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	19	21	23	25	27	30	33	36	40	44	49	54	60	67	75	83	92	103	115	128	143	160	179	200	223	249	278	311	348	387	426	465	504	543	582	621	660	699	738	777	816	855	894	933	972	1011	1050	1089	1128	1167	1206	1245	1284	1323	1362	1401	1440	1479	1518	1557	1596	1635	1674	1713	1752	1791	1830	1869	1908	1947	1986	2025	2064	2103	2142	2181	2220	2259	2298	2337	2376	2415	2454	2493
1.589800066529328e-10	1.4693084664653519e-10	1.3710185165802982e-10	1.2997185741063554e-10	1.2498593588324395e-10	1.2163759241458278e-10	1.195767478774913e-10	1.184080343199718e-10	1.1791210229214077e-10	1.1794963924426108e-10	1.1833100133361858e-10	1.1906736224908724e-10	1.2005986791674047e-10	1.2120906849408498e-10	1.2253374091037979e-10	1.239814610389867e-10	1.2724925238732273e-10	1.3088015387381648e-10	1.3480982324382292e-10	1.3895304935783145e-10	1.4325943770653607e-10	1.5013932351835468e-10	1.5732066874423728e-10	1.6480267721899276e-10	1.7518199750062844e-10	1.860478385042263e-10	2.0020196168651768e-10	2.1508759318132658e-10	2.338495070130629e-10	2.5716108851195286e-10	2.8566858732101566e-10	3.163273195694723e-10	3.5329935280982977e-10	4.0183428771833517e-10	4.5816947895022327e-10	5.215460999908935e-10	5.945552456627344e-10	6.717701660171376e-10	7.432044175392887e-10	7.943413994236967e-10	8.08461624961308e-10	7.692578933275182e-10	6.681014846587894e-10	5.145884284809135e-10	3.542425309219139e-10	2.56625487259885e-10	2.484833549965428e-10	2.975662806665327e-10	3.493944605608663e-10	3.627662803660773e-10	3.313780197792392e-10	2.8084788604122813e-10	2.4683536543947706e-10	2.5029133439703845e-10	2.8536820104120663e-10	3.254161539747794e-10	3.4113494232317834e-10	3.182536873798507e-10	2.644295838680823e-10	2.026604878314392e-10	1.5691039868582994e-10	1.3918007031761205e-10	1.45136671707427e-10	1.5940540933840507e-10	1.6597416032047835e-10	1.5708409909803104e-10	1.3590633090542294e-10	1.1261124895198407e-10	9.72104156139238e-11	9.377504240004279e-11	9.901954844438618e-11	1.0528904726320153e-10	1.0550136231384024e-10	9.6963266872646e-11	8.213484025933951e-11	6.646484134534672e-11	5.499826929019907e-11	4.982123331898107e-11	4.9562647415533e-11	5.082972379569293e-11	5.041657052505931e-11	4.695479787279389e-11	4.123331489903159e-11	3.528465788253907e-11	3.098950031829265e-11	2.9050009256417344e-11	2.8816676396741006e-11	2.8890687527980702e-11	2.8015202714630463e-11	2.5716741063738863e-11	2.2405287798871723e-11	1.899088173970282e-11	1.631655405186177e-11	1.4738975911526826e-11	1.404723485076839e-11	1.369732711009031e-11	1.3169702719025578e-11	1.2227501604809858e-11	1.096194317253165e-11	9.65769521785607e-12
2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	19	21	23	25	27	30	33	36	40	44	49	54	60	67	75	83	92	103	115	128	143	160	179	200	223	249	278	311	348	387	426	465	504	543	582	621	660	699	738	777	816	855	894	933	972	1011	1050	1089	1128	1167	1206	1245	1284	1323	1362	1401	1440	1479	1518	1557	1596	1635	1674	1713	1752	1791	1830	1869	1908	1947	1986	2025	2064	2103	2142	2181	2220	2259	2298	2337	2376	2415	2454	2493
1.273750238530091e-10	1.2252161415931296e-10	1.1896795354179123e-10	1.166507758043332e-10	1.1531976534771795e-10	1.1475056707809368e-10	1.1480340434818974e-10	1.1525571166340147e-10	1.1604063824130976e-10	1.1707912157512358e-10	1.1830803351257924e-10	1.1965604027925265e-10	1.211232074496924e-10	1.2269051830058903e-10	1.24337364487767e-10	1.2604799643290606e-10	1.29619778604339e-10	1.3333593898299698e-10	1.3721976009651935e-10	1.41207630608565e-10	1.4536000366023541e-10	1.5171986642448433e-10	1.58324271935208e-10	1.6514657929051595e-10	1.7454983633610813e-10	1.843986057073976e-10	1.9733052476743984e-10	2.1101553969807556e-10	2.286190092404955e-10	2.5090980171810397e-10	2.7883918544442696e-10	3.09563244362194e-10	3.474911029014692e-10	3.983781555401906e-10	4.586529647821984e-10	5.276449726161187e-10	6.083666260188899e-10	6.950949721019243e-10	7.769233191247946e-10	8.378093927915967e-10	8.590707009995934e-10	8.225644598874378e-10	7.179543580810357e-10	5.546912096752542e-10	3.8101839662419403e-10	2.7226751009181467e-10	2.5922463591720566e-10	3.091682609394252e-10	3.6442647603106917e-10	3.8039169820565866e-10	3.490494098105159e-10	2.9669190084110136e-10	2.611322709004147e-10	2.652112028900525e-10	3.0330322419847447e-10	3.472061317778597e-10	3.652931717802393e-10	3.417227858915463e-10	2.842477166341176e-10	2.1750658883035906e-10	1.676193931946995e-10	1.4804062137950253e-10	1.545038040276493e-10	1.7044524734666366e-10	1.782628641391273e-10	1.6916913598326496e-10	1.4637000939616555e-10	1.2095772244357328e-10	1.0408576172498201e-10	1.004686153912402e-10	1.0663986723303768e-10	1.1412689771522387e-10	1.1492958248684281e-10	1.058587728621941e-10	8.953028561209439e-11	7.204609466347686e-11	5.918233517655052e-11	5.343482996290689e-11	5.3352277630602094e-11	5.5098854203328517e-11	5.4968113822230714e-11	5.1311463342573335e-11	4.497086743424171e-11	3.827882026596293e-11	3.3450784725632184e-11	3.136315570875735e-11	3.1302478209541716e-11	3.16351778142458e-11	3.085578451584112e-11	2.836734491219252e-11	2.4627330518507297e-11	2.0711893838045904e-11	1.7642114898295975e-11	1.5873632372060882e-11	1.517901688368364e-11	1.4910402324129582e-11	1.442711651574051e-11	1.3423422337847998e-11	1.2000869559007036e-11	1.0510466942770302e-11
2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	19	21	23	25	27	30	33	36	40	44	49	54	60	67	75	83	92	103	115	128	143	160	179	200	223	249	278	311	348	387	426	465	504	543	582	621	660	699	738	777	816	855	894	933	972	1011	1050	1089	1128	1167	1206	1245	1284	1323	1362	1401	1440	1479	1518	1557	1596	1635	1674	1713	1752	1791	1830	1869	1908	1947	1986	2025	2064	2103	2142	2181	2220	2259	2298	2337	2376	2415	2454	2493
1.6673554000936252e-10	1.5374456282945925e-10	1.437557707699286e-10	1.3654697049544604e-10	1.3144603099782802e-10	1.2800762408587815e-10	1.2580148456698754e-10	1.245724142799209e-10	1.240862197010147e-10	1.2412689005007608e-10	1.2457888807567312e-10	1.2537951411336115e-10	1.2644074979971097e-10	1.27666811881386e-10	1.2907417424874577e-10	1.3062600761597606e-10	1.3402644967917447e-10	1.378116161066834e-10	1.4182179428201347e-10	1.4606938802946084e-10	1.5041363087311172e-10	1.5733616989490535e-10	1.645196406262122e-10	1.7202288832903666e-10	1.8242476198708843e-10	1.9332038065030877e-10	2.0751182166590896e-10	2.224915107396071e-10	2.4140685281868264e-10	2.6499730849319397e-10	2.940291182796723e-10	3.2530035837494693e-10	3.632054541270687e-10	4.1312615445280186e-10	4.713012142448035e-10	5.369664602875612e-10	6.128901964912914e-10	6.935078541774898e-10	7.684982657755774e-10	8.228034857403507e-10	8.389905491773541e-10	7.999926876536214e-10	6.96467247657954e-10	5.378858731102333e-10	3.7095417111956297e-10	2.6818360315320165e-10	2.5845927214997043e-10	3.0917850683142536e-10	3.63820082413436e-10	3.7894224886916493e-10	3.4709705974075984e-10	2.9444941617924583e-10	2.5827565890439247e-10	2.6110243706371114e-10	2.975296649464798e-10	3.400479962193904e-10	3.5775672965984015e-10	3.350910721839995e-10	2.794380505436563e-10	2.1465183563201033e-10	1.660877006356447e-10	1.468472280672374e-10	1.528568240395556e-10	1.6811378344862745e-10	1.7559193772073018e-10	1.667546964394091e-10	1.4463462085341061e-10	1.1988101276827656e-10	1.0323975972982111e-10	9.930107054992145e-11	1.0481282256393138e-10	1.1171161579219627e-10	1.1235119239544898e-10	1.0365354155829043e-10	8.805999919507036e-11	7.13347232599932e-11	5.894375238038986e-11	5.326240860853822e-11	5.2946092451698157e-11	5.439632520881615e-11	5.4121948293795415e-11	5.05604205881596e-11	4.448303278799015e-11	3.806061625618903e-11	3.336183710164564e-11	3.121228920396319e-11	3.096343731945571e-11	3.1113459461700426e-11	3.027237201896476e-11	2.78798395758905e-11	2.4343405777113843e-11	2.0642699174758816e-11	1.7713015707749408e-11	1.5973468217050525e-11	1.521934236415916e-11	1.4864093877411383e-11	1.432926994326299e-11	1.333730569711681e-11	1.197402550634188e-11	1.0548458605916772e-11
