# omega_b	omega_cdm	h	ln10^{10}A_s	n_s	tau_reio	delta_Neff_drmd	f_idm_drmd	log10z_stop	log10_G_over_aH_drmd
0.02458311760014002	0.12010890663782578	0.7061172739771951	3.077438533375221	1.0076737170402326	0.21645269578743237	0.7569903168614469	0.5449231861380789	3.7993493289047047	10.98828708392439
0.024403170371982374	0.12761131639826573	0.7686529208616657	2.9164034568005395	0.99621038538258	0.17146965512028883	1.6328281405661282	0.48083636399914115	3.053306411448034	5.794746711463805
0.024598058551161473	0.13892446932303434	0.7617197506907606	2.9906862314378655	0.9899476712962932	0.20203193088429108	1.9161328967519755	0.47697204180879893	3.8594974227748446	11.160074295404828
0.02408358785548101	0.13251224730643799	0.7101884351469613	2.998954317909785	0.9877600683208392	0.1950924763922568	1.2376005993839214	0.5181537004404634	3.6834909049901277	9.562673338596266
0.023648992008679415	0.12568984593380658	0.715608012147127	2.971045556555644	0.9984590791137012	0.20117045915734738	1.1775675899615132	0.49863771435428894	3.276875152338781	9.788688283078962
0.02438936715878755	0.14181309568386208	0.7613346535130564	2.9924314712662676	0.9884873464402176	0.21094330256893598	1.98655106263641	0.5062217453340923	3.8339622514667773	12.779455480420694
0.024678764868578174	0.13987606489313706	0.7880249902483877	2.9746527919229897	1.0042160303656102	0.19271223607676707	2.114358146637109	0.5053124334097667	3.13133484470145	9.29246845971004
0.02523385628080551	0.13804358047984489	0.7728979496734387	3.0158060030853413	1.0302464893129446	0.2059827867236906	1.7972694362780763	0.5569528207762373	3.3537994782499996	8.995181770453463
0.024955986966455374	0.12187499397280144	0.7374624239763532	2.9950765134273234	1.00335992815879	0.18883097519352643	1.0431401293202107	0.5361383448916932	3.5374411116157676	3.2548914099081987
0.02428121755800257	0.13152679472067463	0.7193908283150636	2.9961832938429054	1.0137435445216232	0.1862698970668357	1.2618689865686257	0.5347343433075581	3.387791421084167	12.162063883174092
0.024086750701946925	0.1292697883749189	0.7294359450442471	3.033787385226084	0.9821658910938407	0.21508603044861113	1.3341274515324353	0.49521105176553265	3.9599471636703263	10.02164434796593
0.024907236006438786	0.12475719877797345	0.7605374619727986	3.043823470459744	1.0150856941881263	0.22808000022116817	1.4109728787480615	0.49628814186483516	3.006458580340581	11.41163650349795
0.02456961446872664	0.15483929733669718	0.7784581508193021	2.9496971309595845	1.0040710949588214	0.17641627475937133	2.452217633775037	0.5224409978497008	3.722102896074876	6.733426840293185
0.02511218402183034	0.12524699329270786	0.7803867419439582	2.9927158518424646	1.0122618038192186	0.1964199174533389	1.5647006886526589	0.5001710520637179	3.615632599167807	8.349286669498511
0.0246277753686055	0.129047317025126	0.7592306655231212	2.910844464565008	0.9900290807107767	0.16512683496539313	1.5613156279776965	0.47360377167697154	2.6585811488086035	6.901198028148432
0.024021170509880115	0.1303121132982844	0.7685621289398523	2.9627211423367132	1.0071637938827083	0.18963998756556497	1.6897988004389184	0.4867268771119435	3.483445505095924	10.240943169683304
0.02432215108451851	0.12689841423819817	0.7488421110051013	2.9857861751144292	1.00207085829953	0.19585422751526066	1.4007186360054673	0.48843884619615563	3.2279279111603554	3.079243677394768
0.025049662705493643	0.15143506939600593	0.7862370081223848	2.993771580117611	1.0145719039836918	0.19849333204319639	2.4241230063964245	0.5269774114128861	3.431646985187722	6.373500970473851
0.024188258481303418	0.13016521291761066	0.7259382400774459	3.0317359315460752	1.0164540438812308	0.20395389875694114	1.3133272959962177	0.5300579121153975	3.4646480875633534	3.6569751292721158
0.0246789358967505	0.13303214552963977	0.7314467302262537	2.9706994855763678	1.0010397937043476	0.20028819498218256	1.3944273075557296	0.5051016001806882	3.6508122148441156	7.517264675213875
0.024534651536272434	0.13753754327189552	0.7576935263807549	3.0729078710491065	1.0150708603476708	0.2323725104560023	1.731990977270816	0.5459063569373117	3.0705342961090514	4.373428080760181
0.02530457622624411	0.14401221428854027	0.7715770019770137	2.9773198498017575	0.9919768922677448	0.19721388687480634	2.0277392406880423	0.5379989418891273	3.3146019638957327	3.6900765873035866
0.024108118781046798	0.14047040102947606	0.7739985549881025	3.0002958583515804	1.009643573980941	0.20511245837097503	2.057176583780819	0.4979367145345197	3.7592611763076538	11.386641329852898
0.0237748422068323	0.13786690747464486	0.7388537458020761	2.914271454856069	0.9970078662436367	0.1617506430956664	1.6664093619029217	0.5188412334524112	3.9740869871072597	11.474979005140666
0.024267389486355154	0.11997143088170933	0.7187929078225768	3.02429581468005	1.0299748111709173	0.20583811229734744	0.9024589234727186	0.5489738580278314	3.5046272423580107	6.645219659231451
0.024719922778720434	0.12404081751192395	0.7667870529664692	3.0502803866987973	0.972732819503379	0.23842188431835165	1.5248008942534192	0.432415397115013	3.8611688827620156	11.932412609254518
0.02429797003446907	0.1396168648319395	0.7302838533485252	3.0681541918441133	1.006658903918354	0.224022183695943	1.5917759252811043	0.5348860592157605	3.0384766834589447	8.230874823367861
0.02359236307338653	0.11373794108274479	0.7390002079066981	3.0089795834189004	0.9813197390495133	0.21408017391774276	1.0206455849600247	0.44304635537452147	2.936099116432195	8.03017376804184
0.02452478760998975	0.1296051273603441	0.752307268024281	3.0316409735925807	0.9925516762402742	0.21825145244121147	1.5419917451496423	0.46893191339609835	2.977932200312334	2.481052529243878
0.02366110331871861	0.13105114811379334	0.7389240834950357	2.959170414297717	0.9842813900686048	0.19057587576046242	1.4995276181936492	0.4845238336384106	2.6726176331468112	3.104787643647578
0.023658423230233046	0.11152594065603572	0.7067442789912305	2.9454509653417125	0.980300178869841	0.1830564933427366	0.6482310150679297	0.4767077399293826	3.582981808862189	10.046776615497587
0.023885865325431934	0.13265358180908815	0.7378210903444697	3.0000052364709786	0.9955482715230253	0.19325101786502627	1.5056653338933461	0.49773395478375054	2.9110411314562237	6.778226603873061
0.024731163799048946	0.1376210000124564	0.7781984579734653	2.9348848069753917	0.9747628935945144	0.17243651730791706	1.9403667205900181	0.47750433919463564	3.778287026786783	11.984572599402252
0.025321349195723368	0.12819563377646162	0.7564037150801438	3.0474517296748185	1.0049085601014622	0.22761997274564083	1.4597458662492289	0.5079402317249573	3.3980955322973228	11.023313389088784
0.023391366298047157	0.1240264634645229	0.7233972248561451	2.978956190629325	0.9922899680827187	0.18760607728686518	1.2159816223095137	0.46107772443900397	3.6172475488266556	10.076944339866483
0.024296665290947088	0.1309121796141269	0.7210025723687906	3.0779588433713676	1.0050101176890516	0.21954585518189484	1.2298921068815858	0.5469349053688967	3.6522177981622663	3.8025407135540537
0.025179483931661802	0.1450927451017161	0.785557949581581	3.020035576289064	0.9921476111808424	0.22152919792154643	2.2141725481331016	0.48249905431682477	3.626379427485665	9.729019733588478
0.025331262861714585	0.12533473071346832	0.7630449031942145	3.0639064077866136	1.0270665929364633	0.2337392360690786	1.37191760395053	0.5504797987977895	3.529796072967989	8.089441260699255
0.024063767910431886	0.1397880138671607	0.7558135719727073	2.966160749410926	1.014082696543252	0.18787493607210456	1.8278775986021516	0.5519441145333318	3.5403858860007404	6.694965369169835
0.024087123125104075	0.13617610274760633	0.7409029591934496	2.9581600516522117	0.9946590002919705	0.17032533584308568	1.599565140202804	0.541397821338954	3.416491505139548	5.947320125399109
0.024264375735044003	0.12313206642150162	0.7376488498756782	2.992063743702327	0.9879334518180141	0.19029291875225773	1.194086551069002	0.5093954833483374	3.492642110505545	6.8442310970107645
0.025293423958293763	0.14027444469664638	0.7696020416187724	2.9821335432523894	1.021500359735381	0.1867328974849351	1.85622075658851	0.555258601906832	4.6187409566042765	12.828341003733795
0.0253779494431247	0.13367378039262398	0.7789442540548578	3.0200742657908006	1.0025788673201395	0.22412949062723106	1.7772054367385708	0.5001387112975186	3.9775944581272578	12.41513636824996
0.02429428352016055	0.11445920755657553	0.7276891594644948	2.9815927398387974	1.015009984850715	0.19538617526486365	0.83397182321386	0.5214637408657251	3.174058446389798	8.997119708560469
0.02518633309102879	0.13399723220136925	0.7794530490811091	2.9341694878496445	0.99601553489838	0.18125805578456855	1.842120463697316	0.5058805218832546	3.7569020604579837	2.615405633247338
0.023988159649228725	0.11477717298354907	0.7371841641334039	2.967619622273668	0.9987535071587114	0.2136714932509452	1.0525288170742393	0.4381609953477718	3.386183962069192	12.2820562699853
0.023769158189317123	0.11678274878136378	0.7312236755412704	2.976492814205317	1.0057761317438134	0.20423808851739406	0.9906502175082245	0.4597808297716638	3.195496396261511	7.595952075712742
0.0253097216418134	0.14238461145537903	0.7515899398012851	2.949079481010653	1.0078897711246912	0.16425074948363844	1.7495116693566761	0.5673180136210151	3.3544040939680797	7.320789889972453
0.024928689964208692	0.12481173098341099	0.7761328686189324	3.0522229170239017	0.9978762281872835	0.22516709257234818	1.5803558537557578	0.46993190116910954	4.065610493962217	12.00618781482864
0.024560698442584874	0.12939989441846655	0.7774511964760988	3.047840531639909	0.9868125291176832	0.23163367469199045	1.7642611677988307	0.471623037684343	3.647657402225026	9.170295938479345
