0.01012	0.01318	0.0153	0.01697	0.01763	0.0212	0.02398	0.02559	0.02763	0.03001	0.03212	0.03408	0.03682	0.03984	0.04582	0.05092	0.05715	0.06641	0.0755	0.08798	0.09929	0.106	0.10643	0.11762	0.1218	0.12672	0.13269	0.13806	0.14393	0.14774	0.15	0.15333	0.15948	0.16448	0.17157	0.17675	0.17893	0.18152	0.18484	0.19005	0.1965	0.20072	0.20431	0.21028	0.21311	0.21791	0.2223	0.22796	0.23359	0.23943	0.24317	0.24599	0.24931	0.25149	0.25693	0.26312	0.26801	0.27088	0.27946	0.2854	0.29003	0.295	0.29532	0.30012	0.30538	0.31032	0.31774	0.32531	0.3306	0.33742	0.34688	0.35161	0.36082	0.37013	0.37386	0.38	0.38447	0.40471	0.4193	0.42866	0.44255	0.46101	0.47572	0.50091	0.51	0.5138	0.53378	0.55875	0.5806	0.6006	0.61	0.62723	0.64864	0.69315	0.706	0.71963	0.73561	0.75669	0.7766	0.81072	0.84214	0.87217	0.92491	0.934	0.95076	1.00279	1.305	1.321	1.484	2.26	2.33
13881.463260920864	13868.53804478229	13859.59360414026	13852.553683654918	13849.772883243446	13834.745474704	13823.060075384241	13816.29929553323	13807.739870802561	13797.763818016087	13788.928468198963	13780.728782738306	13769.27817585585	13756.673962729908	13731.767202287336	13710.579598980436	13684.765081070473	13646.533343497962	13609.16440608728	13558.120118341409	13512.12323867556	13484.952410583961	13483.214218457711	13438.108486336338	13421.322539461018	13401.60905597701	13377.75261646816	13356.35402716807	13333.028364354768	13317.925113411355	13308.97984727028	13295.817924903462	13271.567838701922	13251.907810229533	13224.115310852507	13203.87333678491	13195.370533489322	13185.280920845202	13172.367127227328	13152.146245456968	13127.187970437453	13110.903765914121	13097.078704825313	13074.145487133364	13063.299267435563	13044.939587964494	13028.188609665773	13006.648766205615	12985.286901863441	12963.195496454546	12949.083899623889	12938.462183654969	12925.977657920817	12917.792029464346	12897.407138909453	12874.284127011199	12856.071725050097	12845.405005706514	12813.614950200083	12791.692988402414	12774.654749724574	12756.413153891073	12755.240341227194	12737.672773406393	12718.474643028681	12700.494896489077	12673.580615107474	12646.235647763482	12627.194601693096	12602.728783341288	12568.945742952554	12552.120998948189	12519.488306980225	12486.672302909934	12473.572913994898	12452.069763055033	12436.462026874875	12366.283388699556	12316.193904952608	12284.278822125034	12237.23204108591	12175.2849106399	12126.392067928437	12043.62758241447	12014.057606008993	12001.742438895999	11937.437780978442	11858.121883245227	11789.662661772107	11727.76555569865	11698.924598927355	11646.472595776568	11582.033775850696	11450.647465552347	11413.354263095558	11374.10538669492	11328.489863650782	11268.97045830285	11213.429971028705	11119.751142664392	11035.131818269874	10955.700456971275	10819.529178311977	10796.479047439836	10754.29715734594	10625.922648002223	9950.738775922226	9918.047157602354	9600.484147825002	8396.556240440095	8307.530722701911
13380.90944039272	13369.028901174928	13360.806330209043	13354.333961124763	13351.777197348008	13337.95902009009	13327.212220289757	13320.993799792712	13313.120305086017	13303.942691572556	13295.813569827722	13288.268532777836	13277.730880277177	13266.12992188313	13243.20047898041	13223.689500981729	13199.910971176478	13164.680830120042	13130.229819425222	13083.145680579031	13040.691871559839	13015.60255693346	13013.997235463377	12972.327261644761	12956.813902699398	12938.590770303237	12916.531837999399	12896.73991106911	12875.159495075892	12861.182879190335	12852.903626420391	12840.719954403774	12818.266895160363	12800.058659221997	12774.31069634053	12755.55204959266	12747.670879725001	12738.317796777583	12726.344928912758	12707.593395399199	12684.441991312311	12669.332684626852	12656.50260801528	12635.214842534393	12625.144642313513	12608.095337066336	12592.536387537233	12572.524403375082	12552.672264275843	12532.13636630952	12519.015322602867	12509.137606635606	12497.52582208539	12489.911396006855	12470.945470512419	12449.425944327219	12432.471947597629	12422.540393795322	12392.933188347195	12372.509360874476	12356.631485551305	12339.628307124716	12338.534978457807	12322.156006783005	12304.25251606056	12287.481194510467	12262.368505877397	12236.844964925642	12219.066872771793	12196.217369740973	12164.654253095505	12148.929923960906	12118.421784097833	12087.729266085262	12075.473885162239	12055.351707442538	12040.742829729254	11975.019125114652	11928.073025480988	11898.14505530752	11854.00524708728	11795.845391383851	11749.909426740303	11672.085643396662	11644.261261775506	11632.6700575577	11572.116745191615	11497.361469377096	11432.7800684708	11374.342764578536	11347.098982064666	11297.52754514999	11236.585201523721	11112.184967547379	11076.840186068124	11039.625605045538	10996.353508399483	10939.85839907695	10887.106242511289	10798.057515870794	10717.543079996587	10641.89927595471	10512.076488936653	10490.083246792488	10449.822387796203	10327.191862315954	9679.871594051516	9648.43721469767	9342.694101956778	8178.274354471073	8091.907838917965
13022.31441789463	13010.330897977434	13002.037848745495	12995.510461135045	12992.932074853723	12978.998130136031	12968.162571294373	12961.893303214283	12953.955965732974	12944.704695035563	12936.511015347825	12928.906634913266	12918.287030810929	12906.597106022606	12883.495696566522	12863.842455438307	12839.895616227186	12804.426387349222	12769.75349611048	12722.38527250502	12679.69438262575	12654.473495496439	12652.859971897493	12610.986221579697	12595.401498371164	12577.097662431363	12554.94556522737	12535.074274465296	12513.4118868747	12499.38472592581	12491.076476381359	12478.851411840054	12456.326064468438	12438.0630129525	12412.243363289344	12393.436793272353	12385.536572593006	12376.161713211557	12364.162288575919	12345.37214140959	12322.178083341318	12307.043933352938	12294.194618923739	12272.878700614647	12262.796821218986	12245.73014305656	12230.157974461858	12210.132687022884	12190.271465197791	12169.730485514396	12156.608492576133	12146.731244205295	12135.12130805787	12127.508856091177	12108.550472086728	12087.044038715185	12070.103753236857	12060.181621674521	12030.608599963787	12010.213672692547	11994.361264879502	11977.38826811303	11976.296983104809	11959.950115689602	11942.08490922465	11925.352474023453	11900.303477240206	11874.851380875107	11857.127046820484	11834.351449846223	11802.899318494567	11787.234128085762	11756.84801724833	11726.287959737861	11714.088182280888	11694.060653621476	11679.52310097064	11614.14736758082	11567.476874791759	11537.73632538071	11493.889537456243	11436.145857053918	11390.562654395035	11313.38464850832	11285.805756117981	11274.319077683314	11214.333320384909	11140.32817067165	11076.438383461551	11018.661355340015	10991.736495602248	10942.763321668019	10882.587994692747	10759.859808186251	10725.015763687654	10688.340523422985	10645.711054588053	10590.07977695196	10538.159321484403	10450.568713398488	10371.430168169996	10297.1277738215	10169.714527669019	10148.142648337232	10108.662840787942	9988.48728659019	9355.868726307686	9325.216385064208	9027.370586979741	7896.958883139071	7813.308907467096
13433.27282043432	13420.426255164086	13411.536943830884	13404.540818272688	13401.777415229768	13386.844984903393	13375.234565925763	13368.517617169944	13360.014158053367	13350.104002050492	13341.327615694947	13333.18315768316	13321.810490449141	13309.293170313065	13284.561515548743	13263.526431628618	13237.902175417907	13199.961194765374	13162.886842365873	13112.261603549905	13066.658872585533	13039.728260023832	13038.005622195842	12993.311398976415	12976.68247219256	12957.156084052765	12933.529950087837	12912.341567132009	12889.248953952876	12874.29878031993	12865.444985965276	12852.418747175565	12828.422061427595	12808.970717657701	12781.47819153832	12761.45835813903	12753.049787877195	12743.07270131282	12730.304050824236	12710.312965910909	12685.642578111157	12669.548741246443	12655.88687014805	12633.22753516996	12622.5122301993	12604.376176655163	12587.831448810399	12566.559931223263	12545.46763218907	12523.658617653988	12509.729332806997	12499.245831969381	12486.92484795765	12478.84708484617	12458.73300711779	12435.920970053068	12417.956332976642	12407.435883594499	12376.086826816805	12354.473390685736	12337.677434042227	12319.697642860987	12318.541747739731	12301.228819830407	12282.311603675715	12264.597440776653	12238.085226116067	12211.154287942316	12192.404827681994	12168.317621557027	12135.064675359601	12118.50708202932	12086.398506874999	12054.117478312475	12041.233850716793	12020.08761068038	12004.7410551027	11935.75877311431	11886.545077034003	11855.197474194862	11809.000594115663	11748.196694863462	11700.225426569003	11619.059348439112	11590.07206318739	11578.001365159673	11514.990252092908	11437.308911318944	11370.29478211388	11309.731250966828	11281.520346262734	11230.228199856878	11167.238801454596	11038.890058843735	11002.4788423331	10964.167511167727	10919.653496775403	10861.590338608208	10807.427895169872	10716.114551251232	10633.675509406106	10556.32753452659	10423.808465881919	10401.38640622208	10360.361132066833	10235.563131560655	9580.470088051057	9548.800813928927	9241.378003152877	8078.679061156741	7992.838345995758
13668.304245977299	13655.55076204179	13646.725210654746	13639.778892275155	13637.035071842161	13622.207568581334	13610.677693817484	13604.006926100183	13595.561492853873	13585.718343548297	13577.000741730913	13568.910367531791	13557.612466425719	13545.17641918685	13520.602198890601	13499.697724265756	13474.228468892845	13436.50868786692	13399.640867955588	13349.282230987452	13303.904342426242	13277.099668217474	13275.38491286396	13230.88790415306	13214.32875953599	13194.881819479278	13171.348208779411	13150.239439283177	13127.229967138388	13112.331598958637	13103.507735551617	13090.524518999768	13066.603924427154	13047.211246591234	13019.797033216782	12999.830828539698	12991.443928349772	12981.491897960663	12968.75427501663	12948.809423189754	12924.192142710168	12908.130598713813	12894.494682567638	12871.87544273381	12861.177814508032	12843.069800618323	12826.548591228766	12805.304421219704	12784.236028309902	12762.448369385955	12748.530934830398	12738.055432795332	12725.742839529234	12717.669985170822	12697.566092229841	12674.762086550736	12656.801141829954	12646.281778082965	12614.93124179625	12593.312675586249	12576.510417141595	12558.52163709009	12557.365084768644	12540.04116711722	12521.109486874133	12503.379455832968	12476.8392957041	12449.87482475231	12431.098959668752	12406.974150135633	12373.662497061992	12357.072736836275	12324.896231197468	12292.539533950148	12279.623645659534	12258.42191072525	12243.033102593394	12173.8404057029	12124.456178696799	12092.991128023865	12046.608697077356	11985.538038610628	11937.338334101973	11855.74990397296	11826.600933706077	11814.461232999152	11751.07400150992	11672.892480710363	11605.414813542047	11544.407108246827	11515.981189249856	11464.285004719974	11400.776489312802	11271.292923984907	11234.541229456576	11195.862929207944	11150.911394276693	11092.259736614862	11037.530372101062	10945.222626414461	10861.844948506203	10783.581779921833	10649.419029413419	10626.709605940112	10585.151740912837	10458.68048896834	9793.60068797881	9761.401949922338	9448.642233640765	8263.13231848165	8175.478990871263
12939.618253912695	12927.62970301941	12919.333330978889	12912.80341950987	12910.224058503976	12896.285064398515	12885.445833810616	12879.174543321575	12871.234752725732	12861.98077444017	12853.784833137242	12846.178468595454	12835.556278942568	12823.86375806237	12800.75799057599	12781.101851369145	12757.152490063067	12721.68156949682	12687.009393138898	12639.64594911072	12596.963147410483	12571.74872994005	12570.135663090496	12528.275572729994	12512.696823498101	12494.400621646275	12472.25865770347	12452.397291358315	12430.746623260107	12416.727552920674	12408.424281637235	12396.206794346183	12373.696195194856	12355.445850833019	12329.645312926197	12310.853510163188	12302.959705919231	12293.592624289906	12281.603414083147	12262.829846968658	12239.657240501	12224.537675288106	12211.701108138534	12190.407074968492	12180.335867831105	12163.287726045794	12147.732986622594	12127.730836552888	12107.89336747926	12087.377796947494	12074.27248492233	12064.408023657668	12052.813371422151	12045.211089673958	12026.278546230846	12004.802311370926	11987.886475067358	11977.97893467566	11948.45058937885	11928.087508754572	11912.26043822985	11895.31513562689	11894.22565124119	11877.906045553595	11860.071253207589	11843.36789083249	11818.363477870573	11792.957984704562	11775.266878615215	11752.53491184116	11721.14475443845	11705.511175589236	11675.187791958377	11644.69269407721	11632.519372827575	11612.535922793028	11598.030869269269	11532.80650621009	11486.249282063747	11456.583166731294	11412.849306245726	11355.260116327914	11309.80347895135	11232.848971477528	11205.352734578208	11193.90091356235	11134.101289775139	11060.33519435421	10996.660071455373	10939.083710534185	10912.254468723746	10863.458615411682	10803.5071322337	10681.255553588899	10646.551662405698	10610.026221026837	10567.573784817701	10512.17819787024	10460.482420640381	10373.28099249678	10294.504828624273	10220.551771104758	10093.757563662455	10072.292940094836	10033.011229819065	9913.452772057473	9284.404011378841	9253.937148250043	8957.946775880679	7835.289987227976	7752.248922460843
12902.831757406424	12891.244830553509	12883.225709452476	12876.913623296814	12874.420209229873	12860.944738423208	12850.464856234392	12844.401036336658	12836.7234525154	12827.774428639492	12819.847987834482	12812.491242696016	12802.216845427993	12790.906084716129	12768.551391576164	12749.530703830034	12726.351235153867	12692.011766889947	12658.435336728015	12612.552285365186	12571.187223557437	12546.743924390701	12545.180003406269	12504.58744935493	12489.476570425135	12471.727170337801	12450.243061962861	12430.96816904654	12409.952896781213	12396.343071861176	12388.281380518783	12376.418259230686	12354.557152999854	12336.830118975278	12311.764391738985	12293.504099329597	12285.832636195606	12276.728679475329	12265.075120326206	12246.824587507283	12224.2932721576	12209.589568824684	12197.104478330823	12176.39026811519	12166.591889908897	12150.003526014269	12134.866031312278	12115.397256442639	12096.085247765226	12076.109405387717	12063.346903360918	12053.739465318715	12042.445805236524	12035.040222971013	12016.595288461735	11995.66829240152	11979.18215884892	11969.52510362794	11940.738085597206	11920.881680116929	11905.445852168632	11888.916945137698	11887.85414447442	11871.932965861171	11854.53086132419	11838.230150756548	11813.823819639918	11789.020261260937	11771.744895626787	11749.543012899558	11718.877231610062	11703.601131521633	11673.964892521883	11644.152542408428	11632.249447706265	11612.706728649548	11598.519350835168	11534.700320059095	11489.123108678828	11460.071438852816	11417.229215358622	11360.788449171085	11316.217749131558	11240.721972529858	11213.734481065774	11202.492617583908	11143.771006671228	11071.292502665505	11008.691662475558	10952.05730101876	10925.657543876421	10877.627498681812	10818.59003018639	10698.111669345935	10663.889272674061	10627.860277616908	10585.971644697194	10531.290608148587	10480.240282335797	10394.081508652649	10316.198307793662	10243.042056545344	10117.522672423262	10096.262663175177	10057.34715682129	9938.838696399787	9313.83589020016	9283.50717669846	8988.61218091868	7866.783166743637	7783.638926222507
12995.24665249443	12983.434680985321	12975.260077450353	12968.825760522097	12966.284100012219	12952.548252165578	12941.866303825278	12935.685737201542	12927.860517817699	12918.739664875297	12910.661259576289	12903.163665718628	12892.692872274778	12881.166327114923	12858.38645923748	12839.005375041987	12815.388416430897	12780.40428136768	12746.201519202577	12699.469015277758	12657.344560537684	12632.455397014792	12630.863021779334	12589.53499302249	12574.151843169146	12556.083683282286	12534.215267955466	12514.597009730634	12493.208905834072	12479.358486132876	12471.15459812229	12459.08265917308	12436.838093413433	12418.801396807932	12393.299775115966	12374.723385386445	12366.91948944397	12357.658651224463	12345.804719815837	12327.241389693269	12304.325600409114	12289.372002567748	12276.6753499391	12255.611403481305	12245.6481430783	12228.78144786958	12213.390854090663	12193.597808489725	12173.965527666789	12153.659858929605	12140.68740685882	12130.922320057087	12119.44378003643	12111.917223665689	12093.171866720706	12071.905551889253	12055.153251393544	12045.340753115244	12016.092426682706	11995.919619933193	11980.23884277183	11963.448622524853	11962.369054297167	11946.19719335139	11928.5221664789	11911.966827653521	11887.181098089934	11861.994232258996	11844.45324663613	11821.911620921797	11790.779582708674	11775.272517182844	11745.19065839151	11714.933315506432	11702.853466325323	11683.02168169923	11668.625333373742	11603.875445979442	11557.642595264382	11528.176973278794	11484.72991136118	11427.502499021333	11382.318730030493	11305.800796023765	11278.452855738895	11267.061608828199	11207.566976164977	11134.151095787363	11070.755384537217	11013.413582885369	10986.687816821597	10938.070739298297	10878.32238537823	10756.429360551947	10721.813826385518	10685.375048291206	10643.015242617274	10587.727564282426	10536.11939213185	10449.037505653054	10370.339377549308	10296.434209294524	10169.666309745679	10148.19930233244	10108.908191654293	9989.281721320871	9358.974855114293	9328.411922554307	9031.338543596179	7902.5604995837075	7818.967342100375
13682.616732329367	13670.236486625488	13661.66849451571	13654.92447492296	13652.260461640022	13637.863236346107	13626.666781235288	13620.188451844642	13611.986161554187	13602.425702026789	13593.957840868228	13586.098713400543	13575.122892301757	13563.040227648438	13539.160775165412	13518.843612380802	13494.085298274336	13457.40905806197	13421.550361372345	13372.552684590475	13328.383818299018	13302.2855552279	13300.615793959161	13257.278068359557	13241.146254894413	13222.198332325504	13199.264498478524	13178.689872733052	13156.258501960332	13141.732141328988	13133.127750998745	13120.466302755745	13097.134923792017	13078.216481409365	13051.467388434326	13031.981705154525	13023.795669631805	13014.081235180234	13001.64651805723	12982.173268236402	12958.133530768633	12942.446097617158	12929.126114328805	12907.027539458037	12896.574675915013	12878.878809854432	12862.731251791029	12841.9642097253	12821.365282978943	12800.059224688486	12786.447352100377	12776.200776809044	12764.156085856468	12756.258196671724	12736.58765472545	12714.27111398416	12696.691047070673	12686.393503185871	12655.698560425222	12634.527285907112	12618.069968494401	12600.44787000147	12599.314800102757	12582.341284794176	12563.789655254766	12546.412833377015	12520.39648052351	12493.958160284314	12475.545075165743	12451.882073152578	12419.20009988173	12402.920477567422	12371.338957281048	12339.571883394676	12326.888924097142	12306.066541721562	12290.950740109038	12222.96130423219	12174.411657119432	12143.467871442277	12097.838994330614	12037.733647380033	11990.274332379	11909.89623867044	11881.16666451907	11869.199617193935	11806.694740454996	11729.55750092919	11662.942398871566	11602.683940009498	11574.597269961867	11523.502109703606	11460.70399714858	11332.574636548323	11296.184588452803	11257.876178165152	11213.340825288074	11155.210253316485	11100.94496400229	11009.37216053312	10926.607630614853	10848.877066712746	10715.532906017352	10692.950471907347	10651.616469256374	10525.759807223803	9862.388749785503	9830.213278044528	9517.426246320296	8328.405935961893	8240.324989714958
