# omega_b	omega_cdm	100*theta_s	ln10^{10}A_s	n_s	tau_reio	r	m_ncdm_interacting	log10_G_eff_ur	deg_ncdm_interacting
0.021882624969137073	0.11942722220205612	1.0400305311863411	3.0656709385946166	0.9644969094034314	0.045276069627199385	0.13893609489201408	0.8021925185952283	-5.361183689531013	2.2559834764833235
0.022311606293569323	0.12145628458354484	1.0402731665824052	3.137331963766118	0.966725905433832	0.07716940192763745	0.13608051493022358	0.06941032339347636	-2.624002632869553	4.502511762945025
0.021923178073968753	0.12428187267745995	1.0390867534660317	3.1487964559340242	0.9493353009895158	0.06943053657172488	0.06383442945714736	0.9422174563699744	-4.519344318815691	3.77817925191046
0.022627240761090368	0.11824604227824823	1.0395403444293334	3.027382546273727	0.978971795740237	0.01659130767051975	0.11148257629294886	0.8063670452413683	-3.658182583393926	3.106215209866948
0.022948795227197834	0.11279292124950034	1.040183311913337	3.0592552922613883	0.9712412114001177	0.03604690034964435	0.01623406824659454	0.47653812730881123	-3.1646171186881387	3.5697970078288552
0.02244484866197437	0.12157224811571085	1.040447658488445	3.1221094265498723	0.97839936255821	0.05388023321588324	0.2705442890873445	0.3296247584188154	-3.834813267196857	3.1474424184128416
0.022653237022293864	0.11077937917474243	1.0407424615308627	3.0430470569612877	0.983336858071515	0.02897484793069363	0.15455925835549317	0.43891073031003597	-2.935457813784309	4.190076345117563
0.021794331237236515	0.12989972756367607	1.0392342198827338	3.0339185272855005	0.9344440633257644	0.01664861665014644	0.12832870263192445	0.5466498520340308	-2.0803174908689175	3.509612044761495
0.0214516074112307	0.11861228426743059	1.0397177063585181	3.0797275473647074	0.9832863222610256	0.045543841917690855	0.11531732431944886	0.4019680444002162	-4.313911951571879	3.5189639341418077
0.02220107282906148	0.12034535381439786	1.0387919829110626	3.1586618795309356	0.9466717598963347	0.08992479846173262	0.19221803273828023	0.5703718052704913	-3.9854401869362364	4.577394540026464
0.021902833954415942	0.1194827425858688	1.040810694136989	3.1327658038370045	0.9759795415578044	0.06722373007486157	0.27544945501490736	0.5053337811239038	-1.7810865896555381	3.1589420738199996
0.02214310050765765	0.11607098446680424	1.0399412603201	3.0311442566171274	0.9747811008684097	0.027727467686648966	0.03105653889895306	0.1571930538376342	-5.22881782467849	2.870048508195887
0.022189599138210836	0.11460313872557074	1.0406169710179949	3.1121269036188464	0.9865700149445902	0.05602930029493744	0.20195007651865496	0.3488199019647278	-1.2968938588932692	2.6094274552367547
0.02205543560958864	0.12194932215839202	1.0401163199832995	3.1457856528354595	0.9691529777570224	0.07743590787462099	0.2126720135945233	0.9850229466664844	-2.7215014866136347	4.4566454803113755
0.021361385825904824	0.12384355916963002	1.039124784305856	3.0891124634099065	0.9567188850453799	0.05726712977271411	0.23629194445645996	0.26795556291992173	-2.249446348735379	3.9542135458812147
0.022099451601145435	0.11809098121819406	1.0409333366315583	3.115912586796435	0.9561847691885704	0.0745899958069851	0.2067203875574173	0.1751399188324665	-5.082943598591885	4.071142860773164
0.022167452186717868	0.11650733105503452	1.0403288063495715	3.182014097355822	0.9636594272128234	0.09724536362836766	0.1319459401171459	0.1722755463315226	-2.8210885415863403	4.728713974723814
0.02265772202693075	0.11699271781192452	1.0402495598142838	3.0993175401914193	0.9758760830178356	0.0534281703899994	0.29145841151715	0.5350213460343181	-2.0222232263772155	4.742291888197633
0.0230043379216431	0.10856220769402183	1.0401007349383762	3.0896106611225806	0.9840888019207139	0.05798422556197322	0.1432518809095758	0.34928799246090153	-4.262640641755519	4.116352523497858
0.022075097287325936	0.12274934101884201	1.0400804945377065	3.024614636158411	0.9543902431902406	0.02982724694459572	0.22666093416021627	0.5943511304092527	-2.424017495842736	4.264811556876622
0.021882333589087876	0.12767389897316567	1.040155886277464	3.1406521758440706	0.9481144190021791	0.05438827980866357	0.03810698382218104	0.4375585510720551	-3.6643938787723056	2.3268725689495877
0.021904541303427512	0.12203591301200663	1.0410022166516626	3.132007752514949	0.962119907292141	0.061844701616598434	0.183962489030349	0.7662353917646829	-2.6603304646437245	2.9612555296330294
0.021764312291970206	0.11892998850881158	1.0403863888113176	3.0721542205475645	0.9501810415555825	0.03383803611153148	0.16824444241896203	0.3137789990879594	-1.6691880611573375	3.7904472156989293
0.021706244292439242	0.11554130501222117	1.041807600373077	3.111811789453829	0.9741338909714564	0.07717018409321268	0.08053179744781808	0.5611495459706043	-3.048451103104531	2.9528519217425258
0.021777264174747717	0.12695120195573154	1.0405984093371434	3.0568848556134145	0.93732573080702	0.028278763736635053	0.011431940037574445	0.5426170999010291	-2.408310584876949	3.7595158363678296
0.02098777851706994	0.12483125872398945	1.0398108079783044	3.09316723364212	0.9636592732912324	0.04185157126853811	0.20044407676170725	0.8589221744718866	-4.389863293560902	3.620763291872124
0.02188808807166977	0.11664891262180255	1.0387171316411874	3.129248214693822	0.9749214369924237	0.06791794970147874	0.16939275249425098	0.969993482810899	-5.215637479580854	3.6480980004926447
0.021529356283167902	0.12568297346255058	1.0406563688791313	3.10457216886936	0.936325690627337	0.040725926665150965	0.214795271013621	0.37774253232547683	-4.779331719397964	4.6798703327935
