# omega_b	omega_cdm	100*theta_s	ln10^{10}A_s	n_s	tau_reio	r	m_ncdm_interacting	log10_G_eff_ur	deg_ncdm_interacting
0.021964265090106995	0.11919978052124758	1.0409113791734521	3.1320955389975706	0.9667587595994995	0.06747499358956602	0.005646934523598629	0.3228706169158897	-2.8005211133796055	4.638699309859935
0.0226934497971358	0.11770051194717279	1.0406825410441218	3.1430131590994503	0.9663783513061927	0.06620751243591969	0.25633657005850774	0.7646724761681924	-1.8541982131293104	3.847304754229806
0.02193047518624234	0.11849166588866737	1.040884774663903	3.1283897582639244	0.9538428824810518	0.053085364149981	0.10523050350911045	0.44195727688565145	-4.054336222156655	3.9572053809632557
0.02180083054031412	0.11776277858244488	1.0390937980797204	3.030425769897359	0.9532911609473466	0.02196788303155943	0.15669650122100698	0.13864800827442275	-3.5963100544333058	2.6031271698624057
0.021955054889991322	0.11926263990305981	1.0415015298109553	3.1879188640104825	0.9698491112484693	0.0893744312194096	0.08671206489414084	0.1728141709506199	-3.4955506430451355	3.752770323099795
0.022312425699232294	0.12217849322180234	1.0386985680809595	3.1433768189604216	0.9631713457779647	0.07168525304394138	0.08231281640383645	0.7814226021321333	-3.205173071031861	3.945337094673006
0.022087377603703266	0.11588780648404733	1.0404408610260985	3.0412757251815914	0.9560982743377512	0.041718737022080295	0.20612628865183394	0.21955428511956115	-4.306773208983504	3.1726793837251837
0.021357438193251987	0.12232531510069153	1.0405173551856373	3.084683811682021	0.963275663232865	0.042152640447368425	0.18486917967192878	0.68449203500171	-4.1339053546126525	3.501855338552032
0.022433003299664887	0.11606782100533385	1.0393856855252215	3.156355746579591	0.966202059802122	0.0841652468945547	0.1674917225827449	0.3875317705368445	-3.72762245952245	3.0551779045298417
0.022158656178978234	0.12043502376658438	1.0388631084329722	3.115249255758598	0.9628114005588377	0.06668898256679001	0.23169085140034174	0.4134810906492701	-3.465381944634067	4.527312443330706
0.021680727254863127	0.11792740691027115	1.0391541688320245	3.1207051182534107	0.9833931227271866	0.06802491049510961	0.14494419177038617	0.5320769577011434	-2.8417792403000934	4.670253686165881
0.02158203593931025	0.12421342287690508	1.0396630376954596	3.1947321943995712	0.9658039301425614	0.09504141483035217	0.1879395096993232	0.44261824659129245	-2.4689633378540488	2.4724165105371436
0.021796990699026086	0.12293157571967238	1.039503651257586	3.068868626919463	0.9686864284677318	0.04089522498660203	0.02507693294724947	0.147805928631369	-2.4060319277555893	3.572589525069573
0.022145668737799492	0.12005855898999314	1.0405800756303611	3.1151065636372484	0.9715458118181252	0.051140036394931816	0.005802065707602194	0.10078823529882747	-2.660541492533669	4.964852543889711
0.022177550800926215	0.12353464616324004	1.0404456568007208	3.141478093561427	0.9535442579926015	0.0743707091588503	0.10443681147801837	0.7334804831649291	-3.99327289048341	2.7426678615451876
0.021950489050522194	0.11999830275449405	1.039132728203225	3.2074670260917344	0.9610970699784748	0.09782133792899315	0.2679107729694311	0.8660374897871577	-4.190467792970908	3.3048716694898754
0.021415668600944095	0.12411454567539178	1.0392869624513108	3.1588116335358563	0.9541237128674482	0.06537676926568549	0.21648746407607183	0.33522078661652954	-3.848433862165728	4.580724896083703
0.022681446092124215	0.11621161730157176	1.0404598994297325	3.1093679314698894	0.95229977589126	0.053832437746604636	0.08053827570565161	0.576489871057572	-3.5842591586506685	4.602174273219626
0.022489635078640064	0.11807715559497753	1.039514716678409	3.1163124495193375	0.9655181168823405	0.07064454674568374	0.2034769737502555	0.15449811417906245	-3.985763272223098	3.1758070195222707
0.0213131161111645	0.12363743702084912	1.0400524108143085	3.113299850035583	0.9594899422208828	0.04712754296798034	0.18668797592466843	0.2666291342903206	-3.2036060470538485	2.3767371150113545
0.02166026751312458	0.1182240768742171	1.0399433783313317	3.155854535245905	0.9623825502896973	0.09688457990248941	0.1351849740191686	0.7063876492986338	-1.8148454530050486	4.484342526864921
