# omega_b	omega_cdm	100*theta_s	ln10^{10}A_s	n_s	tau_reio	r	m_ncdm_interacting	log10_G_eff_ur	deg_ncdm_interacting
0.021675871988266492	0.12612033214722815	1.0386339937103954	3.1025360243261004	0.9494503698356925	0.047855322780144344	0.174545663178885	0.26433130078582245	-3.488036982261286	3.0062925116145753
0.022178224961348244	0.11827201339197549	1.0399780523314608	3.1434027134701537	0.9807273749769825	0.08277277030819785	0.14250636814137893	0.509599034828426	-1.3827926897035496	3.5053554154978603
0.022451381122628754	0.12099668166623116	1.0408398481889753	3.0760556333964586	0.9484810577740519	0.03929459274331082	0.1447601346600317	0.29219254967356917	-3.1432473630426823	4.278859749095821
0.022354810848607673	0.11658337052258776	1.0411673272348088	3.087468999235125	0.9598269650389328	0.04832741414068186	0.02302822817774386	0.04780280371080958	-1.3373210900053865	2.9432002691906325
0.022388388911073913	0.11253931026723947	1.0410988612787349	3.127663202114052	0.9786385957740411	0.09090754464099118	0.17893911388177666	0.507047040035801	-2.941108803409379	4.2533560294227994
0.0223553622753063	0.11332724843250794	1.0398595522978413	3.1306159628503063	0.9626443699620658	0.08465112439809558	0.17839779090418015	0.29448591063839313	-2.558548914993165	4.1288148303416286
0.022339006515796393	0.12209567363671463	1.039951915821121	3.1571171249939165	0.9491926160966915	0.07717849401927245	0.15225976642456626	0.41605882516651815	-3.7005804746952973	3.9482060083494224
0.02206287399951421	0.1159931118743948	1.0415081654240093	3.053492897381646	0.9805451087870302	0.03622220533250593	0.13959366819500296	0.23903044999881906	-1.557533495251843	4.9659224937079
0.021609295489557957	0.12428847391289441	1.0409591126747086	3.0711101463300534	0.9511993516240879	0.023143129728144654	0.009749305329858488	0.42340362476337984	-2.0296401996929014	3.13521455261675
0.021876998352245682	0.12062292127861769	1.0400764053679685	3.1267100448595397	0.9484739942590973	0.0783145138598953	0.2393798579259986	0.27793220245351946	-2.600357493117509	4.379256820212657
0.021999301890599093	0.11328390172474895	1.039241130558767	3.068726098051659	0.9738421086536821	0.059514372892052914	0.12626233687231764	0.6629657561188579	-2.822575656997183	2.915177719093384
0.022275396177069955	0.11704802770764508	1.0416313737225906	3.105762965144772	0.9599754346531758	0.055922580929365064	0.25736346359216755	0.4185033632789419	-4.050393193369758	4.679309869650423
0.022131488039112055	0.12230495515909473	1.0407179176587715	3.1284173213945583	0.9642951048531238	0.07675922093836113	0.13501673943957127	0.7847433969475317	-4.9967046373770065	3.676246275802657
0.021616608475121042	0.12318975749496318	1.0405404686058404	3.1461653141711396	0.9445142323678507	0.06324417066524476	0.06887482228833665	0.2735646403887191	-1.3327316416718407	3.614945871271317
0.021990594284136772	0.11508261113612113	1.0404239985758186	3.0928969919997353	0.9877313886790999	0.05390190909934349	0.28423036956426334	0.044467571057492494	-2.2246715392588507	3.688426251073336
0.022458988328355224	0.12048131421542962	1.0392080792907583	3.0557087192456835	0.9641745663003743	0.0432754672366749	0.19052248475058084	0.7624843122273134	-5.114549292702132	4.798982852313106
0.021346718556539832	0.12178899624254545	1.0387647674447016	3.118829282899338	0.9595673154271026	0.05117184408005724	0.1432547256440325	0.36060617952757695	-5.326376055215165	2.7259251150714237
0.022491425823283267	0.1129658759446184	1.038973482206412	3.091956389753971	0.9777761619100438	0.049500277779578425	0.10961717240735042	0.17097774098470725	-2.906903081358866	3.1287594476030045
0.02160680218412239	0.11655323116069362	1.038321120594533	3.0816254867051143	0.9741904160120797	0.053372012131287984	0.23280785546456617	0.631960941643607	-2.4410703329379633	4.16510151577344
0.02217945340415365	0.12428292956155067	1.039078873375695	3.0860621857961976	0.9515913409679376	0.04320644560664261	0.1184383139999781	0.5812982018865223	-2.4902957977305147	3.7888990464556427
0.02182303100321554	0.11868484394522529	1.0397160090114026	3.120318904519586	0.9424505522833997	0.0627334883187809	0.1033659000857681	0.2762152695383373	-2.9377400267039357	4.413243792550885
