# omega_b	omega_cdm	100*theta_s	ln10^{10}A_s	n_s	tau_reio	r	m_ncdm_interacting	log10_G_eff_ur	deg_ncdm_interacting
0.021763810788050696	0.12656913653914967	1.0389169269831193	3.1124474779019744	0.9646085426810272	0.053630469587256174	0.04785975249356314	0.7921202922681305	-3.3063903800546015	2.5762923713549304
0.022057030947109917	0.12290763227138718	1.0414338214242262	3.139942641066789	0.9650827591445965	0.06380457605804293	0.18281599204217963	0.3056746685617251	-4.17263844184467	3.9527103159773755
0.02233779919571083	0.11146217293186271	1.0406946929166652	3.0866111957256126	0.9770425887518664	0.04983898668750264	0.028527743742613493	0.5496171560011973	-2.1206635815717716	2.6360475584691008
0.021348958509695332	0.128133914074381	1.038633736943054	3.1225374614576453	0.9400187641602064	0.0705568162546817	0.15641648743590644	0.4088312320310828	-2.44753997835719	4.413856453786826
0.02233283190912886	0.11655363052332475	1.0399967171758693	3.127209996188208	0.9832041364587429	0.05894116341883392	0.012142562872685364	0.5898000655851405	-2.018003367432986	4.098006813349182
0.022108532714578476	0.12429193224974486	1.0397173613108108	3.082749741163972	0.9587010675009848	0.030780293813286633	0.21550324176385696	0.9905915196290784	-3.4365757418418816	4.20188687924207
0.0221495771232791	0.11579865311249314	1.041829223333916	3.077867945909424	0.9723266216664113	0.04193191333489237	0.23837444956750825	0.577905119788255	-4.20089586290536	2.5121316359661354
0.02254156210518709	0.1144296482807501	1.03921886117481	3.1022303894907184	0.9665973653953501	0.0740432930278569	0.2958941696805776	0.4148086412740961	-3.8254205419167064	3.7775279014130887
0.021672059895897114	0.12789995822027467	1.040218049855899	3.0435863298756884	0.9370081558741493	0.017140459705752294	0.17197447872513832	0.8827683968492129	-5.05298431118773	2.8308187993060585
0.02164648889663842	0.12426037312705536	1.0412855248659694	3.0516600116572525	0.9516688429235146	0.028693596694093083	0.19550508814937573	0.009061034569667448	-4.316567438514389	3.9543023164097737
0.02172048218269335	0.12067418338457285	1.0403715163755605	3.0407281180913897	0.9542675695834242	0.019909426802064006	0.16730507399430117	0.7982378475943328	-2.5293358526139595	3.7393915904915467
0.02195335993966743	0.11910488688870854	1.0411246652084838	3.138125226090238	0.9727317711853127	0.08239909719847156	0.25637195303109106	0.5200401971177332	-2.3548920776706916	4.832209079845607
0.022430114585283215	0.11455682999518696	1.039203618857146	3.1371505393674366	0.9632333977915455	0.08470138438085775	0.21936025785509003	0.38528624467736855	-4.746633574022139	4.112390200655841
0.02216119152156978	0.12199298241616634	1.0402378297045902	3.069929453125628	0.9619032815337885	0.04251149599865857	0.022047375204537867	0.0795879068413447	-2.896356378462604	4.419781637204057
0.02209278738192213	0.1258760461517361	1.0387954886586923	3.1234644780700513	0.9509053550651841	0.05094687785469997	0.05009172908080824	0.24158759830127957	-3.2881507722661394	4.816536178523835
0.02278783463860523	0.11336208161725139	1.0398964530026962	3.0959932730313233	0.9790708369206476	0.0430748029551469	0.15323753091085845	0.5272228019523738	-3.6711108956537855	2.743737821929698
0.022169546690870193	0.12588340295150005	1.0403084295002754	3.1095285386774205	0.960459470976673	0.05429142688381605	0.12772136716120946	0.9025498866304407	-3.3096884196156813	4.44065941273041
0.02182901769665376	0.11795366280440929	1.041429195832137	3.0264964829375827	0.9655476277834177	0.02974322343375236	0.2720002514867603	0.5791027579443094	-3.5852405424127674	3.4067645977887198
0.022819487042229296	0.11848078603540518	1.03929860144881	3.113709640030553	0.9745928613498107	0.06998455148610479	0.1375817605036457	0.8438314501497817	-3.5033902469821343	3.234106619352
0.02143933829856694	0.1192488864307196	1.0409631127913488	3.098007820555529	0.9743244998112734	0.07011906579765514	0.13281043926605918	0.33570653997168687	-1.8960385185102357	4.108972239402738
0.02146837208595967	0.11869500849283002	1.0394028766146022	3.1482929701848645	0.9564863592904062	0.09550764401471576	0.11324571677099121	0.46488675898615495	-3.342899644440105	3.993252074962797
0.022600933942128858	0.12029889083113461	1.0418835381146265	3.1335708607533386	0.9673198803757508	0.06694888371119252	0.22339451807169053	0.6762628291454895	-4.324903535116674	2.381350026535342
0.022382701991659867	0.11718217433324489	1.0401517298711291	3.094530686951191	0.9798730356548755	0.07351235392756071	0.160690749275391	0.17265987374275815	-3.090697147475724	3.966899474034717
0.022091250204637584	0.1177233933986486	1.0399433944615006	3.043794548398369	0.9686375431760752	0.02254679995501334	0.24919116907990863	0.5683977671310648	-4.816817093156819	3.583198644079626
0.021984283425893075	0.11888301015753738	1.0407400724945448	3.112349332149179	0.9654689340484299	0.053851537034234565	0.21413419122724292	0.41908648591871894	-3.7392752769004294	3.6655402877991516
0.022721890296778752	0.1151575858712732	1.0412248409905458	3.0714735959399344	0.9760536766271264	0.03796929229890186	0.25478097954880535	0.19220186098658598	-1.5216229486393464	4.4004518869267155
0.021645641871705496	0.12804734690835626	1.0391002796568993	3.071404738220691	0.9537925406882141	0.03555779658600478	0.14553864164506622	0.6500700837974661	-3.8950466323399184	3.973919022854324
0.02284473200164568	0.11347216294674543	1.039865376211812	3.160697785267854	0.9728507328678104	0.0872002050823681	0.28633025790116085	0.5187689546677958	-3.9582919055386543	3.3119802216823135
0.022922268283398464	0.1129069061958061	1.0394598337742562	3.0486985296445157	0.9780908211571352	0.030833748678408428	0.20679786539747244	0.7175188240932698	-4.054534712042018	3.683139348047514
0.02144513188793876	0.12660479379181255	1.038922133970851	3.029528415366487	0.955121860932223	0.01902976378217172	0.08968938076699332	0.49961963642736257	-3.963725936417054	3.4649748610791002
0.022483551266110596	0.11710969994269005	1.041441069399529	3.1547050817928346	0.9649477640099327	0.08731855913390761	0.09814985472803048	0.21678883865252763	-1.2003637233077642	3.5548176227886787
0.021720099210227016	0.12171938110522511	1.0407532563295214	3.049431132387816	0.9649937718617828	0.027747646953167927	0.18655235999047598	0.6057261084862928	-4.702232298226506	2.548799703093654
0.021338219123988103	0.11719359254319749	1.0410255374659723	3.068672634042073	0.9797929433814349	0.056116877972718394	0.19730934190048988	0.392468531537128	-3.346046101340554	3.2936721864237697
0.02242438129835546	0.11974312331241821	1.0390854247410934	3.0316181028374674	0.9672435233777787	0.01781630953569764	0.1266564389161162	0.8151301119651152	-2.67306162909658	3.872843898936746
0.02201778831445579	0.12069349309619748	1.0390805748712948	3.0414443469514842	0.9621200727405412	0.02731408624939103	0.1855775122645793	0.36342940025813203	-4.425279521647701	3.242478245727938
