# omega_b	omega_cdm	100*theta_s	ln10^{10}A_s	n_s	tau_reio	r	m_ncdm_interacting	log10_G_eff_ur	deg_ncdm_interacting
0.021627579506921176	0.12549656259003125	1.0397824734320877	3.149168710641745	0.9600184281764804	0.0815566506283654	0.2856705286822758	0.6237847591027454	-3.302379316077903	4.739314358254474
0.022300744757872693	0.11561564599707612	1.0398498596861554	3.1143536295888126	0.9670644780500872	0.06466077835784172	0.16790568062433867	0.8692871632626575	-5.3281488481574035	4.521294748808149
0.021946037382939567	0.1243772799109408	1.041213390563026	3.156194814997347	0.9590249415266087	0.0815346640599869	0.09722726300408147	0.2646939586918002	-3.305242445754432	2.8559423628377365
0.02128808805730777	0.1179524431748202	1.039746227928677	3.0673236374941792	0.9611700001280011	0.04943148647672472	0.09047475724048706	0.17507464716415727	-4.637244151670233	2.579223383787112
0.02271875533668127	0.11890788110747247	1.0397574051620642	3.0837929214467636	0.9823314693128496	0.04790825539133078	0.12672737742140155	0.15968633078301075	-1.9406540601230393	4.2776789256129435
0.022359407402767567	0.11954602353987122	1.0388673324981228	3.1081662315807064	0.9410250176300389	0.05712039892055325	0.25467973741308614	0.49853460635762464	-3.6945731630490792	3.5442397079163936
0.02176990580876108	0.12165200888780225	1.0405451008999222	3.0341656848356666	0.9518793755315162	0.027378618161319066	0.2423587330399788	0.7522415242237193	-4.140346940280289	3.2813543982264055
0.02131719879622275	0.12851163692455253	1.0402560147040258	3.156688227944432	0.9417344276968421	0.06954187918667686	0.02133384259389212	0.4006882644015246	-1.7015925251760113	3.677802949738613
0.021966459823626005	0.11934589641769142	1.0403106609876744	3.148891748582338	0.9415075171306527	0.07491476666025927	0.17686724604774562	0.40190404491693876	-1.3245733027593027	3.1768767750124276
0.022494391056524184	0.11905297071377051	1.040350490435617	3.1889141736194904	0.9803847934068155	0.09698989071094807	0.08394040981458277	0.9128729661505266	-4.666067104644947	3.743495895360542
0.02144554689702539	0.12619722155806873	1.0397810093918987	3.086774525523489	0.9584121366652083	0.0520977120601997	0.1288195458647649	0.5513435089975077	-2.503329332753694	4.747249188670313
0.02151587601882686	0.11831859079336146	1.0386782168936326	3.0638371120178136	0.9741603055157211	0.05122092184159189	0.15824894592643404	0.5397776864076449	-4.795687045621503	2.6123201564445657
0.022367490344925033	0.12216498330165827	1.0392188571482794	3.124862714768359	0.9486815035955878	0.07678732009179295	0.09214046136448932	0.6226394219130365	-4.250941341266259	4.452184372104977
0.022475592427892592	0.11959377033656692	1.0384341964178627	3.0928049789649203	0.9661096445118996	0.05669065771393726	0.08174460070403108	0.5738252972010942	-3.4017696571510423	3.206139293172571
0.021615508751861946	0.12211994526591925	1.0389408090395207	3.1558485017287627	0.960987520233129	0.0791267823100515	0.26983190584873956	0.10470252020620269	-4.2702039959985525	3.681821129799823
0.021722957731722302	0.1243129028006391	1.0407438968074196	3.125897261218033	0.9359800808349964	0.05462331572070962	0.14948921065504153	0.3174431947723262	-3.6437426961186006	2.2126139632573514
0.02193544325960147	0.11396261593073873	1.0405367972525486	3.0892771081521526	0.9651883080021794	0.062225324148010686	0.2002189763325164	0.3008510338260138	-1.6681655692935569	2.4068939460697143
0.02229549116236333	0.11297865691916872	1.040289209048567	3.02672869771498	0.9790931500534744	0.03596268519072011	0.2710381394135599	0.25273138481166524	-1.512806488043278	4.386935545013071
0.021074419321231257	0.12727810677905277	1.039820474515184	3.062352775731616	0.9360215322991479	0.032193671723384165	0.26643193936378695	0.289503369536108	-3.425481429431256	4.840455235862913
