# omega_b	omega_cdm	100*theta_s	ln10^{10}A_s	n_s	tau_reio	r	m_ncdm_interacting	log10_G_eff_ur	deg_ncdm_interacting
0.022146844065912066	0.12101082063787803	1.038612319854584	3.0534225772139543	0.9400130641383191	0.03343556807513266	0.1664903686178823	0.21356590106780599	-2.4065774067078625	4.0400692491010854
0.021333821261188192	0.12046931710416113	1.039103084819569	3.1056213763267917	0.9538008725608705	0.06449411321200124	0.1565684441609933	0.615986631036341	-4.318431194916407	4.179078829870358
0.021964132962651983	0.12076101354139634	1.0387790064982731	3.095677508765071	0.9735287034095523	0.061279931961871946	0.04853055052663688	0.9627035865824884	-3.751386166995781	4.428460985988602
0.02236637586222391	0.12043053379365086	1.0393132809810306	3.0637026348497147	0.948321930552835	0.038887304303402814	0.17454772334045998	0.9577332515174635	-4.215631505258371	2.537998780008885
0.02226882332496568	0.12279758217016416	1.0394514784055675	3.131686200811747	0.9665105703211216	0.07838704189842889	0.06116001657468641	0.5454841706804312	-2.0541946714685375	2.603582547760804
0.02155793134490529	0.11922639185320787	1.0402753155951363	3.1142897817835404	0.9486881677669604	0.049024200446227156	0.16373200837340643	0.8082724429859759	-3.5659588768382005	3.0972281212412494
0.022182654875866757	0.11808457005527727	1.040457859086079	3.138456538216767	0.9659302745893358	0.057524510820119584	0.1664241218485313	0.9316982713259245	-5.075178872905364	3.5369099527424424
0.021761060743486944	0.12098051710867305	1.041161892320252	3.1454263676530845	0.9707094229271326	0.06441873604859462	0.19837066687050264	0.6637118087186501	-4.767070383355742	3.2350013777238877
0.02273496075983959	0.11329161715093339	1.0400683240514728	3.0631077117958623	0.9911036833096429	0.04415054767318145	0.06489993718117677	0.3776982748743237	-2.7710755840412675	2.870774423482745
0.022230912319984298	0.11846455497005176	1.0400919849241401	3.108939964496335	0.9850577864283666	0.06429333925390845	0.18701237452467184	0.8873531913033963	-3.040121331773964	4.475613798571734
0.021915494383377324	0.12107349024288938	1.0390462300002454	3.083940885809937	0.9357036332575248	0.04855342362996888	0.09011672537454496	0.26714504834174513	-3.699464241589804	2.6532588928945207
0.021641338541362663	0.1246464834011	1.0395926185246989	3.1562022956671285	0.968836884079773	0.0897812486516264	0.1495204055064364	0.5040318891006579	-2.826676700193018	3.218478162353155
0.02200235701960285	0.12008380548537316	1.0397050714882339	3.1571298434223167	0.9536229428258899	0.08704968820050352	0.27224615525373785	0.29015261563816364	-2.2438283000543136	2.1464980658799817
0.022964955166590303	0.11445696966324169	1.0400899496249958	3.0950540327271288	0.9650668749855469	0.053873243190053294	0.04136771589108616	0.094568630660127	-2.193678394471597	3.3008490298169897
0.021496599307874904	0.12443323930406866	1.0392654784230888	3.1373558157521733	0.9620793526591787	0.06061559636117857	0.05813920511924858	0.6542630901930859	-4.168713098214708	3.8613496481278333
0.02181640072503341	0.1185071278956956	1.0406269558014956	3.0004558204304956	0.9744009447520233	0.01109199314507462	0.13649973599334592	0.29999927387081804	-4.788674083634657	2.826138168815322
0.021127852941861505	0.12367347881677179	1.039959077011811	3.0365609850091335	0.9455162640219958	0.031520670866613885	0.09546891230291374	0.6526330848947997	-1.802117524758564	4.053282559603612
0.02223334719091404	0.11483858202173139	1.0404043046484932	3.1038165251888916	0.9795364911626594	0.04880298408373851	0.025706827957206232	0.8794754666303185	-4.006505285381564	3.6853205968519656
0.021136771280056303	0.12751737060928503	1.0407940256285553	3.0686264568489205	0.9452693553184053	0.02888644136076323	0.11760881538906093	0.5777561129487756	-3.0812127126851228	4.529953016549499
0.02157183211217831	0.12416061485127987	1.0390897709518025	3.0827819741434377	0.9430246559547152	0.04383716100156247	0.13194505935284867	0.43174689120825327	-4.527408666782519	4.650335780501596
0.02203205423995869	0.12202179927331708	1.0384499796677762	3.0267715830895074	0.9458605483678864	0.017410626405156386	0.04350547979809068	0.17102112082146342	-4.494110623367728	3.6636155448274494
0.022528940403552973	0.11597937376894764	1.0381396022301306	3.1220862455884597	0.9654993765060843	0.06620297954479085	0.20839292985633667	0.8223466405976378	-2.813969733649464	3.937091919278372
0.021150613156733576	0.1284668220969463	1.0398195444114258	3.10682936653247	0.9476352875500277	0.04319691358719423	0.13059981539200655	0.5306492785305563	-1.9032581652249136	4.833872371107282
0.021417662677644667	0.1263942677808982	1.0402172309942939	3.1471636209649967	0.9434205479582639	0.07860420480627582	0.2322178215220957	0.27379370587457025	-2.494055062378936	2.101605086459792
