# omega_b	omega_cdm	100*theta_s	ln10^{10}A_s	n_s	tau_reio	r	m_ncdm_interacting	log10_G_eff_ur	deg_ncdm_interacting
0.02143753773489143	0.11824513908445024	1.0400529187765304	3.0336272915870257	0.9655928995243185	0.025811649813085903	0.17113256827343193	0.21089327408077108	-5.10306084911493	3.9049849962078076
0.021915287377664742	0.12424761794773359	1.039154886221993	3.1377207998224526	0.9740239297530003	0.07148465974413895	0.1857304810408374	0.39667908969419674	-4.971515309857848	2.820797456673055
0.021665819806453816	0.11771017156349423	1.0392601365286185	3.12234456875683	0.9540346284400424	0.06077823407080862	0.2570921292332723	0.519539572897583	-4.408799165256208	2.474788403570898
0.021203468211785873	0.12812062087429388	1.0401422190146736	3.0296954029095016	0.9515478259943474	0.018260514739831195	0.24350893577205907	0.39430081244938775	-4.202210248008923	3.477224892865592
0.02205391668750244	0.12284505046554646	1.0381627584802655	3.1328814734613237	0.9566695446916914	0.07575378728290391	0.2802750726808074	0.72375410702029	-3.676694751931035	3.517518220001397
0.022549162714448272	0.11269756098747598	1.0406036022713285	3.1347834701383723	0.9808930265127525	0.09236672854462377	0.24042381079243938	0.6521216732189922	-2.2137536124823836	4.464405795135381
0.022011305142379863	0.11501357747412519	1.0385530795902256	3.0793463779167505	0.9856259647867002	0.061236373417271665	0.2143530402872613	0.7453156780949401	-3.0598524409465253	3.556808536366218
0.021603361897165434	0.117909174953314	1.0411945820915656	3.119738655012831	0.954438602925355	0.06433032436204622	0.14364682203264897	0.1849246271655916	-1.2360815071841111	3.309597302878515
0.02256600145242982	0.11364454629583297	1.04197610851075	3.1191225352185024	0.9672144515039441	0.05957971691616059	0.23090877356970407	0.4982560170762171	-3.8509373754169314	3.988749375325675
0.02156204597309543	0.12519031432730768	1.0383332078548584	3.151152467583047	0.9393164197496897	0.07283972758090121	0.27080729115642926	0.25193057817296505	-3.688268163764833	2.6506175592971735
0.02209707476336432	0.11205692873702405	1.0395542704386986	3.1521115552790193	0.9722440914295762	0.08468013961504396	0.21525213605816307	0.8288095144041925	-3.1358040991052247	3.2547592714833233
0.022343013685498406	0.11449022910313143	1.0403390319373484	3.1659707905780263	0.9847135771802193	0.0947818912909396	0.0825502868636419	0.8654485548794242	-3.668274211530083	3.2247911657133366
0.02196353929074357	0.1247718716544452	1.0395428654370795	3.072268515696235	0.9618752222088656	0.02641412085652453	0.19583814309968592	0.9314871296806462	-2.60854020505311	3.3417628282515417
0.021391102341548514	0.1282098689555869	1.0388007420079899	3.0420725219986973	0.944351660231053	0.019100201054434884	0.19557294392678048	0.8005288187769601	-3.2055451774752477	3.924036243275702
0.021868301720347264	0.12400681821524132	1.0403564102028486	3.134582490728443	0.9671675761905155	0.07602063955699825	0.03552008693223441	0.8514347809657132	-5.1229892866342155	3.2157461728366123
0.02205468806408843	0.11290439962987502	1.0400374059023398	3.0645394543825524	0.9589887084396795	0.05215592717311345	0.17696598371276565	0.7579536959024484	-2.3648898762678527	3.816458642578685
0.021577741328571636	0.12471424563525793	1.0406549557700362	3.166021611478951	0.9666035812888502	0.07129872612169574	0.1787210175316185	0.17858182860763783	-3.659064114743375	2.7665991028076276
0.02160786731356708	0.12053926006402921	1.0415667264927937	3.14793222400467	0.9541082666640095	0.07254694779340631	0.12982939965426965	0.1507853124243042	-2.7013274304218244	3.8251123672051506
0.0220475397816132	0.12142592072959635	1.0393733440095898	3.1609995963034083	0.9419717348522488	0.08063258933556279	0.24063608576561007	0.6215265669671368	-4.653608604733132	2.3899332758207943
0.022003906518644315	0.12529939927747336	1.0390071118391964	3.0733131753534675	0.9452879939243823	0.0472807919590732	0.25831868588921286	0.07089000000138296	-3.084303726143895	3.564814884145714
0.02130851856497676	0.12690607902464815	1.039482666479297	3.1268039670951477	0.9427258228926634	0.04770347893701931	0.03267206018950955	0.17705410406630978	-2.7282224222733373	4.1023356295872855
0.02111988595804787	0.12863960220195345	1.040264167882358	3.0416165173414833	0.9418210556150847	0.025318749251940803	0.2439929332453571	0.6855124895759119	-2.9004066739469527	3.6653837633020734
0.022069226517776146	0.11769677990953067	1.039305179946864	3.0682505065158283	0.9818879007952177	0.04260068473254364	0.1219061640233427	0.3202204001862521	-1.5737270791861466	2.776951490975267
0.021723579782531897	0.11827230162499276	1.0389573961516865	3.0397993629120315	0.97524739446101	0.03025350911381384	0.11723565236344709	0.1938648203553276	-2.789545261327119	3.4248767448653177
0.02211777383334323	0.11308407789455624	1.0394688157437444	3.156831247218489	0.9728571743026109	0.0825152054149774	0.06656834903919909	0.3330330919920297	-2.1149714307918024	2.751650006185894
0.022167550813317352	0.1154944532856926	1.0392225255454626	3.0996917444778385	0.9845720523545767	0.06354201969163972	0.19160461575345186	0.21303485363255492	-4.4905592564629	4.739695775373487
0.021849110888576252	0.1252053787855331	1.0401712966151264	3.1369316158100595	0.9409773906607016	0.0665789043002884	0.2138665908319696	0.17143023889999792	-1.8339133008271655	3.0914681155910615
0.02202781606406604	0.12273296383325887	1.0408600098111795	3.0780746671837877	0.9706490492528609	0.05363881306653083	0.1964091300115673	0.7435681806224607	-3.6895636694259806	2.385772401040031
0.02190531516965241	0.12074449746788975	1.0403288545001808	3.173537673549922	0.9593849268166078	0.08789051140625674	0.07733530466014504	0.8233441054684127	-4.871746657919253	3.1004454410495375
0.02133458892849533	0.124465742729288	1.0399450992126178	3.1083771051600384	0.9699475553925855	0.05426699087295612	0.2442029231913933	0.17660119999435303	-4.785498713960051	3.510851073178204
0.021559803753563308	0.12384786396050125	1.0401679296500848	3.0895567220399083	0.9711175980290164	0.04407871110769343	0.16174167788655644	0.5468378463854608	-2.3634856340564916	4.525315304871224
0.022097199132096026	0.114215566740239	1.040863198470473	3.1272021993035444	0.9655619850047569	0.06590968288647557	0.1109704905752312	0.2587195314801668	-2.0656312129502488	2.6625684914948238
0.021850860457595395	0.12577954462420154	1.039682545004251	3.0951900663574334	0.960627270421826	0.06536211500621	0.18832911411795922	0.558449236963881	-3.1783031416474823	3.459323877126424
0.02165391993029754	0.12097739905605707	1.038475328486129	3.0797960277296204	0.9679008182666651	0.05019926111864518	0.2953672562305877	0.6588955976204325	-5.398528125587152	4.031133552706996
0.021856233012063884	0.1200902200917777	1.0399332765039535	3.092537848695513	0.9481544775474128	0.038110553395710456	0.23807556652943457	0.9160143460973621	-2.486962986015978	2.4185686843957286
