# omega_b	omega_cdm	100*theta_s	ln10^{10}A_s	n_s	tau_reio	r	m_ncdm_interacting	log10_G_eff_ur	deg_ncdm_interacting
0.022778112740940593	0.11242157889841686	1.039616335914524	3.0824490710028023	0.9784357810168518	0.04140093670891329	0.11688506859333557	0.466345246166721	-3.8925294097229415	4.037661643346886
0.021916616642721768	0.12811572985470537	1.0387398699227097	3.108437796782795	0.9439425819176532	0.03965150754622584	0.08448129461765642	0.5852000320846855	-2.6231430856211326	2.571758268653614
0.022568653960001083	0.11910383965329677	1.0411359082545306	3.076992691467685	0.9748056100690633	0.044779225108487045	0.209367529965774	0.6062684561384598	-2.1470718072724706	4.093305147140233
0.021571670647829833	0.11966915400717762	1.0394423189347863	3.0409317967327505	0.9538672606065159	0.02480563968520149	0.11191443476618208	0.26253269829740755	-1.3665482315790183	3.3278323906760816
0.021870692247454724	0.11919658198686948	1.0388978852005215	3.1749659474887	0.9699800874305261	0.08906016798177246	0.01606789634793318	0.7353027738547585	-3.468958766283164	3.6778777652939523
0.021217722839223956	0.11886022961541495	1.0397258057260297	3.0897865313318498	0.9757357068799761	0.06559662708899104	0.17574158080203786	0.225868114915603	-2.224247427972847	3.6616227752302204
0.021666842526776753	0.12635005865153245	1.039852664282636	3.0871478143552213	0.932200542960891	0.034610630468378784	0.09840755222993014	0.8712618043905537	-1.7150416271582163	4.48525534300196
0.022188742919405875	0.115876653571294	1.0412344418246433	3.1347869947385867	0.9604221522041823	0.06322908072565561	0.2587297605698755	0.16811065704174588	-3.234741062639364	2.630602610993926
0.021349752925851777	0.1281948133158201	1.0395323737225377	3.1223048652944505	0.9309516155093103	0.05531436806304146	0.26287488744263	0.8532456482660565	-4.105424656825814	4.033022787629328
0.021205681307490638	0.1209976335573024	1.0398237398504864	3.1605246471762687	0.9450070241449199	0.07750251219938267	0.24588290865965723	0.4808773783052997	-2.536859458490256	3.5983909179950073
0.022173727172382553	0.11730046483102598	1.0413658574645346	3.099342854882294	0.9528320424279133	0.05426339116383112	0.06786112238380623	0.2431065465945325	-2.3250261762778455	4.511232105645613
0.02162440914190354	0.12840686780929453	1.0388272308100364	3.1412767696078157	0.9418143208896934	0.06745590884084536	0.0503323101277046	0.05338366975369063	-2.455756400386204	3.7801466190485304
0.02217759133943379	0.11810679726280644	1.040615477632736	3.0462896437577887	0.9812975188933429	0.04392845567721108	0.21665070441434162	0.5060429759220259	-4.074157895716944	2.5394699561530523
0.02224073350328351	0.11861092425924441	1.0395509317215759	3.055660965941601	0.9474847256669555	0.031513882997249845	0.1909118945473474	0.5822457997131437	-5.20876282676753	2.249192266619071
0.021537027459718097	0.12987808090603273	1.040508767429873	3.0966268746926606	0.9422776994215526	0.03558759467589384	0.1502507206897585	0.4494214294148425	-3.579918713896988	2.9295737231982653
0.02224559193176926	0.11981877474812679	1.0385250116428355	3.154072045143329	0.9600354475646173	0.08683027558669493	0.11340735485444872	0.38167248106211515	-1.1781995747302028	2.4718134591825316
