1  76167.2	2.280514e+00	1.327724e-01	7.097559e-01	3.078746e+00	9.913687e-01	5.659809e-02	2.692246e-01	1.218153e-01	-1.989937e+00	3.147342e+00	1.771051e-01	2.944526e+00	1.002111e+00	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	7.626691e+01	6.769866e-01	6.714866e-01	2.731430e-01	2.098007e-09	5.354382e+00	
3  69994.1	2.277883e+00	1.337937e-01	7.106165e-01	3.059480e+00	9.902713e-01	4.689182e-02	2.128272e-01	1.817215e-01	-2.019947e+00	3.212349e+00	2.182872e-01	2.872953e+00	1.001083e+00	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	7.551241e+01	6.405618e-01	6.679863e-01	2.737655e-01	2.066149e-09	4.901845e+00	
1  66452.2	2.269101e+00	1.340497e-01	7.119194e-01	3.065503e+00	9.864295e-01	4.790381e-02	2.583624e-01	2.183594e-01	-2.122278e+00	3.242252e+00	2.525547e-01	2.865914e+00	1.002521e+00	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	7.549266e+01	6.198228e-01	6.644924e-01	2.742405e-01	2.079894e-09	5.562052e+00	
1  61950.6	2.262998e+00	1.358624e-01	7.146112e-01	3.060373e+00	9.794589e-01	4.137481e-02	2.577713e-01	2.999639e-01	-1.937855e+00	3.224329e+00	1.750895e-01	2.735141e+00	1.003765e+00	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	7.452939e+01	6.195124e-01	6.623220e-01	2.738897e-01	2.078695e-09	5.506367e+00	
1  55674	2.258150e+00	1.365035e-01	7.123977e-01	3.058254e+00	9.791229e-01	4.140253e-02	2.794372e-01	3.625209e-01	-1.830562e+00	3.182652e+00	4.795064e-01	2.911008e+00	1.002190e+00	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	7.321986e+01	5.179892e-01	6.293698e-01	2.758534e-01	2.096466e-09	6.961517e+00	
5  55344.3	2.255826e+00	1.363081e-01	7.061560e-01	3.056573e+00	9.784259e-01	4.022499e-02	1.662486e-01	2.006730e-01	-1.854496e+00	2.980695e+00	5.782207e-01	2.829846e+00	1.002707e+00	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	7.207306e+01	5.445667e-01	6.319401e-01	2.742056e-01	2.094091e-09	6.629001e+00	
3  55324.2	2.255826e+00	1.363081e-01	7.061560e-01	3.056573e+00	9.784259e-01	4.022499e-02	1.662486e-01	2.006730e-01	-1.854496e+00	2.980695e+00	5.782207e-01	2.829846e+00	1.003094e+00	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	7.207306e+01	5.445667e-01	6.319401e-01	2.742056e-01	2.094091e-09	6.629001e+00	
4  55324.4	2.255826e+00	1.363081e-01	7.061560e-01	3.056573e+00	9.784259e-01	4.022499e-02	1.662486e-01	2.006730e-01	-1.854496e+00	2.980695e+00	5.782207e-01	2.829846e+00	1.003094e+00	-1.910000e+01	2.992563e+00	7.475481e-01	-4.300138e-01	1.612944e+00	-6.011453e-01	-3.106155e+00	1.832942e-01	7.207306e+01	5.445667e-01	6.319401e-01	2.742056e-01	2.094091e-09	6.629001e+00	
1  55323.5	2.255826e+00	1.363081e-01	7.061560e-01	3.056573e+00	9.784259e-01	4.022499e-02	1.662486e-01	2.006730e-01	-1.854496e+00	2.980695e+00	5.782207e-01	2.829846e+00	1.003094e+00	-1.910000e+01	3.119346e+00	1.050643e+00	-4.220041e-01	1.587065e+00	-6.155387e-01	-3.106819e+00	1.895096e-01	7.207306e+01	5.445667e-01	6.319401e-01	2.742056e-01	2.094091e-09	6.629001e+00	
6  55323.1	2.255826e+00	1.363081e-01	7.061560e-01	3.056573e+00	9.784259e-01	4.022499e-02	1.662486e-01	2.006730e-01	-1.854496e+00	2.980695e+00	5.782207e-01	2.829846e+00	1.003094e+00	-1.910000e+01	3.165855e+00	1.390656e+00	-4.026138e-01	1.616314e+00	-6.159113e-01	-3.107458e+00	1.884552e-01	7.207306e+01	5.445667e-01	6.319401e-01	2.742056e-01	2.094091e-09	6.629001e+00	
1  53085.7	2.252072e+00	1.362190e-01	7.055640e-01	3.061817e+00	9.770641e-01	4.117534e-02	1.902756e-01	2.656739e-01	-1.922366e+00	2.986665e+00	7.078387e-01	2.675435e+00	1.004684e+00	-1.910000e+01	3.165855e+00	1.390656e+00	-4.026138e-01	1.616314e+00	-6.159113e-01	-3.107458e+00	1.884552e-01	7.132254e+01	5.090404e-01	6.137025e-01	2.740296e-01	2.127595e-09	7.435662e+00	
2  52945.3	2.251374e+00	1.351175e-01	7.051100e-01	3.060040e+00	9.776302e-01	4.171754e-02	2.482327e-01	2.115257e-01	-2.045397e+00	3.028364e+00	8.151368e-01	2.582414e+00	1.004626e+00	-1.910000e+01	3.165855e+00	1.390656e+00	-4.026138e-01	1.616314e+00	-6.159113e-01	-3.107458e+00	1.884552e-01	7.120848e+01	5.071199e-01	6.130462e-01	2.737784e-01	2.125393e-09	7.516064e+00	
7  52750.8	2.258756e+00	1.347707e-01	7.037300e-01	3.058275e+00	9.769728e-01	4.061548e-02	2.935406e-01	2.419249e-01	-2.076071e+00	3.032428e+00	8.924210e-01	2.473013e+00	1.004956e+00	-1.910000e+01	3.165855e+00	1.390656e+00	-4.026138e-01	1.616314e+00	-6.159113e-01	-3.107458e+00	1.884552e-01	7.079906e+01	4.911086e-01	6.029954e-01	2.732293e-01	2.130568e-09	7.491640e+00	
1  52751.4	2.258756e+00	1.347707e-01	7.037300e-01	3.058275e+00	9.769728e-01	4.061548e-02	2.935406e-01	2.419249e-01	-2.076071e+00	3.032428e+00	8.924210e-01	2.473013e+00	1.004956e+00	-1.910000e+01	3.044964e+00	1.635732e+00	-4.059185e-01	1.625933e+00	-6.033424e-01	-3.087819e+00	1.985686e-01	7.079906e+01	4.911086e-01	6.029954e-01	2.732293e-01	2.130568e-09	7.491640e+00	
1  52750.8	2.258756e+00	1.347707e-01	7.037300e-01	3.058275e+00	9.769728e-01	4.061548e-02	2.935406e-01	2.419249e-01	-2.076071e+00	3.032428e+00	8.924210e-01	2.473013e+00	1.004956e+00	-1.910000e+01	3.169047e+00	2.365623e+00	-4.166866e-01	1.621197e+00	-6.043174e-01	-3.122438e+00	2.154503e-01	7.079906e+01	4.911086e-01	6.029954e-01	2.732293e-01	2.130568e-09	7.491640e+00	
