4  74724.5	2.290677e+00	1.319440e-01	7.000644e-01	3.099452e+00	9.910247e-01	7.048201e-02	9.255510e-02	6.536978e-02	-1.986412e+00	2.861737e+00	1.288244e-01	2.813641e+00	9.994793e-01	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	7.406079e+01	7.187741e-01	6.682501e-01	2.706165e-01	2.152468e-09	6.854003e+00	
4  68311.7	2.272204e+00	1.335166e-01	7.024414e-01	3.089115e+00	9.835047e-01	7.011630e-02	1.165261e-02	1.278424e-01	-1.754799e+00	2.964978e+00	2.121207e-01	2.773676e+00	9.932850e-01	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	7.363652e+01	6.661835e-01	6.602136e-01	2.715391e-01	2.122388e-09	7.504745e+00	
3  66263.8	2.259597e+00	1.349734e-01	7.046053e-01	3.090915e+00	9.780911e-01	6.850433e-02	5.306743e-02	4.642555e-02	-1.824195e+00	2.936954e+00	2.956274e-01	2.792771e+00	9.938772e-01	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	7.363950e+01	6.757224e-01	6.600482e-01	2.719011e-01	2.126936e-09	7.641084e+00	
2  61593.1	2.260769e+00	1.345943e-01	7.078786e-01	3.104333e+00	9.786182e-01	7.522563e-02	7.771414e-02	3.437716e-02	-1.747266e+00	2.906085e+00	3.685948e-01	2.646804e+00	9.942709e-01	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	7.303224e+01	6.693190e-01	6.628151e-01	2.713425e-01	2.167431e-09	9.014432e+00	
1  61585.9	2.260769e+00	1.345943e-01	7.078786e-01	3.104333e+00	9.786182e-01	7.522563e-02	7.771414e-02	3.437716e-02	-1.747266e+00	2.906085e+00	3.685948e-01	2.646804e+00	9.942709e-01	-1.910066e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	7.303224e+01	6.693190e-01	6.628151e-01	2.713425e-01	2.167431e-09	9.014432e+00	
2  61584.6	2.260769e+00	1.345943e-01	7.078786e-01	3.104333e+00	9.786182e-01	7.522563e-02	7.771414e-02	3.437716e-02	-1.747266e+00	2.906085e+00	3.685948e-01	2.646804e+00	9.942709e-01	-1.910066e+01	3.189887e+00	2.780638e+00	-4.126845e-01	1.624047e+00	-5.959736e-01	-3.078307e+00	2.174317e-01	7.303224e+01	6.693190e-01	6.628151e-01	2.713425e-01	2.167431e-09	9.014432e+00	
2  61585	2.260769e+00	1.345943e-01	7.078786e-01	3.104333e+00	9.786182e-01	7.522563e-02	7.771414e-02	3.437716e-02	-1.747266e+00	2.906085e+00	3.685948e-01	2.646804e+00	9.942709e-01	-1.910066e+01	3.084206e+00	2.201589e+00	-4.148292e-01	1.617644e+00	-5.953298e-01	-3.087254e+00	2.102601e-01	7.303224e+01	6.693190e-01	6.628151e-01	2.713425e-01	2.167431e-09	9.014432e+00	
1  61585.9	2.260769e+00	1.345943e-01	7.078786e-01	3.104333e+00	9.786182e-01	7.522563e-02	7.771414e-02	3.437716e-02	-1.747266e+00	2.906085e+00	3.685948e-01	2.646804e+00	9.942709e-01	-1.910066e+01	3.023997e+00	1.050172e+00	-4.179965e-01	1.605327e+00	-5.916006e-01	-3.086083e+00	2.137054e-01	7.303224e+01	6.693190e-01	6.628151e-01	2.713425e-01	2.167431e-09	9.014432e+00	
1  61585	2.260769e+00	1.345943e-01	7.078786e-01	3.104333e+00	9.786182e-01	7.522563e-02	7.771414e-02	3.437716e-02	-1.747266e+00	2.906085e+00	3.685948e-01	2.646804e+00	9.942709e-01	-1.910066e+01	3.094236e+00	1.789648e+00	-4.188334e-01	1.628982e+00	-5.938828e-01	-3.071831e+00	2.035594e-01	7.303224e+01	6.693190e-01	6.628151e-01	2.713425e-01	2.167431e-09	9.014432e+00	
1  61585	2.260769e+00	1.345943e-01	7.078786e-01	3.104333e+00	9.786182e-01	7.522563e-02	7.771414e-02	3.437716e-02	-1.747266e+00	2.906085e+00	3.685948e-01	2.646804e+00	9.942709e-01	-1.910066e+01	3.064952e+00	1.895359e+00	-4.189463e-01	1.605174e+00	-5.961174e-01	-3.116088e+00	1.993451e-01	7.303224e+01	6.693190e-01	6.628151e-01	2.713425e-01	2.167431e-09	9.014432e+00	
