# z_reio	Omega_Lambda	YHe	A_s	sigma8	H0
7.8960723876953125	0.5025264465156886	0.26694150947703205	2.147616256438489e-09	0.37211048599873203	60.55101230607065
9.905975341796875	0.623346361805847	0.26545495890914844	2.1920936677001964e-09	0.42087646943369655	66.65582909202095
9.061233520507812	0.7387039205406905	0.2549928651059543	2.175056913220191e-09	0.7302565964088187	74.14853005140411
7.0250091552734375	0.5404880305850426	0.2579223272551893	2.2065157042813026e-09	0.46603775876659453	60.64070324743609
11.037445068359375	0.7213887889360705	0.25317110604948173	2.3523681012946833e-09	0.6907272912025721	71.45734303133626
7.5675811767578125	0.5228153583281854	0.2518066394297573	2.1386957945554178e-09	0.506302372253281	58.215756117375136
9.423416137695312	0.342204652105794	0.23471309045385033	2.2700979821515414e-09	0.6408073193082218	49.01911499237265
4.067359924316406	0.42836338053059764	0.23572736339731973	2.098294185308347e-09	0.6518905217042469	51.62112311357727
10.954620361328125	0.41044451902330337	0.24736009798244957	2.4110265586840153e-09	0.5620568317961474	53.1040621358872
7.3626251220703125	0.5390819113897904	0.24880152773424602	2.1689618478229575e-09	0.5707783489814056	58.45616145045729
4.9115753173828125	0.7264168034786623	0.2574045447188917	2.1153498780793677e-09	0.7403873413767108	73.74819891662337
6.3890838623046875	0.4643057094433759	0.25454080789501204	2.1846080267526486e-09	0.451265321889332	56.52642077224195
9.085098266601562	0.669719643381186	0.26481550612989946	2.3303104595400925e-09	0.519364526780836	70.1978378411755
5.4092254638671875	0.35643465933229734	0.2569282215587544	2.1276931365730565e-09	0.3826315499288539	53.179650924510256
9.695755004882812	0.4315919365086792	0.24603818616459278	2.323070010217115e-09	0.5402332541390553	53.289929790617265
7.9564361572265625	0.6983635845178788	0.2510238141094127	2.145623590754498e-09	0.7280330761145506	69.49189651574021
9.360244750976562	0.5026930563031771	0.26430681875825174	2.318699320002168e-09	0.40322681780087655	60.1770781706345
10.598052978515625	0.44389086932664623	0.2559278294290754	2.329774105240311e-09	0.47843118184894184	56.15531656430035
10.106719970703125	0.4184894607202896	0.25781565231889547	2.3659911610661368e-09	0.461856674365573	55.372355254409655
8.725723266601562	0.5363651759054195	0.24723915974682512	2.2824322999079417e-09	0.6411348597580178	58.62729063925507
3.3823013305664062	0.7014668194150131	0.2611042955632118	2.1017921104632953e-09	0.6365565159543354	72.49322087767611
8.188766479492188	0.41309998984302165	0.2330369111678548	2.2030196028344113e-09	0.7117874929587651	50.70229440326956
5.0259857177734375	0.7530304665568973	0.2629630041198428	2.092408552453396e-09	0.6174700548206798	77.6071686980551
8.303176879882812	0.44535311579092696	0.25702986764118935	2.2479487971510257e-09	0.49414858738457695	56.4656469727557
8.932785034179688	0.6898505548616447	0.2626090378922312	2.179189745584043e-09	0.5036369458050046	70.97004847840877
7.4019317626953125	0.5646148141391742	0.2419348722527757	2.1737161804195565e-09	0.6791766853654876	58.143199644754304
4.6378326416015625	0.515723841752333	0.25724310547315865	2.0737029622064265e-09	0.45466527551394204	59.37594163483936
5.0680999755859375	0.4262000771623421	0.25818384175519055	2.0393031167646634e-09	0.3690409846099091	55.4043857242593
6.9653472900390625	0.6438743378421484	0.24540404397336296	2.2230936404943005e-09	0.7897313628108824	64.38579018896696
9.214950561523438	0.500414124578812	0.2452707809612182	2.207091061825408e-09	0.6255360489914868	56.19892286668783
9.293563842773438	0.6609332368052931	0.25558938511330437	2.289503692845599e-09	0.687603111333331	67.89071823358238
9.243728637695312	0.3989857205857188	0.24509949879350149	2.2947234053446906e-09	0.5649775939438454	52.31980316928385
7.1492462158203125	0.7546455824336439	0.26569222967847583	2.133014144173326e-09	0.546645346267749	78.0322116463771
4.337242126464844	0.5874283543952789	0.24422898413849412	2.1209486894514973e-09	0.6122082024464923	59.91711559401603
3.4517898559570312	0.7169025067316721	0.2533787613142565	2.035186727010432e-09	0.7433727654687351	71.70916366539859
