# z_reio	Omega_Lambda	YHe	A_s	sigma8	H0
7.3303375244140625	0.5306168167952723	0.24507310186883413	2.2254317268428604e-09	0.6948528375673215	57.71499556751678
10.846527099609375	0.549499881141783	0.2518588321453241	2.3182616603119635e-09	0.5456226293576354	59.53075665703294
6.3238067626953125	0.6918921624818312	0.2612635441731279	2.167274831703444e-09	0.57366879190345	71.35988500754745
7.0144805908203125	0.686195275387665	0.24452775513374303	2.1921524307441792e-09	0.7993096480978026	66.90637749430246
11.580718994140625	0.6506791569231376	0.26094484078577124	2.2820590079889405e-09	0.46706030539126964	67.27639401461667
10.811431884765625	0.7140392825395145	0.2594920124675191	2.2888073404279665e-09	0.5711025934952312	72.12596853133229
10.374847412109375	0.6061468298659011	0.2573584640814689	2.35027427003681e-09	0.56132918923287	64.1532056355961
6.0430450439453125	0.7721680732263061	0.26861285113758276	2.1189227110995094e-09	0.548875834286187	81.36335431896596
4.289863586425781	0.5012085790246263	0.24677828994693143	2.156583061850132e-09	0.6014717265786531	56.66788037119921
10.564361572265625	0.7000917800534703	0.2621373067686586	2.2798848831962615e-09	0.5897249447818182	72.02769109178627
8.466720581054688	0.4562982514865097	0.24399196393605518	2.1514477875175536e-09	0.5106064580595372	53.57493666490159
8.299667358398438	0.6893945409869697	0.26564699860454205	2.232624662668731e-09	0.4825808149993064	71.85564118302106
10.619110107421875	0.40558104685772167	0.25397014677276863	2.2837806017480534e-09	0.46463218210345414	54.32635260074754
9.057022094726562	0.6250665331740897	0.25297267638954507	2.3246749461950187e-09	0.6564203114889507	64.38962832079385
7.7465667724609375	0.7578570147174537	0.2540471434748675	2.204083770595862e-09	0.7771771135458294	75.72705296347065
7.1008148193359375	0.5138680625929744	0.2670339732870626	2.1236230720290488e-09	0.37440009784594047	61.22896613986036
7.7023468017578125	0.47983337389051584	0.24104337861753575	2.2619882652525436e-09	0.6646602989119299	54.360741853235304
7.1246795654296875	0.6777360683301982	0.24708945727039888	2.202011579158125e-09	0.6977439951663321	66.19885491797632
8.215438842773438	0.5466298870344453	0.25958445411763786	2.179379915069975e-09	0.4377343994864447	60.59097793743533
6.9253387451171875	0.49475423604413893	0.2553741052770727	2.1890706494983356e-09	0.5013999807692296	58.028759231879036
9.003677368164062	0.7107517051020019	0.2625008037119852	2.2653602827687742e-09	0.5781892637294114	72.8766752900085
9.084396362304688	0.5620976623617346	0.25451440015340376	2.2296721609975533e-09	0.46537456970623214	60.499857087705614
7.7788543701171875	0.7142540621860461	0.26691856483785115	2.1832294460887658e-09	0.4902176222536721	74.12832685273051
4.6308135986328125	0.40499457450610266	0.24462373275387195	2.1310500860658854e-09	0.5704992605241058	52.62245355931599
7.5851287841796875	0.585292093666741	0.25872222834110215	2.1621592539461326e-09	0.49650001765480956	63.108577344282615
9.688385009765625	0.2041567106836174	0.24363374618648131	2.3046117708802196e-09	0.5436086677967384	47.05418887064353
4.330574035644531	0.7716076572594972	0.26690527423303984	2.0935329408195546e-09	0.6054378059073203	81.00791171373152
5.0301971435546875	0.5223744834826276	0.24750883256252793	2.135961912497322e-09	0.6260003547864436	58.09192713615222
7.8006134033203125	0.5974485612491168	0.24934144698940108	2.224366342370315e-09	0.5661706091199763	61.149974050016056
9.302688598632812	0.32488694788319217	0.23248647665495653	2.3377423589561436e-09	0.6841392233933261	48.16115980408518
10.226043701171875	0.5222259929877964	0.2375330581187774	2.333297547383191e-09	0.6934902948100182	55.46149967642865
11.820770263671875	0.535307513095641	0.2501607266744795	2.3569841192084916e-09	0.5212561712757651	58.206825208840904
5.8226470947265625	0.307497083525475	0.23173442056812177	2.152086774529459e-09	0.599279644420253	47.2679806992619
5.9188079833984375	0.6862698297114815	0.2536885732500299	2.1927056212757974e-09	0.7556620457937939	69.33951145082784
