# z_reio	Omega_Lambda	YHe	A_s	sigma8	H0
8.441452026367188	0.7205406146851936	0.2553491173367146	2.2048873384238458e-09	0.6846998245623843	71.81895288457515
7.7339324951171875	0.5742936471547326	0.2541354115031487	2.1874244101613166e-09	0.5236256963879958	61.02887773508002
2.6818008422851562	0.4965381134498321	0.25631972695110117	2.008286203628886e-09	0.46678619968212215	58.13446420732142
4.371635437011719	0.7714878820142448	0.2641149626544517	2.0555656756548955e-09	0.6545973033299798	80.3443080726284
5.4358978271484375	0.5703676955196064	0.2527130511392741	2.0897113719307536e-09	0.6084042285822585	60.96745478974815
9.389724731445312	0.40591762769508755	0.24563309847624595	2.233897725499636e-09	0.5324028659056144	52.81956804772482
7.2917327880859375	0.5249761142046222	0.24925426703141038	2.1555616901214246e-09	0.4931508665109801	57.80800898502344
10.297637939453125	0.6450583376859946	0.26765265135662814	2.274421924127847e-09	0.4428079854060234	69.00199554301552
7.4026336669921875	0.45963011280478017	0.2616642397301411	2.2564732187518163e-09	0.422984676887579	57.690427955640544
8.268783569335938	0.5532704132669495	0.25752115595180164	2.2642924119604388e-09	0.47365370554054637	60.696412211150275
8.345993041992188	0.6018943641881511	0.24614578307530455	2.212334130270097e-09	0.6536835796978602	60.99981486320506
6.1883392333984375	0.512097653292088	0.24682207699428976	2.1269852768509106e-09	0.5627588435924392	56.77564150302633
9.677505493164062	0.3764463444736941	0.23281942761037883	2.2159591469266253e-09	0.6093755848203463	49.179287200532
10.739837646484375	0.5171787068111646	0.2461937205322758	2.3145362674550766e-09	0.612562954086101	56.9976572734358
8.238601684570312	0.6480759312486385	0.24903285786824486	2.2339424333716756e-09	0.6021491117201895	64.3651683737504
6.8565521240234375	0.46820773288780493	0.24000863210602863	2.137468474233769e-09	0.5691907350836158	53.28924987232053
7.2875213623046875	0.5441631129601525	0.2446550671560895	2.2308299029806455e-09	0.6221712542798484	57.71053429749134
6.2852020263671875	0.3760531767843378	0.24510223307368992	2.1329221719224286e-09	0.532779500668015	51.59923922707881
6.1048126220703125	0.35751207060156087	0.2388308620436626	2.1017713277909242e-09	0.559529959037038	49.68519930211618
4.7887420654296875	0.4902894005212144	0.2469693992580081	2.10267334578237e-09	0.5816602931452645	55.80191080599162
7.8757171630859375	0.3668707405944699	0.23269745892559657	2.231148975919947e-09	0.637396783784548	48.972222875260954
6.0402374267578125	0.34751574884661973	0.25372469244105533	2.1178950030834472e-09	0.4538574153277077	52.179991616842656
10.878814697265625	0.6911499358077104	0.25535078841134456	2.346830884605665e-09	0.6671804036628775	69.68299977251407
5.5264434814453125	0.45652986835859477	0.2328472410722823	2.160039029222093e-09	0.73142486229573	52.355090912744515
5.0723114013671875	0.5961285554664812	0.2557893001619364	2.0191759298864235e-09	0.459696510155025	62.649288127724766
11.697235107421875	0.4739647727545576	0.24548268061946193	2.402663654376507e-09	0.5767851741815639	55.206856926526726
3.7778244018554688	0.3931663047407459	0.2532193521150175	2.0376682167247974e-09	0.40510268539247096	53.455265848040966
8.654129028320312	0.3853380234439635	0.24055928539704344	2.2139364265235827e-09	0.6295890321537527	51.22757827490282
6.7014312744140625	0.6047334303988742	0.24034948086549748	2.180200985524886e-09	0.7870249315654351	60.60795310552233
6.9681549072265625	0.512434645766231	0.23286716752520423	2.209986683393775e-09	0.7347715496024326	54.40932842661422
10.612091064453125	0.4406114772540525	0.23856456318790872	2.299114412404552e-09	0.6355763000912917	52.49816672828032
7.1710052490234375	0.6296912226962492	0.26495962768985587	2.205620438696545e-09	0.5193301544420097	67.625992937306
9.500625610351562	0.6287293091940158	0.2574664871943306	2.3116355619236045e-09	0.6060200421214815	65.75364328874103
4.4841156005859375	0.2667597904584742	0.2329370349632449	2.1024231474575434e-09	0.6228557009152064	46.794429446387845
4.443229675292969	0.49857288755522045	0.23793177099991608	2.056261933113534e-09	0.7209233669592844	54.9501206838324
8.626052856445312	0.6412152187352349	0.26427119056356985	2.2273699352647683e-09	0.5075529330744124	68.05919828925488
