# z_reio	Omega_Lambda	YHe	A_s	sigma8	H0
4.6925811767578125	0.6993421944164864	0.2564251729363172	2.0772443811087217e-09	0.627559134401857	70.29083049065169
9.737518310546875	0.465628882326665	0.24264154966256185	2.3051268485156568e-09	0.6585983258101679	54.41052900366047
8.593063354492188	0.4181052838128837	0.2375663404877218	2.269953792961995e-09	0.6162159018720045	51.311402409436134
3.6651687622070312	0.5171222384392037	0.2510535858899237	2.069092923260221e-09	0.5879401233346989	58.29005833740554
10.461883544921875	0.3986229537126258	0.25195121732771114	2.293998535878135e-09	0.4909131669654251	53.51970705789593
11.865692138671875	0.602060900707831	0.26340581053779644	2.2983658654771205e-09	0.4115909425891035	64.68972579190395
8.872421264648438	0.46066299015476786	0.25242339895060095	2.174418527071444e-09	0.4489797663809462	55.396551568703124
8.969284057617188	0.6633403361107257	0.2490736904143624	2.2640461898698233e-09	0.7045817863585585	65.8781820862592
8.482162475585938	0.6351038726688693	0.25793116244045816	2.2626516958287742e-09	0.4891544085281711	65.71364998093861
9.879653930664062	0.48784469741893566	0.24006580759108007	2.3362974142108205e-09	0.7362149036147017	54.82566855427873
11.082366943359375	0.42743502020553226	0.24859700789807734	2.338539203179188e-09	0.46159862923191874	53.37873005826719
12.001861572265625	0.3943119890485737	0.2483059332464517	2.371175200849948e-09	0.46990407100367426	52.480912085935394
4.8448944091796875	0.25388116729569854	0.24966460846907182	2.159082629036136e-09	0.4558256449587339	49.14156079034095
3.8908309936523438	0.34094387137899296	0.25663013349369496	2.094861474026025e-09	0.43878946191340595	52.74492531926206
10.574188232421875	0.2986268374179165	0.24797404975331408	2.2979039876771944e-09	0.4938429135847287	49.99317135716822
7.9185333251953125	0.5011578819068874	0.25564203455664186	2.142459271245114e-09	0.4154278069601887	57.69326865944776
9.701370239257812	0.5536069937522099	0.2417167395586341	2.37129570917205e-09	0.7828322398671682	58.28021169519819
9.890884399414062	0.708979047220885	0.2555539264767803	2.32878606813854e-09	0.7183775235503628	71.40069382239754
10.533477783203125	0.3277739513856621	0.23648463501183475	2.3594168789337128e-09	0.6163131083095994	48.702224004616106
7.1843414306640625	0.6858565125883368	0.2525199617324934	2.1613393140840073e-09	0.7757691905931943	69.11006866434936
7.5310821533203125	0.6821003050406488	0.2586983586688861	2.2800990251376074e-09	0.695084708720146	70.05986827839104
4.8371734619140625	0.38243376185611955	0.25337088436113	2.0939064252075553e-09	0.48384640050176503	53.4996488900107
6.5252532958984375	0.5488193056493806	0.24209843934250222	2.150424820436553e-09	0.6524690755904166	57.53200517525984
5.1691741943359375	0.6623248350294256	0.25062077277410083	2.0901049288711457e-09	0.6690114837220362	66.01295445452257
10.425384521484375	0.5767414721120938	0.24176237560802014	2.3496024748870747e-09	0.660013312850615	58.54349012736114
8.942611694335938	0.7665417061518383	0.26624629977971676	2.2191109694911046e-09	0.5904040262804494	79.7624457224806
9.219161987304688	0.5972659910271938	0.24631207835411367	2.3033083969011203e-09	0.7518033325598802	61.58977380358929
7.9037933349609375	0.2667419383655928	0.2364140277741088	2.1716550532347187e-09	0.5717819570278879	47.26829897745669
11.590545654296875	0.33472504117731594	0.2464617352966574	2.389185661688952e-09	0.5084079415430224	50.56236669507944
8.132614135742188	0.6421683223180714	0.2515314921774362	2.2384686913650753e-09	0.7206704938451822	65.2784017995572
7.2699737548828125	0.5753246079404015	0.2636451021561265	2.1967338180347357e-09	0.4654903490958273	63.6408477877709
8.849258422851562	0.5914330786018894	0.2404871801814271	2.2810072148309423e-09	0.6956454312447604	59.31259778450816
9.401657104492188	0.45890380826969457	0.25111870122601626	2.209143697749867e-09	0.5414237360919594	55.786413339955295
7.8995819091796875	0.4923162962496719	0.25804176897168624	2.175396473805548e-09	0.45294556018256704	58.0657608532257
6.1820220947265625	0.20674893119206328	0.23682509915482644	2.203292330796367e-09	0.5292855695013499	45.711972729655685
