# z_reio	Omega_Lambda	YHe	A_s	sigma8	H0
2.5379104614257812	0.6411039698481882	0.2431143483374971	2.006290910217359e-09	0.7517141954560592	63.114080777099055
8.626052856445312	0.6073791939779829	0.2491881047904794	2.248359776958659e-09	0.6630971703836094	62.34764175713704
3.9392623901367188	0.5002184678525828	0.23847934750537145	2.052308583296135e-09	0.6293398577078102	54.485966191878774
11.145538330078125	0.6780775106950269	0.24819810399661135	2.3938419228806862e-09	0.7421309496481405	66.7563573550628
8.779769897460938	0.7752151166881234	0.2665945282798852	2.2305072921613747e-09	0.5661472615493096	80.78162619267533
5.6864776611328125	0.6284392293272412	0.26569968560853713	2.192214434840103e-09	0.47939734608871293	67.64672688404481
2.3936691284179688	0.40386043346331757	0.24768123217695076	2.0501512798110673e-09	0.47838285321709845	52.881483895911416
5.3383331298828125	0.2858611002557706	0.2369896134003115	2.1120372686539874e-09	0.5583495885195128	47.85910863270455
5.5903167724609375	0.6342644902794259	0.26367793997382416	2.14948884631872e-09	0.5497805657938247	67.76853405410506
7.5191497802734375	0.3830516419250396	0.2446816324582935	2.1860093540496585e-09	0.4972108723215905	51.31238381612497
9.976165771484375	0.6620689891793465	0.24888097052183564	2.277496040115739e-09	0.7240722768432474	66.00742518318005
9.963531494140625	0.45160366284278053	0.23908272675809913	2.2829474057178544e-09	0.6297072580917933	52.936584382828876
8.699050903320312	0.465521089597972	0.25681115836366264	2.216033885646305e-09	0.5127887933484739	57.156614307093115
9.576080322265625	0.6464844165428869	0.26367826658578125	2.296743825620189e-09	0.5322704834717915	68.322689060209
5.3944854736328125	0.6761818056557205	0.24457660056781722	2.192495878997185e-09	0.8303958484651421	66.13655734108073
9.513961791992188	0.6353464300914612	0.26007602286611853	2.1664545121107814e-09	0.4928699707419917	66.1694032933717
11.591949462890625	0.49613717801875445	0.2629570703951824	2.362153941073882e-09	0.4037021801157543	59.584737576282606
6.7379302978515625	0.40343845567904046	0.2516424523034235	2.152087846562918e-09	0.4621270582225961	53.333124148250455
7.4538726806640625	0.3616226814886524	0.24301618855265603	2.1890416250837986e-09	0.5551389026104958	50.828398940278376
6.3764495849609375	0.751128409061327	0.2602553975645389	2.135972474862524e-09	0.6341584574639803	76.43098800402075
6.3252105712890625	0.6827390231640558	0.24567800961927225	2.133946004737656e-09	0.714172569962823	66.43014870095743
3.8943405151367188	0.7101286551421242	0.25884120249954745	2.055330226168047e-09	0.6328166371704423	72.01118721755483
5.0989837646484375	0.4279038856382704	0.23263071693136064	2.065747585599319e-09	0.6367568478314124	50.75310393808095
7.6132049560546875	0.6457411955739426	0.23979583145866185	2.153330452833084e-09	0.7981407585622168	63.00716545925891
9.450088500976562	0.2682845761956052	0.25313090071036803	2.2491456803388595e-09	0.42567959147250534	49.94962257133232
10.065658569335938	0.7065092344587416	0.2509378034164266	2.3348504171331916e-09	0.7494827559730539	70.19388770880457
10.160064697265625	0.6983525887593944	0.25860608440134847	2.3863172751559083e-09	0.7271655149567153	71.47187840439187
8.630264282226562	0.5489147893496353	0.2348322618454704	2.298735010589744e-09	0.8162857697008871	56.27843612545479
8.655532836914062	0.716217244993987	0.2668042786664347	2.2421052449189082e-09	0.5086011324572609	74.43089057731743
7.0292205810546875	0.26140290999787774	0.2403603307269351	2.2419717041381956e-09	0.5364026156743184	47.73245237209472
9.034561157226562	0.5645084909451756	0.24380792423510844	2.194714575898432e-09	0.5823839216826238	58.49030504285513
9.783843994140625	0.3601660011809672	0.23459031932320124	2.258406126241728e-09	0.5882578932797382	49.05091821749769
