# z_reio	Omega_Lambda	YHe	A_s	sigma8	H0
6.4431304931640625	0.6509324590679375	0.25860427207649417	2.1811755574766717e-09	0.4843554335359849	66.7308505438302
6.3876800537109375	0.2934496356079056	0.2390979427389618	2.238604551785197e-09	0.6116387478175285	48.50242166292622
7.0320281982421875	0.5604216457734332	0.2591653432158196	2.169306645892326e-09	0.4575215011326412	61.8836836989464
4.486747741699219	0.6178428957739137	0.24929574071829283	2.0924731750694084e-09	0.6363934735357575	62.7851486036637
11.789886474609375	0.44171347244412074	0.2538652412775458	2.392600511394349e-09	0.47643790423778565	55.20230497443186
9.304092407226562	0.667648174318315	0.25336533539023737	2.19723870588978e-09	0.6554473525621861	66.95265914664485
6.2199249267578125	0.37800395718948765	0.2632466568318532	2.1914484575877983e-09	0.3938983768466291	55.26869380547333
8.549545288085938	0.6110593776618692	0.24006771429524612	2.2983739663122186e-09	0.7538272902496214	60.60106675634038
8.795913696289062	0.32456864368885874	0.25790430579718154	2.2698636697260864e-09	0.4381419099567903	52.549091071972086
10.714569091796875	0.5402523566237418	0.2525762414471339	2.3582965420190845e-09	0.5585372684230444	59.14131683920958
8.008377075195312	0.7412198378384602	0.2637501590519362	2.218336879806261e-09	0.5836438086652123	76.45674190015616
9.460617065429688	0.694227773304344	0.255015593602194	2.313338401304343e-09	0.8186015429800095	70.55709035534095
6.6803741455078125	0.4454671167474209	0.23874417341699763	2.103714413772703e-09	0.5976731061391408	52.71643590631143
5.1698760986328125	0.35859049050578673	0.23445432952790443	2.123521664432026e-09	0.6002642478181126	49.1483387417586
6.0016326904296875	0.40898168675283897	0.24396390602978474	2.2123200952192374e-09	0.6292347457626064	52.92942489845949
10.891448974609375	0.460554023477421	0.23778419150075386	2.343128382634331e-09	0.6802797023287092	53.120088892324645
