# z_reio	Omega_Lambda	YHe	A_s	sigma8	100*theta_s
8.624649047851562	0.6859581074290535	0.24506375389840632	2.1244180520379098e-09	0.8200701388143437	1.0429325145888817
8.422500610351562	0.6978887752471221	0.24506951570430857	2.0933714641532954e-09	0.8093259090432846	1.0431673982246015
7.6616363525390625	0.6987696296598913	0.24518587619583262	2.0636575269898974e-09	0.8025651472380336	1.0430362674587488
6.2557220458984375	0.6843395316847916	0.24518928110558377	2.0385319307612015e-09	0.8024301728587749	1.042551948247591
8.458297729492188	0.7012298046353115	0.2453846901153102	2.1186390118902967e-09	0.8089041975317643	1.0429147430200858
8.331954956054688	0.7057406599680692	0.24542394811393672	2.103513216242653e-09	0.8028976167844735	1.042815458946843
9.654342651367188	0.6937983274717827	0.24534554552453539	2.172722320798184e-09	0.8210942766669254	1.0427023605881047
9.672592163085938	0.7022387266654138	0.24537286344668005	2.229414303948895e-09	0.8262073202325357	1.0425680352615105
10.210601806640625	0.7073004128136003	0.2453364030321359	2.236852865040931e-09	0.8238607445929149	1.0424256657070683
10.255523681640625	0.7068274938218115	0.24530960185162082	2.23556927992057e-09	0.8222628574121749	1.0420323173779171
6.8748016357421875	0.6862552343840589	0.2450585924065527	2.0608796516201204e-09	0.8024348698166663	1.042060509758327
6.7709197998046875	0.6919184252932564	0.24515436063300575	2.05501450641489e-09	0.7999636376784302	1.0423530047087282
8.735549926757812	0.6894844437048728	0.24522716037208575	2.1565202062844327e-09	0.8197797758274477	1.0416281182323515
7.9634552001953125	0.70327289727302	0.24529345451753	2.130006235125368e-09	0.8059960120411797	1.0417043286632637
6.0381317138671875	0.7048536038370834	0.24546650842345072	2.047707566129463e-09	0.7901878865615362	1.042270409931566
7.1239776611328125	0.6930837272059059	0.24540428860335817	2.0895837991975385e-09	0.8045228328699352	1.041967379515659
11.325225830078125	0.713639603855293	0.24562497308274947	2.2344808227420837e-09	0.822507251178637	1.0419199489263609
11.273284912109375	0.7099913625471378	0.24563546491235508	2.2352138526622785e-09	0.8235322005094167	1.041662621393986
10.248504638671875	0.689870805109809	0.24557310741265673	2.228331071843899e-09	0.83291173486398	1.041718064600783
9.434646606445312	0.7015193953887559	0.2455926335268297	2.165209031209354e-09	0.81552396976353	1.0418022308355683
9.707687377929688	0.695365861761476	0.24554406353360628	2.173452478157539e-09	0.8204169078637178	1.04184603807302
9.977569580078125	0.6884661225499722	0.2454438961288701	2.1674013318659678e-09	0.8222288179870699	1.0416775700540044
8.847854614257812	0.6858294976957041	0.24544393223476763	2.115852716734983e-09	0.8144516096673425	1.0416219851758215
9.953704833984375	0.6911080940113576	0.245429845833542	2.16219931918694e-09	0.820358415426713	1.0420155401884872
7.1576690673828125	0.6967280823315077	0.24519213174673915	2.0432852046668323e-09	0.7963317985168039	1.0423949767740954
8.096115112304688	0.7024711005165323	0.24515784456654208	2.1028423025430965e-09	0.8048623537031445	1.0417736074757322
8.317916870117188	0.7055529547783055	0.24524507870714118	2.149307950866166e-09	0.8107758129422755	1.0415111183855392
8.885055541992188	0.7044440383842749	0.2453301253625041	2.1870703466672195e-09	0.8159215835894826	1.0412000884082533
8.183853149414062	0.6850938142553762	0.24518393878430378	2.161300031335e-09	0.8196998884929002	1.0411539722778431
8.605697631835938	0.6952018319432867	0.24519331519373327	2.1660709559154143e-09	0.8146136473282141	1.0411462953140034
9.294967651367188	0.7018576525972309	0.24517049763481263	2.171375650470229e-09	0.8132185612400139	1.041366784052074
9.672592163085938	0.6798283238215117	0.24501284424757996	2.2151096529861966e-09	0.8319079816650617	1.0409675709906745
10.999542236328125	0.6795219314415673	0.2451088903942518	2.2721963232477417e-09	0.8412623683387301	1.0410627079079102
9.035263061523438	0.6896971835230772	0.2450630042567147	2.1335769852375734e-09	0.821746036757836	1.0431563138672162
9.238113403320312	0.6933945831236689	0.24505716388510054	2.121233813735624e-09	0.8180187224042963	1.0431288019524763
7.3899993896484375	0.6949113829675833	0.24507624427255337	2.0459841220305693e-09	0.8005343199097806	1.0429895222446928
5.9195098876953125	0.6863575870313474	0.24511364783744863	2.0235773430317186e-09	0.7990242898271914	1.0432688910430417
5.5517120361328125	0.6839585438476627	0.24522883009402444	2.008648096560788e-09	0.797162100908166	1.042772557876822
7.9374847412109375	0.6985320882981167	0.2453938463066797	2.1107575405379946e-09	0.8090161527414962	1.0431148754022426
9.870880126953125	0.691064573867094	0.24531923730862865	2.1749744275123776e-09	0.8224350350492908	1.0428967949105241
10.130584716796875	0.6841587342713945	0.24527187046692095	2.1979473607822354e-09	0.8287855298400213	1.0425646598897138
10.210601806640625	0.7073004128136003	0.2453364030321359	2.236852865040931e-09	0.8238607445929149	1.0424256657070683
9.555374145507812	0.6992211657645757	0.24513172092906074	2.199957203027979e-09	0.8211585942879949	1.0419320540047798
9.113876342773438	0.6943809978380618	0.24506088721011157	2.1608786189179362e-09	0.8160555713730007	1.0417078765951773
7.3492889404296875	0.6910073933848928	0.24518524332126215	2.0931977215321895e-09	0.8069841383422234	1.0422193442821204
8.862594604492188	0.7012519879563859	0.24530270178386412	2.1525795356689576e-09	0.8144492826302611	1.042091479968206
8.862594604492188	0.7012519879563859	0.24530270178386412	2.1525795356689576e-09	0.8144492826302611	1.042091479968206
6.9772796630859375	0.6955226979642002	0.2453204240041241	2.100083082424266e-09	0.8055729562132364	1.04208308800943
7.8560638427734375	0.6920852842676142	0.24547122079349695	2.1370383181830666e-09	0.8139535752186835	1.0419953728835138
12.531097412109375	0.7128204360509571	0.24555457870045597	2.3125617829663067e-09	0.8375510268279133	1.0418115170016893
11.273284912109375	0.7099913625471378	0.24563546491235508	2.2352138526622785e-09	0.8235322005094167	1.041662621393986
10.039337158203125	0.6958552602844068	0.24560117659532765	2.2098638493566703e-09	0.8268282105487423	1.0418174274055516
10.039337158203125	0.6958552602844068	0.24560117659532765	2.2098638493566703e-09	0.8268282105487423	1.0418174274055516
9.705581665039062	0.7030936270473633	0.24552879395703592	2.154332448749827e-09	0.8137356184414218	1.0421085023961036
9.033859252929688	0.6891326954417558	0.2454759708246872	2.1218872543749475e-09	0.8131786748595243	1.0414765794787353
8.638687133789062	0.6745774996760054	0.24538430934510538	2.1046851994711287e-09	0.8171461472085183	1.0414403593231323
9.009292602539062	0.6929054396713725	0.24545577947480895	2.1094640426632487e-09	0.8092142241993279	1.04162101995763
10.112335205078125	0.690868952377375	0.2454066395094667	2.1750549030549833e-09	0.8230483031002016	1.042029584317572
