2  22926.5	2.279523e+00	1.327016e-01	1.039734e+00	3.087701e+00	9.902796e-01	6.401177e-02	9.519289e-02	1.847427e-01	-1.897308e+00	2.486891e+00	9.995297e-01	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	5.176284e+01	8.480878e-01	4.498673e-01	2.370182e-01	2.229522e-09	8.800855e+00	
3  22093	2.278919e+00	1.324410e-01	1.039697e+00	3.070284e+00	9.904217e-01	5.678527e-02	3.172900e-02	1.322066e-01	-1.843180e+00	2.571255e+00	9.985189e-01	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	5.382540e+01	8.644819e-01	4.897651e-01	2.383872e-01	2.188563e-09	8.032848e+00	
5  20993.9	2.282507e+00	1.317833e-01	1.039706e+00	3.079528e+00	9.949743e-01	6.019339e-02	3.567290e-02	4.883722e-02	-1.893839e+00	2.661357e+00	1.000629e+00	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	5.682822e+01	9.176605e-01	5.441684e-01	2.398429e-01	2.206254e-09	8.366814e+00	
2  20989.9	2.282507e+00	1.317833e-01	1.039706e+00	3.079528e+00	9.949743e-01	6.019339e-02	3.567290e-02	4.883722e-02	-1.893839e+00	2.661357e+00	1.000796e+00	-1.910000e+01	3.000000e+00	1.000000e+00	-4.200000e-01	1.590000e+00	-6.000000e-01	-3.100000e+00	2.000000e-01	5.682822e+01	9.176605e-01	5.441684e-01	2.398429e-01	2.206254e-09	8.366814e+00	
1  20989.4	2.282507e+00	1.317833e-01	1.039706e+00	3.079528e+00	9.949743e-01	6.019339e-02	3.567290e-02	4.883722e-02	-1.893839e+00	2.661357e+00	1.000796e+00	-1.910000e+01	3.202403e+00	1.852116e+00	-4.368662e-01	1.607182e+00	-5.925591e-01	-3.105506e+00	2.046129e-01	5.682822e+01	9.176605e-01	5.441684e-01	2.398429e-01	2.206254e-09	8.366814e+00	
1  20989.4	2.282507e+00	1.317833e-01	1.039706e+00	3.079528e+00	9.949743e-01	6.019339e-02	3.567290e-02	4.883722e-02	-1.893839e+00	2.661357e+00	1.000796e+00	-1.910000e+01	3.198772e+00	3.637954e+00	-4.344132e-01	1.636043e+00	-5.895301e-01	-3.058625e+00	1.905717e-01	5.682822e+01	9.176605e-01	5.441684e-01	2.398429e-01	2.206254e-09	8.366814e+00	
2  20989.5	2.282507e+00	1.317833e-01	1.039706e+00	3.079528e+00	9.949743e-01	6.019339e-02	3.567290e-02	4.883722e-02	-1.893839e+00	2.661357e+00	1.000796e+00	-1.910000e+01	3.147170e+00	3.383404e+00	-4.272358e-01	1.621501e+00	-5.878618e-01	-3.070152e+00	1.875031e-01	5.682822e+01	9.176605e-01	5.441684e-01	2.398429e-01	2.206254e-09	8.366814e+00	
1  20989.6	2.282507e+00	1.317833e-01	1.039706e+00	3.079528e+00	9.949743e-01	6.019339e-02	3.567290e-02	4.883722e-02	-1.893839e+00	2.661357e+00	1.000796e+00	-1.910000e+01	3.279045e+00	5.200870e+00	-4.243276e-01	1.617228e+00	-5.969712e-01	-3.063630e+00	1.865246e-01	5.682822e+01	9.176605e-01	5.441684e-01	2.398429e-01	2.206254e-09	8.366814e+00	
1  20989.4	2.282507e+00	1.317833e-01	1.039706e+00	3.079528e+00	9.949743e-01	6.019339e-02	3.567290e-02	4.883722e-02	-1.893839e+00	2.661357e+00	1.000796e+00	-1.910000e+01	3.301251e+00	4.008420e+00	-4.220162e-01	1.604748e+00	-5.907928e-01	-3.058250e+00	2.013320e-01	5.682822e+01	9.176605e-01	5.441684e-01	2.398429e-01	2.206254e-09	8.366814e+00	
6  20989.3	2.282507e+00	1.317833e-01	1.039706e+00	3.079528e+00	9.949743e-01	6.019339e-02	3.567290e-02	4.883722e-02	-1.893839e+00	2.661357e+00	1.000796e+00	-1.910000e+01	3.423871e+00	4.466857e+00	-4.198705e-01	1.602397e+00	-6.026865e-01	-3.060923e+00	2.044087e-01	5.682822e+01	9.176605e-01	5.441684e-01	2.398429e-01	2.206254e-09	8.366814e+00	
5  19918.5	2.299930e+00	1.294819e-01	1.040254e+00	3.089377e+00	9.998898e-01	7.087299e-02	2.146324e-01	7.485658e-02	-2.118318e+00	2.840847e+00	9.978405e-01	-1.910000e+01	3.423871e+00	4.466857e+00	-4.198705e-01	1.602397e+00	-6.026865e-01	-3.060923e+00	2.044087e-01	5.979481e+01	8.835368e-01	5.809588e-01	2.427153e-01	2.217915e-09	9.342684e+00	
2  19917.7	2.299930e+00	1.294819e-01	1.040254e+00	3.089377e+00	9.998898e-01	7.087299e-02	2.146324e-01	7.485658e-02	-2.118318e+00	2.840847e+00	9.978848e-01	-1.910000e+01	3.423871e+00	4.466857e+00	-4.198705e-01	1.602397e+00	-6.026865e-01	-3.060923e+00	2.044087e-01	5.979481e+01	8.835368e-01	5.809588e-01	2.427153e-01	2.217915e-09	9.342684e+00	
1  19917.8	2.299930e+00	1.294819e-01	1.040254e+00	3.089377e+00	9.998898e-01	7.087299e-02	2.146324e-01	7.485658e-02	-2.118318e+00	2.840847e+00	9.978848e-01	-1.910000e+01	3.392580e+00	4.826766e+00	-4.249054e-01	1.563198e+00	-6.022297e-01	-3.075906e+00	2.040960e-01	5.979481e+01	8.835368e-01	5.809588e-01	2.427153e-01	2.217915e-09	9.342684e+00	
1  19917.7	2.299930e+00	1.294819e-01	1.040254e+00	3.089377e+00	9.998898e-01	7.087299e-02	2.146324e-01	7.485658e-02	-2.118318e+00	2.840847e+00	9.978848e-01	-1.910000e+01	3.514887e+00	4.701136e+00	-4.193286e-01	1.540363e+00	-6.035066e-01	-3.105654e+00	2.083231e-01	5.979481e+01	8.835368e-01	5.809588e-01	2.427153e-01	2.217915e-09	9.342684e+00	
1  19917.5	2.299930e+00	1.294819e-01	1.040254e+00	3.089377e+00	9.998898e-01	7.087299e-02	2.146324e-01	7.485658e-02	-2.118318e+00	2.840847e+00	9.978848e-01	-1.910000e+01	3.470113e+00	3.827563e+00	-4.382461e-01	1.525481e+00	-6.095927e-01	-3.110767e+00	1.980334e-01	5.979481e+01	8.835368e-01	5.809588e-01	2.427153e-01	2.217915e-09	9.342684e+00	
2  19917.6	2.299930e+00	1.294819e-01	1.040254e+00	3.089377e+00	9.998898e-01	7.087299e-02	2.146324e-01	7.485658e-02	-2.118318e+00	2.840847e+00	9.978848e-01	-1.910000e+01	3.447329e+00	3.915802e+00	-4.491334e-01	1.527168e+00	-6.126140e-01	-3.108243e+00	2.095006e-01	5.979481e+01	8.835368e-01	5.809588e-01	2.427153e-01	2.217915e-09	9.342684e+00	
1  19917.9	2.299930e+00	1.294819e-01	1.040254e+00	3.089377e+00	9.998898e-01	7.087299e-02	2.146324e-01	7.485658e-02	-2.118318e+00	2.840847e+00	9.978848e-01	-1.910000e+01	3.323473e+00	4.486025e+00	-4.580543e-01	1.535461e+00	-6.034149e-01	-3.128413e+00	2.151559e-01	5.979481e+01	8.835368e-01	5.809588e-01	2.427153e-01	2.217915e-09	9.342684e+00	
3  19918	2.299930e+00	1.294819e-01	1.040254e+00	3.089377e+00	9.998898e-01	7.087299e-02	2.146324e-01	7.485658e-02	-2.118318e+00	2.840847e+00	9.978848e-01	-1.910000e+01	3.280336e+00	4.791898e+00	-4.766853e-01	1.530032e+00	-6.041454e-01	-3.133979e+00	2.131014e-01	5.979481e+01	8.835368e-01	5.809588e-01	2.427153e-01	2.217915e-09	9.342684e+00	
1  19747.8	2.317503e+00	1.292193e-01	1.040284e+00	3.078431e+00	9.968235e-01	6.657959e-02	2.074084e-01	1.428514e-01	-1.955880e+00	3.012114e+00	9.963952e-01	-1.910000e+01	3.280336e+00	4.791898e+00	-4.766853e-01	1.530032e+00	-6.041454e-01	-3.133979e+00	2.131014e-01	6.061208e+01	8.242955e-01	5.832420e-01	2.452639e-01	2.192891e-09	8.955702e+00	
4  19223.9	2.316076e+00	1.294102e-01	1.040349e+00	3.075591e+00	9.922925e-01	6.509796e-02	2.257538e-01	1.396638e-01	-1.800635e+00	3.203764e+00	9.958666e-01	-1.910000e+01	3.280336e+00	4.791898e+00	-4.766853e-01	1.530032e+00	-6.041454e-01	-3.133979e+00	2.131014e-01	6.290074e+01	8.155778e-01	6.091705e-01	2.479315e-01	2.185577e-09	8.877087e+00	
5  18655.7	2.304636e+00	1.284887e-01	1.040294e+00	3.076766e+00	9.938447e-01	6.581801e-02	1.760784e-01	3.611177e-02	-2.061908e+00	3.125626e+00	9.971700e-01	-1.910000e+01	3.280336e+00	4.791898e+00	-4.766853e-01	1.530032e+00	-6.041454e-01	-3.133979e+00	2.131014e-01	6.493239e+01	8.889489e-01	6.425260e-01	2.469427e-01	2.183807e-09	8.869226e+00	
1  18655.7	2.304636e+00	1.284887e-01	1.040294e+00	3.076766e+00	9.938447e-01	6.581801e-02	1.760784e-01	3.611177e-02	-2.061908e+00	3.125626e+00	9.971700e-01	-1.910000e+01	3.238567e+00	4.259796e+00	-4.888710e-01	1.534722e+00	-6.004086e-01	-3.128767e+00	2.322133e-01	6.493239e+01	8.889489e-01	6.425260e-01	2.469427e-01	2.183807e-09	8.869226e+00	
1  18655.7	2.304636e+00	1.284887e-01	1.040294e+00	3.076766e+00	9.938447e-01	6.581801e-02	1.760784e-01	3.611177e-02	-2.061908e+00	3.125626e+00	9.971700e-01	-1.910000e+01	3.300513e+00	4.152121e+00	-4.903641e-01	1.517575e+00	-5.892376e-01	-3.147950e+00	2.318630e-01	6.493239e+01	8.889489e-01	6.425260e-01	2.469427e-01	2.183807e-09	8.869226e+00	
1  18655.5	2.304636e+00	1.284887e-01	1.040294e+00	3.076766e+00	9.938447e-01	6.581801e-02	1.760784e-01	3.611177e-02	-2.061908e+00	3.125626e+00	9.971700e-01	-1.910000e+01	3.373010e+00	4.202481e+00	-4.873398e-01	1.508559e+00	-6.012848e-01	-3.147193e+00	2.197727e-01	6.493239e+01	8.889489e-01	6.425260e-01	2.469427e-01	2.183807e-09	8.869226e+00	
1  18655.3	2.304636e+00	1.284887e-01	1.040294e+00	3.076766e+00	9.938447e-01	6.581801e-02	1.760784e-01	3.611177e-02	-2.061908e+00	3.125626e+00	9.971700e-01	-1.910000e+01	3.416311e+00	3.282069e+00	-5.012605e-01	1.520683e+00	-5.959575e-01	-3.173882e+00	2.169479e-01	6.493239e+01	8.889489e-01	6.425260e-01	2.469427e-01	2.183807e-09	8.869226e+00	
1  18655.5	2.304636e+00	1.284887e-01	1.040294e+00	3.076766e+00	9.938447e-01	6.581801e-02	1.760784e-01	3.611177e-02	-2.061908e+00	3.125626e+00	9.971700e-01	-1.910000e+01	3.346471e+00	3.843535e+00	-5.035988e-01	1.484171e+00	-5.887617e-01	-3.140277e+00	2.175959e-01	6.493239e+01	8.889489e-01	6.425260e-01	2.469427e-01	2.183807e-09	8.869226e+00	
1  18655.5	2.304636e+00	1.284887e-01	1.040294e+00	3.076766e+00	9.938447e-01	6.581801e-02	1.760784e-01	3.611177e-02	-2.061908e+00	3.125626e+00	9.971700e-01	-1.910000e+01	3.366698e+00	2.918029e+00	-4.979173e-01	1.459039e+00	-5.905795e-01	-3.160834e+00	2.221037e-01	6.493239e+01	8.889489e-01	6.425260e-01	2.469427e-01	2.183807e-09	8.869226e+00	
